,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-01-27 15:00:00+01:00,0.0,295.0,303.0,9.0,23.0
2023-01-27 16:00:00+01:00,0.0,295.0,304.0,1.0,22.0
2023-01-27 17:00:00+01:00,0.0,295.0,310.0,0.0,19.0
2023-01-27 18:00:00+01:00,0.0,295.0,305.0,0.0,18.0
2023-01-27 19:00:00+01:00,0.0,295.0,304.0,0.0,22.0
2023-01-27 20:00:00+01:00,0.0,295.0,304.0,0.0,40.0
2023-01-27 21:00:00+01:00,0.0,295.0,305.0,0.0,79.0
2023-01-27 22:00:00+01:00,0.0,295.0,305.0,0.0,136.0
2023-01-27 23:00:00+01:00,0.0,295.0,296.0,0.0,201.0
2023-01-28 00:00:00+01:00,0.0,294.0,266.0,0.0,360.0
2023-01-28 01:00:00+01:00,0.0,294.0,258.0,0.0,431.0
2023-01-28 02:00:00+01:00,0.0,294.0,257.0,0.0,500.0
2023-01-28 03:00:00+01:00,0.0,294.0,248.0,0.0,573.0
2023-01-28 04:00:00+01:00,0.0,294.0,240.0,0.0,668.0
2023-01-28 05:00:00+01:00,0.0,294.0,240.0,0.0,758.0
2023-01-28 06:00:00+01:00,0.0,293.0,240.0,0.0,815.0
2023-01-28 07:00:00+01:00,0.0,293.0,246.0,0.0,850.0
2023-01-28 08:00:00+01:00,0.0,293.0,254.0,0.0,843.0
2023-01-28 09:00:00+01:00,0.0,292.0,254.0,4.0,858.0
2023-01-28 10:00:00+01:00,0.0,293.0,255.0,11.0,841.0
2023-01-28 11:00:00+01:00,0.0,293.0,254.0,17.0,823.0
2023-01-28 12:00:00+01:00,0.0,293.0,247.0,17.0,817.0
2023-01-28 13:00:00+01:00,0.0,293.0,253.0,13.0,841.0
2023-01-28 14:00:00+01:00,0.0,294.0,253.0,5.0,844.0
2023-01-28 15:00:00+01:00,0.0,294.0,253.0,1.0,845.0
2023-01-28 16:00:00+01:00,0.0,295.0,272.0,0.0,861.0
2023-01-28 17:00:00+01:00,0.0,294.0,272.0,0.0,847.0
2023-01-28 18:00:00+01:00,0.0,295.0,272.0,0.0,846.0
2023-01-28 19:00:00+01:00,0.0,295.0,247.0,0.0,822.0
2023-01-28 20:00:00+01:00,0.0,295.0,227.0,0.0,793.0
2023-01-28 21:00:00+01:00,0.0,295.0,219.0,0.0,770.0
2023-01-28 22:00:00+01:00,0.0,295.0,183.0,0.0,796.0
2023-01-28 23:00:00+01:00,0.0,295.0,180.0,0.0,830.0
2023-01-29 00:00:00+01:00,0.0,294.0,173.0,0.0,816.0
2023-01-29 01:00:00+01:00,0.0,294.0,168.0,0.0,877.0
2023-01-29 02:00:00+01:00,0.0,294.0,166.0,0.0,923.0
2023-01-29 03:00:00+01:00,0.0,294.0,168.0,0.0,956.0
2023-01-29 04:00:00+01:00,0.0,294.0,169.0,0.0,996.0
2023-01-29 05:00:00+01:00,0.0,294.0,169.0,0.0,1036.0
2023-01-29 06:00:00+01:00,0.0,294.0,169.0,0.0,1051.0
2023-01-29 07:00:00+01:00,0.0,294.0,169.0,0.0,1071.0
2023-01-29 08:00:00+01:00,0.0,294.0,174.0,0.0,1095.0
2023-01-29 09:00:00+01:00,0.0,294.0,174.0,4.0,1090.0
2023-01-29 10:00:00+01:00,0.0,294.0,173.0,10.0,1137.0
2023-01-29 11:00:00+01:00,0.0,294.0,172.0,15.0,1199.0
2023-01-29 12:00:00+01:00,0.0,295.0,173.0,15.0,1258.0
2023-01-29 13:00:00+01:00,0.0,294.0,174.0,13.0,1308.0
2023-01-29 14:00:00+01:00,0.0,295.0,173.0,8.0,1380.0
2023-01-29 15:00:00+01:00,0.0,295.0,173.0,1.0,1444.0
2023-01-29 16:00:00+01:00,0.0,295.0,173.0,0.0,1489.0
2023-01-29 17:00:00+01:00,0.0,295.0,173.0,0.0,1534.0
2023-01-29 18:00:00+01:00,0.0,295.0,173.0,0.0,1591.0
2023-01-29 19:00:00+01:00,0.0,295.0,172.0,0.0,1664.0
2023-01-29 20:00:00+01:00,0.0,295.0,166.0,0.0,1748.0
2023-01-29 21:00:00+01:00,0.0,295.0,152.0,0.0,1804.0
2023-01-29 22:00:00+01:00,0.0,295.0,137.0,0.0,1836.0
2023-01-29 23:00:00+01:00,0.0,295.0,131.0,0.0,1860.0
2023-01-30 00:00:00+01:00,0.0,293.0,127.0,0.0,1871.0
2023-01-30 01:00:00+01:00,0.0,293.0,126.0,0.0,1866.0
2023-01-30 02:00:00+01:00,0.0,293.0,124.0,0.0,1844.0
2023-01-30 03:00:00+01:00,0.0,293.0,125.0,0.0,1786.0
2023-01-30 04:00:00+01:00,0.0,293.0,127.0,0.0,1784.0
2023-01-30 05:00:00+01:00,0.0,292.0,147.0,0.0,1791.0
2023-01-30 06:00:00+01:00,0.0,292.0,200.0,0.0,1795.0
2023-01-30 07:00:00+01:00,0.0,292.0,212.0,0.0,1793.0
2023-01-30 08:00:00+01:00,0.0,292.0,218.0,1.0,1772.0
2023-01-30 09:00:00+01:00,0.0,292.0,219.0,8.0,1757.0
2023-01-30 10:00:00+01:00,0.0,292.0,218.0,18.0,1750.0
2023-01-30 11:00:00+01:00,0.0,292.0,217.0,26.0,1746.0
2023-01-30 12:00:00+01:00,0.0,292.0,211.0,33.0,1727.0
2023-01-30 13:00:00+01:00,0.0,292.0,212.0,36.0,1669.0
2023-01-30 14:00:00+01:00,0.0,292.0,211.0,25.0,1607.0
2023-01-30 15:00:00+01:00,0.0,292.0,211.0,9.0,1581.0
2023-01-30 16:00:00+01:00,0.0,292.0,219.0,1.0,1589.0
2023-01-30 17:00:00+01:00,0.0,292.0,219.0,0.0,1630.0
2023-01-30 18:00:00+01:00,0.0,292.0,219.0,0.0,1650.0
2023-01-30 19:00:00+01:00,0.0,293.0,211.0,0.0,1623.0
2023-01-30 20:00:00+01:00,0.0,293.0,198.0,0.0,1599.0
2023-01-30 21:00:00+01:00,0.0,292.0,199.0,0.0,1576.0
2023-01-30 22:00:00+01:00,0.0,292.0,192.0,0.0,1547.0
2023-01-30 23:00:00+01:00,0.0,292.0,188.0,0.0,1489.0
2023-01-31 00:00:00+01:00,0.0,296.0,200.0,0.0,1440.0
2023-01-31 01:00:00+01:00,0.0,296.0,198.0,0.0,1399.0
2023-01-31 02:00:00+01:00,0.0,296.0,196.0,0.0,1357.0
2023-01-31 03:00:00+01:00,0.0,295.0,198.0,0.0,1324.0
2023-01-31 04:00:00+01:00,0.0,295.0,200.0,0.0,1282.0
2023-01-31 05:00:00+01:00,0.0,295.0,204.0,0.0,1229.0
2023-01-31 06:00:00+01:00,0.0,295.0,229.0,0.0,1142.0
2023-01-31 07:00:00+01:00,0.0,295.0,259.0,0.0,1088.0
2023-01-31 08:00:00+01:00,0.0,295.0,265.0,1.0,1025.0
2023-01-31 09:00:00+01:00,0.0,295.0,265.0,10.0,987.0
2023-01-31 10:00:00+01:00,0.0,295.0,264.0,17.0,923.0
2023-01-31 11:00:00+01:00,0.0,296.0,263.0,17.0,882.0
2023-01-31 12:00:00+01:00,0.0,296.0,270.0,16.0,958.0
2023-01-31 13:00:00+01:00,0.0,296.0,270.0,11.0,958.0
2023-01-31 14:00:00+01:00,0.0,296.0,270.0,5.0,965.0
2023-01-31 15:00:00+01:00,0.0,296.0,270.0,1.0,1052.0
2023-01-31 16:00:00+01:00,0.0,296.0,270.0,0.0,1158.0
2023-01-31 17:00:00+01:00,0.0,296.0,270.0,0.0,1274.0
2023-01-31 18:00:00+01:00,0.0,297.0,271.0,0.0,1359.0
2023-01-31 19:00:00+01:00,0.0,296.0,270.0,0.0,1457.0
2023-01-31 20:00:00+01:00,0.0,297.0,241.0,0.0,1553.0
2023-01-31 21:00:00+01:00,0.0,297.0,223.0,0.0,1635.0
2023-01-31 22:00:00+01:00,0.0,297.0,220.0,0.0,1670.0
2023-01-31 23:00:00+01:00,0.0,297.0,213.0,0.0,1690.0
2023-02-01 00:00:00+01:00,0.0,295.0,212.0,0.0,1709.0
2023-02-01 01:00:00+01:00,0.0,295.0,210.0,0.0,1699.0
2023-02-01 02:00:00+01:00,0.0,296.0,208.0,0.0,1653.0
2023-02-01 03:00:00+01:00,0.0,296.0,209.0,0.0,1593.0
2023-02-01 04:00:00+01:00,0.0,296.0,211.0,0.0,1550.0
2023-02-01 05:00:00+01:00,0.0,296.0,235.0,0.0,1496.0
2023-02-01 06:00:00+01:00,0.0,296.0,266.0,0.0,1443.0
2023-02-01 07:00:00+01:00,0.0,296.0,275.0,0.0,1370.0
2023-02-01 08:00:00+01:00,0.0,296.0,275.0,1.0,1284.0
2023-02-01 09:00:00+01:00,0.0,296.0,293.0,9.0,1235.0
2023-02-01 10:00:00+01:00,0.0,296.0,294.0,18.0,1214.0
2023-02-01 11:00:00+01:00,0.0,296.0,293.0,25.0,1209.0
2023-02-01 12:00:00+01:00,0.0,297.0,296.0,26.0,1172.0
2023-02-01 13:00:00+01:00,0.0,297.0,296.0,24.0,1090.0
2023-02-01 14:00:00+01:00,0.0,297.0,296.0,14.0,926.0
2023-02-01 15:00:00+01:00,0.0,297.0,295.0,4.0,836.0
2023-02-01 16:00:00+01:00,0.0,297.0,295.0,1.0,805.0
2023-02-01 17:00:00+01:00,0.0,297.0,295.0,0.0,765.0
2023-02-01 18:00:00+01:00,0.0,297.0,290.0,0.0,691.0
2023-02-01 19:00:00+01:00,0.0,297.0,289.0,0.0,639.0
2023-02-01 20:00:00+01:00,0.0,297.0,289.0,0.0,601.0
2023-02-01 21:00:00+01:00,0.0,297.0,267.0,0.0,502.0
2023-02-01 22:00:00+01:00,0.0,297.0,227.0,0.0,373.0
2023-02-01 23:00:00+01:00,0.0,297.0,227.0,0.0,454.0
2023-02-02 00:00:00+01:00,0.0,297.0,255.0,0.0,689.0
2023-02-02 01:00:00+01:00,0.0,297.0,252.0,0.0,805.0
2023-02-02 02:00:00+01:00,0.0,297.0,248.0,0.0,868.0
2023-02-02 03:00:00+01:00,0.0,297.0,250.0,0.0,894.0
2023-02-02 04:00:00+01:00,0.0,297.0,252.0,0.0,904.0
2023-02-02 05:00:00+01:00,0.0,297.0,277.0,0.0,891.0
2023-02-02 06:00:00+01:00,0.0,297.0,303.0,0.0,847.0
2023-02-02 07:00:00+01:00,0.0,297.0,297.0,0.0,766.0
2023-02-02 08:00:00+01:00,0.0,297.0,287.0,2.0,693.0
2023-02-02 09:00:00+01:00,0.0,296.0,314.0,22.0,601.0
2023-02-02 10:00:00+01:00,0.0,296.0,316.0,49.0,523.0
2023-02-02 11:00:00+01:00,0.0,296.0,335.0,74.0,454.0
2023-02-02 12:00:00+01:00,0.0,297.0,335.0,83.0,398.0
2023-02-02 13:00:00+01:00,0.0,298.0,338.0,78.0,352.0
2023-02-02 14:00:00+01:00,0.0,298.0,336.0,52.0,299.0
2023-02-02 15:00:00+01:00,0.0,298.0,331.0,19.0,276.0
2023-02-02 16:00:00+01:00,0.0,298.0,328.0,2.0,284.0
2023-02-02 17:00:00+01:00,0.0,298.0,308.0,0.0,269.0
2023-02-02 18:00:00+01:00,0.0,298.0,301.0,0.0,248.0
2023-02-02 19:00:00+01:00,0.0,298.0,286.0,0.0,211.0
2023-02-02 20:00:00+01:00,0.0,298.0,290.0,0.0,168.0
2023-02-02 21:00:00+01:00,0.0,298.0,298.0,0.0,147.0
2023-02-02 22:00:00+01:00,0.0,297.0,288.0,0.0,134.0
2023-02-02 23:00:00+01:00,0.0,297.0,288.0,0.0,167.0
2023-02-03 00:00:00+01:00,0.0,299.0,253.0,0.0,287.0
2023-02-03 01:00:00+01:00,0.0,299.0,251.0,0.0,418.0
2023-02-03 02:00:00+01:00,0.0,299.0,250.0,0.0,542.0
2023-02-03 03:00:00+01:00,0.0,299.0,251.0,0.0,670.0
2023-02-03 04:00:00+01:00,0.0,299.0,254.0,0.0,815.0
2023-02-03 05:00:00+01:00,0.0,296.0,254.0,0.0,942.0
2023-02-03 06:00:00+01:00,0.0,296.0,273.0,0.0,980.0
2023-02-03 07:00:00+01:00,0.0,295.0,277.0,0.0,990.0
2023-02-03 08:00:00+01:00,0.0,295.0,277.0,0.0,1004.0
2023-02-03 09:00:00+01:00,0.0,295.0,278.0,3.0,1073.0
2023-02-03 10:00:00+01:00,0.0,298.0,266.0,9.0,1166.0
2023-02-03 11:00:00+01:00,0.0,299.0,261.0,13.0,1175.0
2023-02-03 12:00:00+01:00,0.0,301.0,265.0,13.0,1179.0
2023-02-03 13:00:00+01:00,0.0,301.0,265.0,14.0,1174.0
2023-02-03 14:00:00+01:00,0.0,301.0,283.0,8.0,1099.0
2023-02-03 15:00:00+01:00,0.0,301.0,283.0,1.0,983.0
2023-02-03 16:00:00+01:00,0.0,300.0,283.0,0.0,889.0
2023-02-03 17:00:00+01:00,0.0,300.0,285.0,0.0,849.0
2023-02-03 18:00:00+01:00,0.0,300.0,287.0,0.0,878.0
2023-02-03 19:00:00+01:00,0.0,300.0,283.0,0.0,870.0
2023-02-03 20:00:00+01:00,0.0,300.0,274.0,0.0,845.0
2023-02-03 21:00:00+01:00,0.0,300.0,274.0,0.0,790.0
2023-02-03 22:00:00+01:00,0.0,300.0,264.0,0.0,705.0
2023-02-03 23:00:00+01:00,0.0,300.0,264.0,0.0,686.0
2023-02-04 00:00:00+01:00,0.0,300.0,245.0,0.0,779.0
2023-02-04 01:00:00+01:00,0.0,299.0,243.0,0.0,721.0
2023-02-04 02:00:00+01:00,0.0,299.0,242.0,0.0,676.0
2023-02-04 03:00:00+01:00,0.0,299.0,244.0,0.0,641.0
2023-02-04 04:00:00+01:00,0.0,299.0,244.0,0.0,622.0
2023-02-04 05:00:00+01:00,0.0,299.0,245.0,0.0,613.0
2023-02-04 06:00:00+01:00,0.0,299.0,254.0,0.0,599.0
2023-02-04 07:00:00+01:00,0.0,299.0,254.0,0.0,559.0
2023-02-04 08:00:00+01:00,0.0,298.0,280.0,6.0,534.0
2023-02-04 09:00:00+01:00,0.0,298.0,296.0,32.0,471.0
2023-02-04 10:00:00+01:00,0.0,299.0,297.0,60.0,384.0
2023-02-04 11:00:00+01:00,0.0,299.0,312.0,80.0,332.0
2023-02-04 12:00:00+01:00,0.0,301.0,313.0,86.0,273.0
2023-02-04 13:00:00+01:00,0.0,301.0,310.0,80.0,235.0
2023-02-04 14:00:00+01:00,0.0,302.0,299.0,55.0,201.0
2023-02-04 15:00:00+01:00,0.0,301.0,302.0,21.0,181.0
2023-02-04 16:00:00+01:00,0.0,302.0,315.0,2.0,181.0
2023-02-04 17:00:00+01:00,0.0,301.0,308.0,0.0,177.0
2023-02-04 18:00:00+01:00,0.0,301.0,308.0,0.0,157.0
2023-02-04 19:00:00+01:00,0.0,301.0,312.0,0.0,131.0
2023-02-04 20:00:00+01:00,0.0,301.0,318.0,0.0,95.0
2023-02-04 21:00:00+01:00,0.0,301.0,314.0,0.0,92.0
2023-02-04 22:00:00+01:00,0.0,301.0,266.0,0.0,119.0
2023-02-04 23:00:00+01:00,0.0,301.0,266.0,0.0,182.0
2023-02-05 00:00:00+01:00,0.0,300.0,231.0,0.0,226.0
2023-02-05 01:00:00+01:00,0.0,299.0,229.0,0.0,346.0
2023-02-05 02:00:00+01:00,0.0,299.0,216.0,0.0,475.0
2023-02-05 03:00:00+01:00,0.0,299.0,218.0,0.0,592.0
2023-02-05 04:00:00+01:00,0.0,299.0,218.0,0.0,692.0
2023-02-05 05:00:00+01:00,0.0,299.0,218.0,0.0,756.0
2023-02-05 06:00:00+01:00,0.0,299.0,224.0,0.0,781.0
2023-02-05 07:00:00+01:00,0.0,299.0,224.0,0.0,783.0
2023-02-05 08:00:00+01:00,0.0,299.0,228.0,3.0,752.0
2023-02-05 09:00:00+01:00,0.0,298.0,243.0,10.0,753.0
2023-02-05 10:00:00+01:00,0.0,299.0,243.0,21.0,677.0
2023-02-05 11:00:00+01:00,0.0,299.0,233.0,26.0,584.0
2023-02-05 12:00:00+01:00,0.0,295.0,234.0,26.0,508.0
2023-02-05 13:00:00+01:00,0.0,296.0,234.0,26.0,417.0
2023-02-05 14:00:00+01:00,0.0,295.0,234.0,17.0,352.0
2023-02-05 15:00:00+01:00,0.0,295.0,233.0,5.0,305.0
2023-02-05 16:00:00+01:00,0.0,296.0,264.0,1.0,290.0
2023-02-05 17:00:00+01:00,0.0,295.0,264.0,0.0,266.0
2023-02-05 18:00:00+01:00,0.0,296.0,264.0,0.0,259.0
2023-02-05 19:00:00+01:00,0.0,296.0,263.0,0.0,261.0
2023-02-05 20:00:00+01:00,0.0,296.0,266.0,0.0,225.0
2023-02-05 21:00:00+01:00,0.0,296.0,263.0,0.0,194.0
2023-02-05 22:00:00+01:00,0.0,294.0,228.0,0.0,201.0
2023-02-05 23:00:00+01:00,0.0,295.0,228.0,0.0,241.0
2023-02-06 00:00:00+01:00,0.0,293.0,230.0,0.0,287.0
2023-02-06 01:00:00+01:00,0.0,294.0,229.0,0.0,314.0
2023-02-06 02:00:00+01:00,0.0,294.0,228.0,0.0,325.0
2023-02-06 03:00:00+01:00,0.0,294.0,230.0,0.0,321.0
2023-02-06 04:00:00+01:00,0.0,294.0,267.0,0.0,305.0
2023-02-06 05:00:00+01:00,0.0,294.0,297.0,0.0,295.0
2023-02-06 06:00:00+01:00,0.0,294.0,308.0,0.0,260.0
2023-02-06 07:00:00+01:00,0.0,293.0,308.0,0.0,257.0
2023-02-06 08:00:00+01:00,0.0,294.0,308.0,4.0,208.0
2023-02-06 09:00:00+01:00,0.0,294.0,308.0,26.0,156.0
2023-02-06 10:00:00+01:00,0.0,290.0,291.0,55.0,96.0
2023-02-06 11:00:00+01:00,0.0,291.0,255.0,76.0,56.0
2023-02-06 12:00:00+01:00,0.0,289.0,248.0,87.0,35.0
2023-02-06 13:00:00+01:00,0.0,289.0,249.0,78.0,31.0
2023-02-06 14:00:00+01:00,0.0,290.0,247.0,54.0,37.0
2023-02-06 15:00:00+01:00,0.0,289.0,246.0,21.0,51.0
2023-02-06 16:00:00+01:00,0.0,289.0,244.0,2.0,91.0
2023-02-06 17:00:00+01:00,0.0,290.0,270.0,0.0,135.0
2023-02-06 18:00:00+01:00,0.0,289.0,293.0,0.0,177.0
2023-02-06 19:00:00+01:00,0.0,287.0,297.0,0.0,199.0
2023-02-06 20:00:00+01:00,0.0,290.0,311.0,0.0,298.0
2023-02-06 21:00:00+01:00,0.0,290.0,312.0,0.0,362.0
2023-02-06 22:00:00+01:00,0.0,289.0,301.0,0.0,475.0
2023-02-06 23:00:00+01:00,0.0,289.0,284.0,0.0,447.0
2023-02-07 00:00:00+01:00,0.0,286.0,287.0,0.0,526.0
2023-02-07 01:00:00+01:00,0.0,286.0,278.0,0.0,536.0
2023-02-07 02:00:00+01:00,0.0,286.0,278.0,0.0,547.0
2023-02-07 03:00:00+01:00,0.0,286.0,277.0,0.0,568.0
2023-02-07 04:00:00+01:00,0.0,286.0,286.0,0.0,559.0
2023-02-07 05:00:00+01:00,0.0,286.0,301.0,0.0,557.0
2023-02-07 06:00:00+01:00,0.0,286.0,308.0,0.0,535.0
2023-02-07 07:00:00+01:00,0.0,286.0,307.0,0.0,517.0
2023-02-07 08:00:00+01:00,0.0,286.0,291.0,2.0,472.0
2023-02-07 09:00:00+01:00,0.0,286.0,291.0,10.0,430.0
2023-02-07 10:00:00+01:00,0.0,286.0,285.0,24.0,396.0
2023-02-07 11:00:00+01:00,0.0,288.0,278.0,33.0,413.0
2023-02-07 12:00:00+01:00,0.0,288.0,278.0,37.0,424.0
2023-02-07 13:00:00+01:00,0.0,287.0,279.0,29.0,429.0
2023-02-07 14:00:00+01:00,0.0,287.0,279.0,19.0,432.0
2023-02-07 15:00:00+01:00,0.0,287.0,278.0,8.0,453.0
2023-02-07 16:00:00+01:00,0.0,287.0,277.0,1.0,506.0
2023-02-07 17:00:00+01:00,0.0,287.0,278.0,0.0,554.0
2023-02-07 18:00:00+01:00,0.0,287.0,282.0,0.0,599.0
2023-02-07 19:00:00+01:00,0.0,286.0,281.0,0.0,580.0
2023-02-07 20:00:00+01:00,0.0,285.0,281.0,0.0,551.0
2023-02-07 21:00:00+01:00,0.0,284.0,282.0,0.0,522.0
2023-02-07 22:00:00+01:00,0.0,284.0,282.0,0.0,495.0
2023-02-07 23:00:00+01:00,0.0,284.0,283.0,0.0,469.0
2023-02-08 00:00:00+01:00,0.0,283.0,267.0,0.0,485.0
2023-02-08 01:00:00+01:00,0.0,283.0,265.0,0.0,475.0
2023-02-08 02:00:00+01:00,0.0,283.0,263.0,0.0,499.0
2023-02-08 03:00:00+01:00,0.0,283.0,266.0,0.0,512.0
2023-02-08 04:00:00+01:00,0.0,283.0,267.0,0.0,521.0
2023-02-08 05:00:00+01:00,0.0,283.0,272.0,0.0,525.0
2023-02-08 06:00:00+01:00,0.0,283.0,276.0,0.0,520.0
2023-02-08 07:00:00+01:00,0.0,283.0,290.0,0.0,505.0
2023-02-08 08:00:00+01:00,0.0,282.0,290.0,4.0,495.0
