,Forecasted Load,Actual Load
2023-01-01,32231.0,30540.0
2023-01-02,35821.0,34001.0
2023-01-03,37131.0,37177.0
2023-01-04,38509.0,37887.0
2023-01-05,37479.0,37017.0
2023-01-06,37575.0,33454.0
2023-01-07,35452.0,34553.0
2023-01-08,34882.0,36307.0
2023-01-09,36035.0,34839.0
2023-01-10,35386.0,34052.0
2023-01-11,34742.0,32287.0
2023-01-12,33899.0,31111.0
2023-01-13,34106.0,34786.0
2023-01-14,33896.0,33247.0
2023-01-15,34499.0,37352.0
2023-01-16,35325.0,34363.0
2023-01-17,35495.0,34402.0
2023-01-18,35143.0,34824.0
2023-01-19,34599.0,32851.0
2023-01-20,34471.0,32279.0
2023-01-21,34030.0,32403.0
2023-01-22,33848.0,36115.0
2023-01-23,35252.0,34559.0
2023-01-24,34656.0,33055.0
2023-01-25,33574.0,33171.0
2023-01-26,34355.0,33699.0
2023-01-27,34076.0,33590.0
2023-01-28,32682.0,31176.0
2023-01-29,32526.0,33966.0
2023-01-30,33988.0,37914.0
2023-01-31,35361.0,34955.0
2023-02-01,36535.0,31196.0
2023-02-02,36976.0,32929.0
2023-02-03,37311.0,37875.0
2023-02-04,37930.0,35375.0
2023-02-05,36424.0,36146.0
2023-02-06,35289.0,35207.0
2023-02-07,32182.0,35223.0
2023-02-08,32363.0,34456.0
2023-02-09,34656.0,30037.0
2023-02-10,14084.0,13003.0
