,Forecasted Load,Actual Load
2017-01-01,220099.0,225625.0
2017-01-02,281591.0,293492.0
2017-01-03,302894.0,307553.0
2017-01-04,315321.0,317351.0
2017-01-05,356958.0,356838.0
2017-01-06,350146.0,337208.0
2017-01-07,316152.0,302149.0
2017-01-08,294190.0,297168.0
2017-01-09,294119.0,298621.0
2017-01-10,304020.0,302463.0
2017-01-11,308480.0,306012.0
2017-01-12,305266.0,302355.0
2017-01-13,303215.0,302101.0
2017-01-14,285935.0,285007.0
2017-01-15,293185.0,294712.0
2017-01-16,355780.0,330455.0
2017-01-17,341937.0,326190.0
2017-01-18,312331.0,306035.0
2017-01-19,300264.0,288718.0
2017-01-20,292174.0,278474.0
2017-01-21,265327.0,267846.0
2017-01-22,264776.0,274764.0
2017-01-23,296520.0,296723.0
2017-01-24,315091.0,307193.0
2017-01-25,304461.0,301651.0
2017-01-26,304317.0,291125.0
2017-01-27,307140.0,301335.0
2017-01-28,287920.0,283418.0
2017-01-29,286233.0,282640.0
2017-01-30,302487.0,293443.0
2017-01-31,306323.0,300171.0
2017-02-01,301238.0,308629.0
2017-02-02,304513.0,307317.0
2017-02-03,307208.0,302467.0
2017-02-04,279188.0,278895.0
2017-02-05,276920.0,282559.0
2017-02-06,311417.0,317854.0
2017-02-07,340786.0,332477.0
2017-02-08,344216.0,335274.0
2017-02-09,336589.0,327796.0
2017-02-10,323181.0,317281.0
2017-02-11,291890.0,294204.0
2017-02-12,292837.0,308994.0
2017-02-13,315590.0,324490.0
2017-02-14,323010.0,302535.0
2017-02-15,322029.0,307400.0
2017-02-16,309646.0,306399.0
2017-02-17,292299.0,287841.0
2017-02-18,276268.0,271568.0
2017-02-19,263564.0,254345.0
2017-02-20,282736.0,280702.0
2017-02-21,285956.0,289010.0
2017-02-22,291339.0,295972.0
2017-02-23,298109.0,300060.0
2017-02-24,307370.0,302979.0
2017-02-25,289575.0,279432.0
2017-02-26,272470.0,266300.0
2017-02-27,288777.0,289220.0
2017-02-28,281027.0,280462.0
2017-03-01,284699.0,287314.0
2017-03-02,290073.0,288290.0
2017-03-03,284745.0,282167.0
2017-03-04,268895.0,264966.0
2017-03-05,277297.0,279254.0
2017-03-06,303608.0,307906.0
2017-03-07,318767.0,321650.0
2017-03-08,304551.0,310846.0
2017-03-09,298172.0,297070.0
2017-03-10,278442.0,283870.0
2017-03-11,265249.0,261642.0
2017-03-12,264933.0,256733.0
2017-03-13,284356.0,286273.0
2017-03-14,273859.0,277515.0
2017-03-15,271899.0,270874.0
2017-03-16,276246.0,271291.0
2017-03-17,266180.0,260196.0
2017-03-18,255787.0,249520.0
2017-03-19,259989.0,260066.0
2017-03-20,279641.0,284447.0
2017-03-21,278875.0,268309.0
2017-03-22,274683.0,275521.0
2017-03-23,279213.0,269571.0
2017-03-24,271500.0,265262.0
2017-03-25,246096.0,237197.0
2017-03-26,227098.0,212774.0
2017-03-27,246460.0,241034.0
2017-03-28,249189.0,243507.0
2017-03-29,261207.0,261226.0
2017-03-30,267675.0,270038.0
2017-03-31,254344.0,258430.0
2017-04-01,223574.0,227785.0
2017-04-02,219704.0,214785.0
2017-04-03,244232.0,248240.0
2017-04-04,244989.0,246309.0
2017-04-05,254408.0,247983.0
2017-04-06,257750.0,253249.0
2017-04-07,243542.0,236903.0
2017-04-08,219294.0,219875.0
2017-04-09,0.0,0.0
2017-04-10,238135.0,244531.0
2017-04-11,249848.0,253788.0
2017-04-12,263939.0,256681.0
2017-04-13,256505.0,257141.0
2017-04-14,237940.0,241276.0
2017-04-15,233717.0,238045.0
2017-04-16,234180.0,235520.0
2017-04-17,239633.0,241548.0
2017-04-18,260159.0,265875.0
2017-04-19,261768.0,258291.0
2017-04-20,259677.0,251440.0
2017-04-21,244754.0,240541.0
2017-04-22,228349.0,227263.0
2017-04-23,226002.0,227112.0
2017-04-24,251727.0,258037.0
2017-04-25,246449.0,268587.0
2017-04-26,262578.0,258954.0
2017-04-27,259396.0,250523.0
2017-04-28,249561.0,247100.0
2017-04-29,226354.0,231432.0
2017-04-30,230326.0,218631.0
2017-05-01,219860.0,208562.0
2017-05-02,236061.0,224570.0
2017-05-03,218153.0,222803.0
2017-05-04,222543.0,223133.0
2017-05-05,222450.0,221245.0
2017-05-06,197318.0,189314.0
2017-05-07,190411.0,200723.0
2017-05-08,231513.0,245452.0
2017-05-09,255274.0,252098.0
2017-05-10,264376.0,253529.0
2017-05-11,253613.0,251983.0
2017-05-12,242630.0,233891.0
2017-05-13,219605.0,205216.0
2017-05-14,205109.0,203241.0
2017-05-15,215554.0,235036.0
2017-05-16,222448.0,228891.0
2017-05-17,232951.0,222862.0
2017-05-18,217871.0,206972.0
2017-05-19,204639.0,200861.0
2017-05-20,185854.0,179243.0
2017-05-21,191269.0,181837.0
2017-05-22,221297.0,212508.0
2017-05-23,216045.0,212463.0
2017-05-24,211163.0,206797.0
2017-05-25,186726.0,180938.0
2017-05-26,192635.0,187914.0
2017-05-27,170618.0,176614.0
2017-05-28,163927.0,175996.0
2017-05-29,200835.0,202885.0
2017-05-30,228407.0,206381.0
2017-05-31,215829.0,212257.0
2017-06-01,213997.0,209942.0
2017-06-02,209409.0,202367.0
2017-06-03,185379.0,180870.0
2017-06-04,182780.0,179813.0
2017-06-05,201429.0,194868.0
2017-06-06,174045.0,178977.0
2017-06-07,198948.0,206606.0
2017-06-08,202376.0,210969.0
2017-06-09,207113.0,204048.0
2017-06-10,177957.0,179068.0
2017-06-11,175911.0,184424.0
2017-06-12,204154.0,209373.0
2017-06-13,217490.0,208355.0
2017-06-14,210736.0,206835.0
2017-06-15,204958.0,201985.0
2017-06-16,200308.0,196858.0
2017-06-17,176203.0,173905.0
2017-06-18,172286.0,173748.0
2017-06-19,197419.0,204422.0
2017-06-20,207698.0,200815.0
2017-06-21,213818.0,205811.0
2017-06-22,208541.0,200201.0
2017-06-23,174662.0,165752.0
2017-06-24,165828.0,159735.0
2017-06-25,175937.0,168822.0
2017-06-26,201036.0,198641.0
2017-06-27,195875.0,206481.0
2017-06-28,197288.0,201714.0
2017-06-29,202777.0,205362.0
2017-06-30,200919.0,198004.0
2017-07-01,178258.0,172596.0
2017-07-02,174589.0,171084.0
2017-07-03,200644.0,200355.0
2017-07-04,203030.0,198312.0
2017-07-05,203373.0,204059.0
2017-07-06,201037.0,201847.0
2017-07-07,193067.0,194273.0
2017-07-08,177953.0,173103.0
2017-07-09,177710.0,168392.0
2017-07-10,196159.0,190388.0
2017-07-11,185914.0,188571.0
2017-07-12,185670.0,185096.0
2017-07-13,193508.0,187811.0
2017-07-14,190469.0,183435.0
2017-07-15,172816.0,165613.0
2017-07-16,170131.0,162185.0
2017-07-17,188752.0,174391.0
2017-07-18,184234.0,173428.0
2017-07-19,176596.0,177124.0
2017-07-20,171769.0,174666.0
2017-07-21,169463.0,173854.0
2017-07-22,156883.0,159091.0
2017-07-23,157061.0,156549.0
2017-07-24,177422.0,174908.0
2017-07-25,176963.0,172130.0
2017-07-26,175938.0,176771.0
2017-07-27,174979.0,172289.0
2017-07-28,169356.0,172035.0
2017-07-29,157150.0,161541.0
2017-07-30,156721.0,161715.0
2017-07-31,175246.0,174263.0
2017-08-01,176312.0,173467.0
2017-08-02,174572.0,176455.0
2017-08-03,175454.0,175893.0
2017-08-04,176730.0,174298.0
2017-08-05,163220.0,164799.0
2017-08-06,162227.0,164852.0
2017-08-07,180785.0,186140.0
2017-08-08,178114.0,185237.0
2017-08-09,184143.0,191421.0
2017-08-10,184170.0,194004.0
2017-08-11,190317.0,184442.0
2017-08-12,172829.0,166884.0
2017-08-13,172117.0,166340.0
2017-08-14,195158.0,200062.0
2017-08-15,198067.0,200715.0
2017-08-16,202437.0,205736.0
2017-08-17,201463.0,202999.0
2017-08-18,197842.0,200367.0
2017-08-19,176267.0,171615.0
2017-08-20,177253.0,175778.0
2017-08-21,203980.0,205809.0
2017-08-22,212004.0,204110.0
2017-08-23,216374.0,207397.0
2017-08-24,208165.0,211151.0
2017-08-25,207269.0,209715.0
2017-08-26,182205.0,185238.0
2017-08-27,185726.0,183294.0
2017-08-28,214506.0,211209.0
2017-08-29,211289.0,201922.0
2017-08-30,209191.0,208323.0
2017-08-31,207707.0,210750.0
2017-09-01,200031.0,204762.0
2017-09-02,177830.0,186755.0
2017-09-03,182578.0,185965.0
2017-09-04,211423.0,220478.0
2017-09-05,217340.0,219658.0
2017-09-06,222261.0,218912.0
2017-09-07,222274.0,221344.0
2017-09-08,217480.0,217246.0
2017-09-09,191113.0,198097.0
2017-09-10,191843.0,182166.0
2017-09-11,218868.0,211798.0
2017-09-12,219173.0,215197.0
2017-09-13,212457.0,218552.0
2017-09-14,215486.0,220422.0
2017-09-15,211494.0,210077.0
2017-09-16,188384.0,190279.0
2017-09-17,188406.0,188994.0
2017-09-18,218257.0,222736.0
2017-09-19,222220.0,224173.0
2017-09-20,225072.0,230364.0
2017-09-21,225790.0,229688.0
2017-09-22,220292.0,221226.0
2017-09-23,194837.0,200560.0
2017-09-24,191187.0,195185.0
2017-09-25,222342.0,218917.0
2017-09-26,231291.0,212277.0
2017-09-27,223429.0,212239.0
2017-09-28,217703.0,209719.0
2017-09-29,211247.0,213762.0
2017-09-30,189029.0,192038.0
2017-10-01,192209.0,194081.0
2017-10-02,220572.0,221251.0
2017-10-03,220944.0,214776.0
2017-10-04,222865.0,223222.0
2017-10-05,224358.0,230189.0
2017-10-06,223413.0,226160.0
2017-10-07,209276.0,209720.0
2017-10-08,213908.0,212883.0
2017-10-09,244013.0,236576.0
2017-10-10,243581.0,240588.0
2017-10-11,236115.0,237753.0
2017-10-12,233500.0,230608.0
2017-10-13,224474.0,232381.0
2017-10-14,198939.0,197359.0
2017-10-15,195993.0,198761.0
2017-10-16,218708.0,217070.0
2017-10-17,221938.0,223190.0
2017-10-18,232396.0,230613.0
2017-10-19,254386.0,244386.0
2017-10-20,248960.0,246297.0
2017-10-21,217679.0,220917.0
2017-10-22,218473.0,223326.0
2017-10-23,251353.0,255225.0
2017-10-24,256096.0,254860.0
2017-10-25,249927.0,249663.0
2017-10-26,244492.0,245062.0
2017-10-27,244896.0,244723.0
2017-10-28,222586.0,217506.0
2017-10-29,241175.0,239445.0
2017-10-30,274404.0,268799.0
2017-10-31,270177.0,267294.0
2017-11-01,254819.0,250221.0
2017-11-02,244279.0,246628.0
2017-11-03,244810.0,251538.0
2017-11-04,220744.0,221273.0
2017-11-05,217454.0,221262.0
2017-11-06,256216.0,255755.0
2017-11-07,274498.0,267933.0
2017-11-08,278917.0,275182.0
2017-11-09,279057.0,256700.0
2017-11-10,261948.0,258426.0
2017-11-11,237361.0,237399.0
2017-11-12,251436.0,251726.0
2017-11-13,282711.0,286169.0
2017-11-14,281105.0,292909.0
2017-11-15,288481.0,283034.0
2017-11-16,286824.0,281721.0
2017-11-17,270034.0,264433.0
2017-11-18,250811.0,243756.0
2017-11-19,260941.0,261525.0
2017-11-20,295647.0,302069.0
2017-11-21,309174.0,306221.0
2017-11-22,300970.0,304798.0
2017-11-23,273293.0,264495.0
2017-11-24,271006.0,264887.0
2017-11-25,258683.0,257700.0
2017-11-26,258845.0,254664.0
2017-11-27,278619.0,277155.0
2017-11-28,279912.0,292164.0
2017-11-29,277635.0,292038.0
2017-11-30,291216.0,290806.0
2017-12-01,296613.0,296366.0
2017-12-02,279063.0,267568.0
2017-12-03,260938.0,251089.0
2017-12-04,304170.0,305637.0
2017-12-05,299127.0,299601.0
2017-12-06,307149.0,295970.0
2017-12-07,280918.0,280828.0
