,Forecasted Load,Actual Load
2020-01-01,67688.0,68175.0
2020-01-02,79580.0,80722.0
2020-01-03,77970.0,79433.0
2020-01-04,73693.0,74265.0
2020-01-05,75984.0,75199.0
2020-01-06,71027.0,72966.0
2020-01-07,81643.0,80524.0
2020-01-08,80012.0,80674.0
2020-01-09,83507.0,82814.0
2020-01-10,78602.0,78681.0
2020-01-11,74737.0,73451.0
2020-01-12,71471.0,71714.0
2020-01-13,82007.0,80786.0
2020-01-14,82895.0,81967.0
2020-01-15,77441.0,79793.0
2020-01-16,81324.0,81201.0
2020-01-17,82095.0,80089.0
2020-01-18,73882.0,68537.0
2020-01-19,74701.0,72168.0
2020-01-20,84230.0,81801.0
2020-01-21,79226.0,80236.0
2020-01-22,82662.0,81684.0
2020-01-23,85149.0,84693.0
2020-01-24,78265.0,79740.0
2020-01-25,72902.0,69793.0
2020-01-26,72469.0,70159.0
2020-01-27,82038.0,83852.0
2020-01-28,82062.0,81541.0
2020-01-29,82317.0,80958.0
2020-01-30,82522.0,80845.0
2020-01-31,78882.0,78060.0
2020-02-01,67259.0,66288.0
2020-02-02,68404.0,70538.0
2020-02-03,83148.0,81885.0
2020-02-04,84611.0,83300.0
2020-02-05,84937.0,83017.0
2020-02-06,81031.0,81037.0
2020-02-07,79763.0,81981.0
2020-02-08,72520.0,73728.0
2020-02-09,70224.0,71563.0
2020-02-10,79885.0,81120.0
2020-02-11,84243.0,86985.0
2020-02-12,85342.0,83951.0
2020-02-13,85938.0,83367.0
2020-02-14,83339.0,81459.0
2020-02-15,75012.0,74113.0
2020-02-16,69147.0,71115.0
2020-02-17,78788.0,80867.0
2020-02-18,82414.0,80855.0
2020-02-19,84040.0,80597.0
2020-02-20,84442.0,82228.0
2020-02-21,80294.0,79842.0
2020-02-22,72215.0,72757.0
2020-02-23,73234.0,75119.0
2020-02-24,81961.0,81568.0
2020-02-25,84594.0,86205.0
2020-02-26,86237.0,88544.0
2020-02-27,87943.0,88744.0
2020-02-28,85651.0,84471.0
2020-02-29,78079.0,75591.0
2020-03-01,74908.0,72222.0
2020-03-02,82821.0,82794.0
2020-03-03,82660.0,85101.0
2020-03-04,82460.0,83917.0
2020-03-05,82607.0,82835.0
2020-03-06,82688.0,82068.0
2020-03-07,75295.0,74110.0
2020-03-08,74537.0,69899.0
2020-03-09,79511.0,77918.0
2020-03-10,80926.0,81107.0
2020-03-11,78456.0,75758.0
2020-03-12,81184.0,81699.0
2020-03-13,80991.0,86990.0
2020-03-14,74813.0,91917.0
2020-03-15,74131.0,89091.0
2020-03-16,82596.0,85884.0
2020-03-17,87495.0,76126.0
2020-03-18,88613.0,76490.0
2020-03-19,84047.0,74204.0
2020-03-20,81272.0,73688.0
2020-03-21,74656.0,71733.0
2020-03-22,75084.0,71775.0
2020-03-23,82280.0,80486.0
2020-03-24,79810.0,79374.0
2020-03-25,77713.0,77403.0
2020-03-26,76929.0,76547.0
2020-03-27,75300.0,74677.0
2020-03-28,68005.0,66558.0
2020-03-29,64828.0,66170.0
2020-03-30,77682.0,79549.0
2020-03-31,78267.0,80159.0
2020-04-01,77212.0,76465.0
2020-04-02,76728.0,77176.0
2020-04-03,74994.0,76941.0
2020-04-04,68227.0,67787.0
2020-04-05,64440.0,61969.0
2020-04-06,71520.0,65625.0
2020-04-07,70002.0,64429.0
2020-04-08,68972.0,65106.0
2020-04-09,65555.0,62773.0
2020-04-10,59520.0,58497.0
2020-04-11,58004.0,57146.0
2020-04-12,55005.0,52567.0
2020-04-13,56724.0,59308.0
2020-04-14,69109.0,68553.0
2020-04-15,70195.0,67591.0
2020-04-16,65442.0,63899.0
2020-04-17,65356.0,63007.0
2020-04-18,58958.0,57865.0
2020-04-19,57608.0,56619.0
2020-04-20,63450.0,63977.0
2020-04-21,62106.0,63031.0
2020-04-22,62562.0,62759.0
2020-04-23,60537.0,59545.0
2020-04-24,59659.0,56135.0
2020-04-25,54881.0,53253.0
2020-04-26,54157.0,53477.0
2020-04-27,62644.0,63215.0
2020-04-28,62318.0,63983.0
2020-04-29,65336.0,65768.0
2020-04-30,63639.0,68377.0
2020-05-01,56670.0,58604.0
2020-05-02,55926.0,54944.0
2020-05-03,54521.0,52519.0
2020-05-04,64044.0,60199.0
2020-05-05,65140.0,65107.0
2020-05-06,62279.0,59695.0
2020-05-07,62025.0,58005.0
2020-05-08,58477.0,57223.0
2020-05-09,50108.0,49881.0
2020-05-10,49776.0,49957.0
2020-05-11,59032.0,60060.0
2020-05-12,62683.0,64773.0
2020-05-13,63861.0,64156.0
2020-05-14,63120.0,60742.0
2020-05-15,60820.0,60176.0
2020-05-16,54724.0,55837.0
2020-05-17,53267.0,56560.0
2020-05-18,60519.0,63250.0
2020-05-19,61811.0,60641.0
2020-05-20,61608.0,58981.0
2020-05-21,51383.0,50722.0
2020-05-22,54432.0,51866.0
2020-05-23,50148.0,51737.0
2020-05-24,50403.0,50061.0
2020-05-25,57854.0,57835.0
2020-05-26,58376.0,55769.0
2020-05-27,57740.0,54710.0
2020-05-28,56292.0,54755.0
2020-05-29,54010.0,52413.0
2020-05-30,47390.0,48086.0
2020-05-31,46502.0,45468.0
2020-06-01,53643.0,55564.0
2020-06-02,53316.0,55109.0
2020-06-03,53888.0,55938.0
2020-06-04,54562.0,55809.0
2020-06-05,54463.0,56110.0
2020-06-06,48616.0,50376.0
2020-06-07,49547.0,48949.0
2020-06-08,57405.0,55874.0
2020-06-09,57730.0,56255.0
2020-06-10,56435.0,55976.0
2020-06-11,55873.0,57310.0
2020-06-12,52657.0,55572.0
2020-06-13,46409.0,49867.0
2020-06-14,46484.0,47740.0
2020-06-15,56085.0,56494.0
2020-06-16,57410.0,56558.0
2020-06-17,57472.0,55562.0
2020-06-18,56523.0,52396.0
2020-06-19,46877.0,44072.0
2020-06-20,43051.0,42595.0
2020-06-21,44984.0,44672.0
2020-06-22,53650.0,52645.0
2020-06-23,55914.0,53462.0
2020-06-24,54957.0,52710.0
2020-06-25,54390.0,52791.0
2020-06-26,51601.0,51027.0
2020-06-27,44788.0,44881.0
2020-06-28,43928.0,45135.0
2020-06-29,52582.0,53727.0
2020-06-30,53878.0,56342.0
2020-07-01,54362.0,56100.0
2020-07-02,55090.0,52796.0
2020-07-03,49546.0,51520.0
2020-07-04,45730.0,47859.0
2020-07-05,44904.0,45886.0
2020-07-06,53590.0,53504.0
2020-07-07,54887.0,54547.0
2020-07-08,55333.0,52577.0
2020-07-09,54680.0,51314.0
2020-07-10,52589.0,51140.0
2020-07-11,46492.0,45227.0
2020-07-12,44964.0,44470.0
2020-07-13,50236.0,49910.0
2020-07-14,50656.0,48762.0
2020-07-15,50457.0,49442.0
2020-07-16,50085.0,50404.0
2020-07-17,48095.0,47087.0
2020-07-18,42686.0,43492.0
2020-07-19,41760.0,43038.0
2020-07-20,48004.0,47558.0
2020-07-21,49121.0,49113.0
2020-07-22,49785.0,50168.0
2020-07-23,49908.0,49417.0
2020-07-24,49224.0,49505.0
2020-07-25,44718.0,44092.0
2020-07-26,44214.0,45936.0
2020-07-27,48679.0,48690.0
2020-07-28,50275.0,49080.0
2020-07-29,50492.0,51132.0
2020-07-30,50428.0,52968.0
2020-07-31,48622.0,50693.0
2020-08-01,43368.0,43769.0
2020-08-02,43469.0,44119.0
2020-08-03,49650.0,51620.0
2020-08-04,51114.0,50760.0
2020-08-05,52876.0,54118.0
2020-08-06,50654.0,53689.0
2020-08-07,47560.0,51660.0
2020-08-08,41911.0,45708.0
2020-08-09,41766.0,45815.0
2020-08-10,50195.0,54546.0
2020-08-11,52201.0,55511.0
2020-08-12,55214.0,55350.0
2020-08-13,56044.0,55891.0
2020-08-14,54139.0,53146.0
2020-08-15,47203.0,45643.0
2020-08-16,45922.0,45960.0
2020-08-17,54809.0,55454.0
2020-08-18,55117.0,55465.0
2020-08-19,55900.0,55680.0
2020-08-20,56419.0,55937.0
2020-08-21,54806.0,54675.0
2020-08-22,46672.0,47070.0
2020-08-23,46697.0,46651.0
2020-08-24,56261.0,55572.0
2020-08-25,57521.0,55403.0
2020-08-26,57576.0,55867.0
2020-08-27,56793.0,56237.0
2020-08-28,54982.0,55523.0
2020-08-29,47571.0,48062.0
2020-08-30,46906.0,46646.0
2020-08-31,55978.0,54480.0
2020-09-01,57140.0,55845.0
2020-09-02,56631.0,56659.0
2020-09-03,55646.0,56285.0
2020-09-04,53636.0,54072.0
2020-09-05,46323.0,48464.0
2020-09-06,46921.0,46939.0
2020-09-07,56691.0,56283.0
2020-09-08,57065.0,58376.0
2020-09-09,56541.0,58479.0
2020-09-10,57518.0,58626.0
2020-09-11,56824.0,56192.0
2020-09-12,49367.0,50123.0
2020-09-13,48533.0,49244.0
2020-09-14,55705.0,56429.0
2020-09-15,56127.0,57418.0
2020-09-16,57388.0,54718.0
2020-09-17,62273.0,56253.0
2020-09-18,60163.0,56654.0
2020-09-19,50242.0,50618.0
2020-09-20,47786.0,51335.0
2020-09-21,56175.0,60627.0
2020-09-22,57222.0,59417.0
2020-09-23,57160.0,59670.0
2020-09-24,57282.0,58625.0
2020-09-25,57686.0,59210.0
2020-09-26,49553.0,50112.0
2020-09-27,46693.0,47050.0
2020-09-28,57804.0,58075.0
2020-09-29,59799.0,58638.0
2020-09-30,61004.0,59571.0
2020-10-01,61786.0,61717.0
2020-10-02,57678.0,58978.0
2020-10-03,49620.0,52151.0
2020-10-04,49117.0,51975.0
2020-10-05,59866.0,60729.0
2020-10-06,62110.0,62104.0
2020-10-07,62584.0,61769.0
2020-10-08,63514.0,62408.0
2020-10-09,61774.0,58720.0
2020-10-10,56691.0,56269.0
2020-10-11,56805.0,58410.0
2020-10-12,66797.0,67864.0
2020-10-13,66884.0,68033.0
2020-10-14,69428.0,69085.0
2020-10-15,70094.0,71567.0
2020-10-16,68575.0,69810.0
2020-10-17,61541.0,61811.0
2020-10-18,59822.0,58582.0
2020-10-19,71480.0,71428.0
2020-10-20,70200.0,71346.0
2020-10-21,66232.0,69607.0
2020-10-22,62583.0,67312.0
2020-10-23,63991.0,65709.0
2020-10-24,59892.0,57674.0
2020-10-25,63841.0,59891.0
2020-10-26,65882.0,64270.0
2020-10-27,68873.0,66021.0
2020-10-28,68677.0,67800.0
2020-10-29,69168.0,68373.0
2020-10-30,67288.0,68158.0
2020-10-31,56387.0,58529.0
2020-11-01,56381.0,56678.0
2020-11-02,62634.0,65015.0
2020-11-03,66179.0,69393.0
2020-11-04,71659.0,70179.0
2020-11-05,72227.0,70048.0
2020-11-06,67537.0,64742.0
2020-11-07,60806.0,61717.0
2020-11-08,61027.0,60586.0
2020-11-09,71267.0,69902.0
2020-11-10,71443.0,70552.0
2020-11-11,72368.0,72229.0
2020-11-12,72923.0,72980.0
2020-11-13,69606.0,69000.0
2020-11-14,62261.0,62149.0
2020-11-15,59846.0,60536.0
2020-11-16,68395.0,69795.0
2020-11-17,69051.0,69226.0
2020-11-18,67589.0,68740.0
2020-11-19,71813.0,75359.0
2020-11-20,78400.0,76712.0
2020-11-21,73388.0,69455.0
2020-11-22,67656.0,66974.0
2020-11-23,75555.0,74656.0
2020-11-24,75499.0,75984.0
2020-11-25,73862.0,76103.0
2020-11-26,76143.0,75879.0
2020-11-27,79060.0,80219.0
2020-11-28,76422.0,78185.0
2020-11-29,79575.0,78795.0
2020-11-30,87216.0,89120.0
2020-12-01,84974.0,85597.0
2020-12-02,85219.0,84141.0
2020-12-03,87428.0,86908.0
2020-12-04,84913.0,83220.0
2020-12-05,73996.0,72737.0
2020-12-06,69211.0,69136.0
2020-12-07,77695.0,79562.0
2020-12-08,80806.0,83312.0
2020-12-09,83754.0,82532.0
2020-12-10,86706.0,82367.0
2020-12-11,83916.0,82545.0
2020-12-12,76245.0,74519.0
2020-12-13,71721.0,71842.0
2020-12-14,80984.0,80121.0
2020-12-15,79532.0,78494.0
2020-12-16,78206.0,74911.0
2020-12-17,79677.0,76408.0
2020-12-18,75613.0,73365.0
2020-12-19,68420.0,70205.0
2020-12-20,66828.0,69941.0
2020-12-21,77319.0,76442.0
2020-12-22,79353.0,74718.0
2020-12-23,72612.0,73985.0
2020-12-24,66104.0,71048.0
2020-12-25,68823.0,74845.0
2020-12-26,71355.0,74254.0
2020-12-27,76864.0,74268.0
2020-12-28,80676.0,79030.0
2020-12-29,76761.0,76214.0
2020-12-30,77003.0,73883.0
2020-12-31,69733.0,69718.0
