,Forecasted Load,Actual Load
2018-01-01,4366913.0,4593655.0
2018-01-02,5467044.0,5668363.0
2018-01-03,5651845.0,6271985.0
2018-01-04,5653960.0,6149280.0
2018-01-05,5736885.0,6020120.0
2018-01-06,4915914.0,5152069.0
2018-01-07,4732783.0,4988528.0
2018-01-08,5723312.0,6330051.0
2018-01-09,5900463.0,6497014.0
2018-01-10,6094283.0,6237501.0
2018-01-11,6003399.0,6236105.0
2018-01-12,5919804.0,6208351.0
2018-01-13,5392665.0,5512842.0
2018-01-14,5112072.0,5160296.0
2018-01-15,6137843.0,6583995.0
2018-01-16,6442725.0,6618989.0
2018-01-17,6503079.0,6641649.0
2018-01-18,6448043.0,6662804.0
2018-01-19,6366174.0,6268894.0
2018-01-20,5545385.0,5459896.0
2018-01-21,5161587.0,5044167.0
2018-01-22,6281695.0,6304000.0
2018-01-23,6458414.0,6392619.0
2018-01-24,6440905.0,6555248.0
2018-01-25,6317750.0,6312067.0
2018-01-26,6194087.0,6080140.0
2018-01-27,5307201.0,5345092.0
2018-01-28,4929688.0,5181050.0
2018-01-29,6099642.0,6452341.0
2018-01-30,6202252.0,6382563.0
2018-01-31,6289838.0,6544741.0
2018-02-01,6219903.0,6478239.0
2018-02-02,6172925.0,6318703.0
2018-02-03,5449595.0,5373876.0
2018-02-04,5182108.0,5127392.0
2018-02-05,6202308.0,6289804.0
2018-02-06,6344864.0,6408266.0
2018-02-07,6276170.0,6434302.0
2018-02-08,6251233.0,6423485.0
2018-02-09,6190242.0,6421877.0
2018-02-10,5487424.0,5550295.0
2018-02-11,5173709.0,5299711.0
2018-02-12,6109513.0,6271547.0
2018-02-13,6190513.0,6271057.0
2018-02-14,6266874.0,6381116.0
2018-02-15,6263056.0,6583079.0
2018-02-16,6150537.0,6314725.0
2018-02-17,5413563.0,5484388.0
2018-02-18,5054834.0,5060014.0
2018-02-19,6045587.0,6200064.0
2018-02-20,6170439.0,6356868.0
2018-02-21,6094795.0,6385278.0
2018-02-22,6123955.0,6436436.0
2018-02-23,6025539.0,6434636.0
2018-02-24,5377415.0,5747347.0
2018-02-25,4986734.0,5339490.0
2018-02-26,5976067.0,6627705.0
2018-02-27,6159588.0,6770762.0
2018-02-28,6458300.0,6914253.0
2018-03-01,6580204.0,6875358.0
2018-03-02,6515232.0,6786524.0
2018-03-03,5677176.0,5863454.0
2018-03-04,5185295.0,5325122.0
2018-03-05,6135222.0,6197611.0
2018-03-06,6287022.0,6234235.0
2018-03-07,6217021.0,6250727.0
2018-03-08,6257427.0,6338413.0
2018-03-09,6116822.0,6267355.0
2018-03-10,5339988.0,5298431.0
2018-03-11,4875329.0,4797667.0
2018-03-12,5834859.0,5951552.0
2018-03-13,6009840.0,6256980.0
2018-03-14,5891418.0,6102701.0
2018-03-15,5984938.0,6385378.0
2018-03-16,5951637.0,6320416.0
2018-03-17,5292269.0,5804626.0
2018-03-18,4936432.0,5472217.0
2018-03-19,5912430.0,6283016.0
2018-03-20,6088808.0,6420761.0
2018-03-21,6137702.0,6321829.0
2018-03-22,6134096.0,6441279.0
2018-03-23,5991202.0,6150665.0
2018-03-24,5281908.0,5210399.0
2018-03-25,4791531.0,4561416.0
2018-03-26,5784722.0,5916883.0
2018-03-27,5982357.0,6019493.0
2018-03-28,5829146.0,6277860.0
2018-03-29,5647353.0,6103405.0
2018-03-30,4778429.0,4856876.0
2018-03-31,4475000.0,4896320.0
2018-04-01,4365701.0,4558804.0
2018-04-02,4408453.0,4531418.0
2018-04-03,5447227.0,5743736.0
2018-04-04,5648646.0,5880533.0
2018-04-05,5594303.0,6079284.0
2018-04-06,5493126.0,5846156.0
2018-04-07,4830631.0,5051862.0
2018-04-08,4356771.0,4500083.0
2018-04-09,5302695.0,5560449.0
2018-04-10,5463565.0,5885290.0
2018-04-11,5480158.0,5959188.0
2018-04-12,5598256.0,5918832.0
2018-04-13,5520066.0,5823226.0
2018-04-14,4788957.0,4913195.0
2018-04-15,4306792.0,4371504.0
2018-04-16,5260618.0,5515037.0
2018-04-17,5429862.0,5621870.0
2018-04-18,5425639.0,5605329.0
2018-04-19,5475834.0,5637285.0
2018-04-20,5351364.0,5597064.0
2018-04-21,4713370.0,4815466.0
2018-04-22,4304723.0,4340866.0
2018-04-23,5366845.0,5594028.0
2018-04-24,5497193.0,5748531.0
2018-04-25,5620619.0,5888619.0
2018-04-26,5553697.0,5875348.0
2018-04-27,5489936.0,5634007.0
2018-04-28,4706803.0,4817820.0
2018-04-29,4297168.0,4339596.0
2018-04-30,5211018.0,5234110.0
2018-05-01,4594223.0,4581606.0
2018-05-02,5305803.0,5537955.0
2018-05-03,5524868.0,5700841.0
2018-05-04,5486184.0,5611075.0
2018-05-05,4689866.0,4823570.0
2018-05-06,4307122.0,4346741.0
2018-05-07,5367231.0,5589384.0
2018-05-08,5400551.0,5741455.0
2018-05-09,5414870.0,5683520.0
2018-05-10,4521299.0,4584321.0
2018-05-11,5015201.0,5012146.0
2018-05-12,4584187.0,4641636.0
2018-05-13,4308440.0,4378281.0
