,Forecasted Load,Actual Load
2021-03-11,1449200.0,1439071.0
2021-03-12,1422650.0,1431992.0
2021-03-13,1313300.0,1337701.0
2021-03-14,1298000.0,1320373.0
2021-03-15,1472950.0,1479813.0
2021-03-16,1516500.0,1500974.0
2021-03-17,1487150.0,1497309.0
2021-03-18,1552000.0,1548973.0
2021-03-19,1549650.0,1545291.0
2021-03-20,1443600.0,1445195.0
2021-03-21,1401100.0,1389132.0
2021-03-22,1534900.0,1519677.0
2021-03-23,1498800.0,1477471.0
2021-03-24,1437100.0,1409731.0
2021-03-25,1397650.0,1365802.0
2021-03-26,1347250.0,1346771.0
2021-03-27,1224650.0,1234304.0
2021-03-28,1103450.0,1128235.0
2021-03-29,1262050.0,1262368.0
2021-03-30,1209050.0,1213304.0
2021-03-31,1174450.0,1182755.0
2021-04-01,1139600.0,1151295.0
2021-04-02,1143000.0,1139438.0
2021-04-03,1087300.0,1113073.0
2021-04-04,1079300.0,1109329.0
2021-04-05,1175200.0,1167496.0
2021-04-06,1389650.0,1407888.0
2021-04-07,1486150.0,1477836.0
2021-04-08,1464250.0,1436029.0
2021-04-09,1335000.0,1346014.0
2021-04-10,1176700.0,1187250.0
2021-04-11,1174750.0,1190095.0
2021-04-12,1408950.0,1390346.0
2021-04-13,1420550.0,1404662.0
2021-04-14,1400150.0,1401143.0
2021-04-15,1411250.0,1406080.0
2021-04-16,1394050.0,1410327.0
2021-04-17,1248350.0,1262445.0
2021-04-18,1186800.0,1195314.0
2021-04-19,1313400.0,1297622.0
2021-04-20,1266000.0,1271010.0
2021-04-21,1257400.0,1241502.0
2021-04-22,1218650.0,1210187.0
2021-04-23,1178900.0,1167872.0
2021-04-24,1025400.0,1036109.0
2021-04-25,977250.0,992342.0
2021-04-26,1154800.0,1152665.0
2021-04-27,1170750.0,1176978.0
2021-04-28,1189100.0,1187165.0
2021-04-29,1216550.0,1213204.0
2021-04-30,1201100.0,1224531.0
2021-05-01,1042500.0,1087141.0
2021-05-02,1098150.0,1089488.0
2021-05-03,1241750.0,1224044.0
2021-05-04,1224400.0,1233323.0
2021-05-05,1236500.0,1230771.0
2021-05-06,1235900.0,1273070.0
2021-05-07,1246850.0,1214983.0
2021-05-08,1042500.0,1016528.0
2021-05-09,914800.0,942688.0
2021-05-10,1090450.0,1099776.0
2021-05-11,1156050.0,1148888.0
2021-05-12,1117300.0,1109991.0
2021-05-13,1014400.0,1042422.0
2021-05-14,1090900.0,1091304.0
2021-05-15,1038450.0,1048799.0
2021-05-16,1000950.0,1015979.0
2021-05-17,1154250.0,1148085.0
2021-05-18,1181150.0,1189603.0
2021-05-19,1147450.0,1141045.0
2021-05-20,1188250.0,1178148.0
2021-05-21,1132950.0,1149656.0
2021-05-22,1034900.0,1044720.0
2021-05-23,996300.0,989604.0
2021-05-24,1003400.0,1037801.0
2021-05-25,1178900.0,1174866.0
2021-05-26,1169950.0,1188375.0
2021-05-27,1155500.0,1159902.0
2021-05-28,1112950.0,1102848.0
2021-05-29,967350.0,969344.0
2021-05-30,915150.0,912854.0
2021-05-31,1066200.0,1056347.0
2021-06-01,1087900.0,1072782.0
2021-06-02,1090400.0,1083059.0
2021-06-03,1037200.0,1045398.0
2021-06-04,1076350.0,1075223.0
2021-06-05,950600.0,948594.0
2021-06-06,896550.0,905343.0
2021-06-07,1059300.0,1063383.0
2021-06-08,1086050.0,1088627.0
2021-06-09,1097050.0,1101802.0
2021-06-10,1113350.0,1105455.0
2021-06-11,1102700.0,1098065.0
2021-06-12,980750.0,979457.0
2021-06-13,945500.0,932472.0
2021-06-14,1093700.0,1101380.0
2021-06-15,1127100.0,1141643.0
2021-06-16,1148700.0,1154571.0
2021-06-17,1157300.0,1131527.0
2021-06-18,1099950.0,1103021.0
2021-06-19,979900.0,997008.0
2021-06-20,936050.0,930758.0
2021-06-21,1075850.0,1080316.0
2021-06-22,1097850.0,1099734.0
2021-06-23,1102450.0,1101389.0
2021-06-24,1094800.0,1091573.0
2021-06-25,1076850.0,1073762.0
2021-06-26,951450.0,972798.0
2021-06-27,920350.0,923545.0
2021-06-28,1082400.0,1077554.0
2021-06-29,1102350.0,1096724.0
2021-06-30,1097650.0,1091361.0
2021-07-01,1096350.0,1096380.0
2021-07-02,1085600.0,1099343.0
2021-07-03,979650.0,978713.0
2021-07-04,923600.0,924372.0
2021-07-05,1078550.0,1077596.0
2021-07-06,1099050.0,1090789.0
2021-07-07,1089750.0,1094986.0
2021-07-08,1088950.0,1098661.0
2021-07-09,1094300.0,1089437.0
2021-07-10,964450.0,979297.0
2021-07-11,923950.0,926447.0
2021-07-12,1084150.0,1076451.0
2021-07-13,1075800.0,1077552.0
2021-07-14,932700.0,952750.0
2021-07-15,1091450.0,1063651.0
2021-07-16,1075500.0,1068716.0
2021-07-17,967650.0,970080.0
2021-07-18,927000.0,925174.0
2021-07-19,1096800.0,1094491.0
2021-07-20,1123200.0,1128251.0
2021-07-21,1119700.0,1140389.0
2021-07-22,1140750.0,1144002.0
2021-07-23,1132500.0,1125043.0
2021-07-24,990500.0,993698.0
2021-07-25,913350.0,934120.0
2021-07-26,1076450.0,1071636.0
2021-07-27,1090350.0,1101230.0
2021-07-28,1096500.0,1088020.0
2021-07-29,1094000.0,1080756.0
2021-07-30,1065600.0,1051992.0
2021-07-31,934450.0,945724.0
2021-08-01,885650.0,880852.0
2021-08-02,1001450.0,982356.0
2021-08-03,1016200.0,1004214.0
2021-08-04,997850.0,1006255.0
2021-08-05,1000400.0,985783.0
2021-08-06,975750.0,977976.0
2021-08-07,901050.0,896607.0
2021-08-08,850250.0,861928.0
2021-08-09,945550.0,945457.0
2021-08-10,942700.0,984201.0
2021-08-11,970900.0,1006801.0
2021-08-12,1020350.0,1021787.0
2021-08-13,1021700.0,1027249.0
2021-08-14,951850.0,969686.0
2021-08-15,929300.0,914906.0
2021-08-16,953450.0,987498.0
2021-08-17,978450.0,1007456.0
2021-08-18,1012900.0,1010840.0
2021-08-19,1006550.0,1016247.0
2021-08-20,1015800.0,1024815.0
2021-08-21,963450.0,951483.0
2021-08-22,917750.0,901369.0
2021-08-23,1011450.0,1030514.0
2021-08-24,1070300.0,1051341.0
2021-08-25,1073600.0,1061047.0
2021-08-26,1061750.0,1071946.0
2021-08-27,1074800.0,1056912.0
2021-08-28,969900.0,955984.0
2021-08-29,908100.0,919344.0
2021-08-30,1042300.0,1070202.0
2021-08-31,1100500.0,1100643.0
2021-09-01,1111850.0,1098732.0
2021-09-02,1106250.0,1100260.0
2021-09-03,1088900.0,1101630.0
2021-09-04,990750.0,988260.0
2021-09-05,936300.0,948152.0
2021-09-06,1093050.0,1106561.0
2021-09-07,1142050.0,1129415.0
2021-09-08,1137750.0,1127165.0
2021-09-09,1130750.0,1120746.0
2021-09-10,1111150.0,1101217.0
2021-09-11,971700.0,979437.0
2021-09-12,923800.0,935039.0
2021-09-13,1071300.0,1088579.0
2021-09-14,1109800.0,1120673.0
2021-09-15,1113900.0,1122063.0
2021-09-16,1117650.0,1115531.0
2021-09-17,1094800.0,1095221.0
2021-09-18,976300.0,976112.0
2021-09-19,919550.0,925151.0
2021-09-20,1075400.0,1078101.0
2021-09-21,1095600.0,1100924.0
2021-09-22,1104950.0,1108478.0
2021-09-23,1112550.0,1114468.0
2021-09-24,1099950.0,1101141.0
2021-09-25,984200.0,991050.0
2021-09-26,947050.0,926582.0
2021-09-27,1082800.0,1080906.0
2021-09-28,1112350.0,1114718.0
2021-09-29,1126800.0,1113840.0
2021-09-30,1132900.0,1136686.0
2021-10-01,1130550.0,1134461.0
2021-10-02,1000700.0,1010950.0
2021-10-03,954350.0,978261.0
2021-10-04,1131200.0,1126501.0
2021-10-05,1158550.0,1150442.0
2021-10-06,1162500.0,1173638.0
2021-10-07,1176600.0,1190928.0
2021-10-08,1175450.0,1165187.0
2021-10-09,1056650.0,1053499.0
2021-10-10,1022200.0,1026073.0
2021-10-11,1177200.0,1188083.0
2021-10-12,1231400.0,1235917.0
2021-10-13,1257200.0,1241753.0
2021-10-14,1272900.0,1267567.0
2021-10-15,1262350.0,1247906.0
2021-10-16,1120750.0,1127137.0
2021-10-17,1084450.0,1087167.0
2021-10-18,1217600.0,1230888.0
2021-10-19,1199800.0,1189943.0
2021-10-20,1182650.0,1179343.0
2021-10-21,1204650.0,1201804.0
2021-10-22,1249900.0,1249147.0
2021-10-23,1175400.0,1151208.0
2021-10-24,1113500.0,1122333.0
2021-10-25,1282150.0,1263886.0
2021-10-26,1288000.0,1271011.0
2021-10-27,1270100.0,1280570.0
2021-10-28,1279900.0,1263832.0
2021-10-29,1228750.0,1234089.0
2021-10-30,1096400.0,1121185.0
2021-10-31,1009600.0,1007435.0
2021-11-01,1086850.0,1108346.0
2021-11-02,1312400.0,1315386.0
2021-11-03,1396450.0,1379977.0
2021-11-04,1447250.0,1436306.0
2021-11-05,1447650.0,1443378.0
2021-11-06,1374900.0,1356256.0
2021-11-07,1279150.0,1283542.0
2021-11-08,1441400.0,1441509.0
2021-11-09,1492850.0,1495929.0
2021-11-10,1528200.0,1522156.0
2021-11-11,1378400.0,1365483.0
2021-11-12,1433150.0,1419063.0
2021-11-13,1326400.0,1282930.0
2021-11-14,1219600.0,1224482.0
2021-11-15,1442000.0,1450213.0
2021-11-16,1494750.0,1496714.0
2021-11-17,1428400.0,1424846.0
2021-11-18,1428450.0,1429827.0
2021-11-19,1483800.0,1490724.0
2021-11-20,1380750.0,1397986.0
2021-11-21,1372900.0,1366126.0
2021-11-22,1567050.0,1557273.0
2021-11-23,1598150.0,1606439.0
2021-11-24,1643850.0,1620807.0
2021-11-25,1656450.0,1638221.0
2021-11-26,1659524.0,1633988.0
2021-11-27,1530000.0,1544394.0
2021-11-28,1519150.0,1542209.0
2021-11-29,1740750.0,1740324.0
2021-11-30,1754100.0,1751905.0
2021-12-01,1675300.0,1644360.0
2021-12-02,1677750.0,1687072.0
2021-12-03,1719900.0,1723194.0
2021-12-04,1510250.0,1476035.0
2021-12-05,1472250.0,1501531.0
2021-12-06,1695850.0,1668510.0
2021-12-07,1694250.0,1688316.0
2021-12-08,1696750.0,1700693.0
2021-12-09,1726950.0,1725389.0
2021-12-10,1686700.0,1704577.0
2021-12-11,1565100.0,1585063.0
2021-12-12,1477750.0,1477367.0
2021-12-13,1635400.0,1612605.0
2021-12-14,1657450.0,1667399.0
2021-12-15,1671750.0,1660688.0
2021-12-16,1670000.0,1645219.0
2021-12-17,1645550.0,1638127.0
2021-12-18,1542700.0,1540300.0
2021-12-19,1516400.0,1539915.0
2021-12-20,1697600.0,1711734.0
2021-12-21,1766500.0,1773350.0
2021-12-22,1784100.0,1820525.0
2021-12-23,1697100.0,1675634.0
2021-12-24,1555750.0,1456467.0
2021-12-25,1280750.0,1285959.0
2021-12-26,1273100.0,1285732.0
2021-12-27,1387250.0,1378648.0
2021-12-28,1320600.0,1356637.0
2021-12-29,1296700.0,1311660.0
2021-12-30,1225350.0,1255058.0
2021-12-31,1237400.0,1273137.0
