,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-01-05 16:00:00+01:00,0.0,5709.0,219.0,0.0,518.0
2023-01-05 17:00:00+01:00,0.0,5717.0,223.0,0.0,540.0
2023-01-05 18:00:00+01:00,0.0,5737.0,226.0,0.0,517.0
2023-01-05 19:00:00+01:00,0.0,5655.0,218.0,0.0,488.0
2023-01-05 20:00:00+01:00,0.0,5533.0,222.0,0.0,485.0
2023-01-05 21:00:00+01:00,0.0,5488.0,224.0,0.0,509.0
2023-01-05 22:00:00+01:00,0.0,5452.0,219.0,0.0,535.0
2023-01-05 23:00:00+01:00,0.0,5376.0,219.0,0.0,584.0
2023-01-06 00:00:00+01:00,0.0,5322.0,219.0,0.0,693.0
2023-01-06 01:00:00+01:00,0.0,5167.0,215.0,0.0,724.0
2023-01-06 02:00:00+01:00,0.0,4769.0,221.0,0.0,788.0
2023-01-06 03:00:00+01:00,0.0,4505.0,220.0,0.0,886.0
2023-01-06 04:00:00+01:00,0.0,4395.0,223.0,0.0,1028.0
2023-01-06 05:00:00+01:00,0.0,4449.0,219.0,0.0,1126.0
2023-01-06 06:00:00+01:00,0.0,4522.0,218.0,0.0,1259.0
2023-01-06 07:00:00+01:00,0.0,4978.0,221.0,0.0,1416.0
2023-01-06 08:00:00+01:00,0.0,5236.0,224.0,0.0,1573.0
2023-01-06 09:00:00+01:00,0.0,5223.0,234.0,0.0,1750.0
2023-01-06 10:00:00+01:00,0.0,5220.0,231.0,0.0,1881.0
2023-01-06 11:00:00+01:00,0.0,5173.0,228.0,0.0,1896.0
2023-01-06 12:00:00+01:00,0.0,5154.0,231.0,0.0,1960.0
2023-01-06 13:00:00+01:00,0.0,5101.0,222.0,0.0,2025.0
2023-01-06 14:00:00+01:00,0.0,5078.0,220.0,0.0,2115.0
2023-01-06 15:00:00+01:00,0.0,5056.0,226.0,0.0,2221.0
2023-01-06 16:00:00+01:00,0.0,4954.0,224.0,0.0,2386.0
2023-01-06 17:00:00+01:00,0.0,4887.0,220.0,0.0,2492.0
2023-01-06 18:00:00+01:00,0.0,4723.0,214.0,0.0,2841.0
2023-01-06 19:00:00+01:00,0.0,4589.0,213.0,0.0,2954.0
2023-01-06 20:00:00+01:00,0.0,4444.0,209.0,0.0,3133.0
2023-01-06 21:00:00+01:00,0.0,4276.0,201.0,0.0,3204.0
2023-01-06 22:00:00+01:00,0.0,4076.0,203.0,0.0,3349.0
2023-01-06 23:00:00+01:00,0.0,3842.0,194.0,0.0,3437.0
2023-01-07 00:00:00+01:00,0.0,3611.0,204.0,0.0,3515.0
2023-01-07 01:00:00+01:00,0.0,3471.0,201.0,0.0,3562.0
2023-01-07 02:00:00+01:00,0.0,3313.0,208.0,0.0,3598.0
2023-01-07 03:00:00+01:00,0.0,3281.0,209.0,0.0,3538.0
2023-01-07 04:00:00+01:00,0.0,3266.0,210.0,0.0,3610.0
2023-01-07 05:00:00+01:00,0.0,3341.0,221.0,0.0,3496.0
2023-01-07 06:00:00+01:00,0.0,3616.0,221.0,0.0,3517.0
2023-01-07 07:00:00+01:00,0.0,3813.0,223.0,0.0,3430.0
2023-01-07 08:00:00+01:00,0.0,4093.0,224.0,0.0,3306.0
2023-01-07 09:00:00+01:00,0.0,4428.0,198.0,0.0,3175.0
2023-01-07 10:00:00+01:00,0.0,4578.0,207.0,0.0,2951.0
2023-01-07 11:00:00+01:00,0.0,4715.0,192.0,0.0,2706.0
2023-01-07 12:00:00+01:00,0.0,4711.0,174.0,0.0,2437.0
2023-01-07 13:00:00+01:00,0.0,4749.0,169.0,0.0,2166.0
2023-01-07 14:00:00+01:00,0.0,4755.0,168.0,0.0,1904.0
2023-01-07 15:00:00+01:00,0.0,4721.0,163.0,0.0,1741.0
2023-01-07 16:00:00+01:00,0.0,4721.0,170.0,0.0,1670.0
2023-01-07 17:00:00+01:00,0.0,4638.0,172.0,0.0,1704.0
2023-01-07 18:00:00+01:00,0.0,4273.0,169.0,0.0,1662.0
2023-01-07 19:00:00+01:00,0.0,3847.0,164.0,0.0,1603.0
2023-01-07 20:00:00+01:00,0.0,3366.0,172.0,0.0,1736.0
2023-01-07 21:00:00+01:00,0.0,2888.0,170.0,0.0,1938.0
2023-01-07 22:00:00+01:00,0.0,2620.0,167.0,0.0,2210.0
2023-01-07 23:00:00+01:00,0.0,2385.0,167.0,0.0,2543.0
2023-01-08 00:00:00+01:00,0.0,1450.0,136.0,0.0,2947.0
2023-01-08 01:00:00+01:00,0.0,1091.0,130.0,0.0,3094.0
2023-01-08 02:00:00+01:00,0.0,1087.0,135.0,0.0,3135.0
2023-01-08 03:00:00+01:00,0.0,1057.0,121.0,0.0,3103.0
2023-01-08 04:00:00+01:00,0.0,1064.0,131.0,0.0,3149.0
2023-01-08 05:00:00+01:00,0.0,1224.0,131.0,0.0,3134.0
2023-01-08 06:00:00+01:00,0.0,1496.0,138.0,0.0,3052.0
2023-01-08 07:00:00+01:00,0.0,1522.0,152.0,0.0,3064.0
2023-01-08 08:00:00+01:00,0.0,1547.0,150.0,0.0,3035.0
2023-01-08 09:00:00+01:00,0.0,1515.0,156.0,0.0,3111.0
2023-01-08 10:00:00+01:00,0.0,1582.0,170.0,0.0,3192.0
2023-01-08 11:00:00+01:00,0.0,1733.0,181.0,0.0,3045.0
2023-01-08 12:00:00+01:00,0.0,2194.0,182.0,0.0,2934.0
2023-01-08 13:00:00+01:00,0.0,2347.0,173.0,0.0,2893.0
2023-01-08 14:00:00+01:00,0.0,2480.0,180.0,0.0,2855.0
2023-01-08 15:00:00+01:00,0.0,2850.0,179.0,0.0,2668.0
2023-01-08 16:00:00+01:00,0.0,3169.0,187.0,0.0,2554.0
2023-01-08 17:00:00+01:00,0.0,3274.0,185.0,0.0,2543.0
2023-01-08 18:00:00+01:00,0.0,3371.0,181.0,0.0,2318.0
2023-01-08 19:00:00+01:00,0.0,3329.0,182.0,0.0,2158.0
2023-01-08 20:00:00+01:00,0.0,3102.0,188.0,0.0,2020.0
2023-01-08 21:00:00+01:00,0.0,2791.0,186.0,0.0,1950.0
2023-01-08 22:00:00+01:00,0.0,2503.0,181.0,0.0,1884.0
2023-01-08 23:00:00+01:00,0.0,2313.0,182.0,0.0,1891.0
2023-01-09 00:00:00+01:00,0.0,2833.0,176.0,0.0,1864.0
2023-01-09 01:00:00+01:00,0.0,2592.0,171.0,0.0,1916.0
2023-01-09 02:00:00+01:00,0.0,2284.0,177.0,0.0,1881.0
2023-01-09 03:00:00+01:00,0.0,2009.0,171.0,0.0,1881.0
2023-01-09 04:00:00+01:00,0.0,2117.0,170.0,0.0,1795.0
2023-01-09 05:00:00+01:00,0.0,3224.0,183.0,0.0,1703.0
2023-01-09 06:00:00+01:00,0.0,4113.0,186.0,0.0,1628.0
2023-01-09 07:00:00+01:00,0.0,4468.0,191.0,0.0,1587.0
2023-01-09 08:00:00+01:00,0.0,4729.0,193.0,0.0,1444.0
2023-01-09 09:00:00+01:00,0.0,4812.0,194.0,0.0,1450.0
2023-01-09 10:00:00+01:00,0.0,4831.0,185.0,0.0,1377.0
2023-01-09 11:00:00+01:00,0.0,4856.0,192.0,0.0,1246.0
2023-01-09 12:00:00+01:00,0.0,4965.0,205.0,0.0,1148.0
2023-01-09 13:00:00+01:00,0.0,4987.0,197.0,0.0,1091.0
2023-01-09 14:00:00+01:00,0.0,5031.0,194.0,0.0,1073.0
2023-01-09 15:00:00+01:00,0.0,5084.0,188.0,0.0,1099.0
2023-01-09 16:00:00+01:00,0.0,5115.0,197.0,0.0,1118.0
2023-01-09 17:00:00+01:00,0.0,5014.0,207.0,0.0,1090.0
2023-01-09 18:00:00+01:00,0.0,4989.0,197.0,0.0,992.0
2023-01-09 19:00:00+01:00,0.0,5042.0,198.0,0.0,978.0
2023-01-09 20:00:00+01:00,0.0,4984.0,194.0,0.0,1012.0
2023-01-09 21:00:00+01:00,0.0,5025.0,200.0,0.0,1018.0
2023-01-09 22:00:00+01:00,0.0,4870.0,200.0,0.0,1032.0
2023-01-09 23:00:00+01:00,0.0,4319.0,197.0,0.0,1048.0
2023-01-10 00:00:00+01:00,0.0,4310.0,191.0,0.0,1133.0
2023-01-10 01:00:00+01:00,0.0,4281.0,193.0,0.0,1163.0
2023-01-10 02:00:00+01:00,0.0,4285.0,191.0,0.0,1155.0
2023-01-10 03:00:00+01:00,0.0,4307.0,194.0,0.0,1123.0
2023-01-10 04:00:00+01:00,0.0,4679.0,190.0,0.0,964.0
2023-01-10 05:00:00+01:00,0.0,5049.0,189.0,0.0,911.0
2023-01-10 06:00:00+01:00,0.0,5473.0,202.0,0.0,861.0
2023-01-10 07:00:00+01:00,0.0,5638.0,205.0,0.0,805.0
2023-01-10 08:00:00+01:00,0.0,5762.0,207.0,0.0,641.0
2023-01-10 09:00:00+01:00,0.0,5862.0,212.0,0.0,564.0
2023-01-10 10:00:00+01:00,0.0,5955.0,209.0,0.0,537.0
2023-01-10 11:00:00+01:00,0.0,5976.0,210.0,0.0,461.0
2023-01-10 12:00:00+01:00,0.0,5975.0,203.0,0.0,411.0
2023-01-10 13:00:00+01:00,0.0,6167.0,206.0,0.0,415.0
2023-01-10 14:00:00+01:00,0.0,6163.0,207.0,0.0,433.0
2023-01-10 15:00:00+01:00,0.0,6173.0,209.0,0.0,485.0
2023-01-10 16:00:00+01:00,0.0,6157.0,207.0,0.0,521.0
2023-01-10 17:00:00+01:00,0.0,6063.0,212.0,0.0,588.0
2023-01-10 18:00:00+01:00,0.0,6037.0,212.0,0.0,655.0
2023-01-10 19:00:00+01:00,0.0,5936.0,210.0,0.0,811.0
2023-01-10 20:00:00+01:00,0.0,5775.0,213.0,0.0,881.0
2023-01-10 21:00:00+01:00,0.0,5351.0,209.0,0.0,923.0
2023-01-10 22:00:00+01:00,0.0,4324.0,208.0,0.0,1039.0
2023-01-10 23:00:00+01:00,0.0,3156.0,207.0,0.0,1118.0
2023-01-11 00:00:00+01:00,0.0,2192.0,190.0,0.0,1182.0
2023-01-11 01:00:00+01:00,0.0,1712.0,193.0,0.0,1227.0
2023-01-11 02:00:00+01:00,0.0,1638.0,189.0,0.0,1318.0
2023-01-11 03:00:00+01:00,0.0,1639.0,198.0,0.0,1432.0
2023-01-11 04:00:00+01:00,0.0,1606.0,194.0,0.0,1486.0
2023-01-11 05:00:00+01:00,0.0,1812.0,196.0,0.0,1656.0
2023-01-11 06:00:00+01:00,0.0,2712.0,200.0,0.0,1909.0
2023-01-11 07:00:00+01:00,0.0,3641.0,207.0,0.0,2157.0
2023-01-11 08:00:00+01:00,0.0,3959.0,213.0,0.0,2294.0
2023-01-11 09:00:00+01:00,0.0,3996.0,218.0,0.0,2383.0
2023-01-11 10:00:00+01:00,0.0,3934.0,217.0,0.0,2323.0
2023-01-11 11:00:00+01:00,0.0,4010.0,212.0,0.0,2482.0
2023-01-11 12:00:00+01:00,0.0,4153.0,209.0,0.0,2619.0
2023-01-11 13:00:00+01:00,0.0,4368.0,209.0,0.0,2742.0
2023-01-11 14:00:00+01:00,0.0,4553.0,216.0,0.0,2723.0
2023-01-11 15:00:00+01:00,0.0,4877.0,215.0,0.0,2766.0
2023-01-11 16:00:00+01:00,0.0,4903.0,215.0,0.0,2793.0
2023-01-11 17:00:00+01:00,0.0,4805.0,216.0,0.0,2783.0
2023-01-11 18:00:00+01:00,0.0,4389.0,212.0,0.0,2924.0
2023-01-11 19:00:00+01:00,0.0,4067.0,211.0,0.0,3092.0
2023-01-11 20:00:00+01:00,0.0,3520.0,211.0,0.0,3255.0
2023-01-11 21:00:00+01:00,0.0,3117.0,201.0,0.0,3385.0
2023-01-11 22:00:00+01:00,0.0,2785.0,197.0,0.0,3418.0
2023-01-11 23:00:00+01:00,0.0,2488.0,189.0,0.0,3467.0
2023-01-12 00:00:00+01:00,0.0,1577.0,192.0,0.0,3652.0
2023-01-12 01:00:00+01:00,0.0,1181.0,173.0,0.0,3724.0
2023-01-12 02:00:00+01:00,0.0,1150.0,168.0,0.0,3762.0
2023-01-12 03:00:00+01:00,0.0,1081.0,174.0,0.0,3465.0
2023-01-12 04:00:00+01:00,0.0,1182.0,193.0,0.0,3813.0
2023-01-12 05:00:00+01:00,0.0,1544.0,170.0,0.0,3826.0
2023-01-12 06:00:00+01:00,0.0,2639.0,152.0,0.0,3819.0
2023-01-12 07:00:00+01:00,0.0,3234.0,146.0,0.0,3780.0
2023-01-12 08:00:00+01:00,0.0,3562.0,149.0,0.0,3661.0
2023-01-12 09:00:00+01:00,0.0,3572.0,150.0,0.0,3620.0
2023-01-12 10:00:00+01:00,0.0,3658.0,150.0,0.0,3765.0
2023-01-12 11:00:00+01:00,0.0,3761.0,151.0,0.0,3563.0
2023-01-12 12:00:00+01:00,0.0,4011.0,146.0,0.0,3341.0
2023-01-12 13:00:00+01:00,0.0,4258.0,151.0,0.0,3182.0
2023-01-12 14:00:00+01:00,0.0,4436.0,151.0,0.0,3108.0
2023-01-12 15:00:00+01:00,0.0,4653.0,152.0,0.0,3017.0
2023-01-12 16:00:00+01:00,0.0,4760.0,153.0,0.0,2899.0
2023-01-12 17:00:00+01:00,0.0,4771.0,152.0,0.0,2685.0
2023-01-12 18:00:00+01:00,0.0,4860.0,146.0,0.0,2456.0
2023-01-12 19:00:00+01:00,0.0,4887.0,143.0,0.0,2363.0
2023-01-12 20:00:00+01:00,0.0,4673.0,143.0,0.0,2276.0
2023-01-12 21:00:00+01:00,0.0,4586.0,141.0,0.0,2169.0
2023-01-12 22:00:00+01:00,0.0,3936.0,139.0,0.0,2091.0
2023-01-12 23:00:00+01:00,0.0,3182.0,138.0,0.0,2070.0
2023-01-13 00:00:00+01:00,0.0,1643.0,128.0,0.0,2068.0
2023-01-13 01:00:00+01:00,0.0,1329.0,129.0,0.0,1991.0
2023-01-13 02:00:00+01:00,0.0,1274.0,128.0,0.0,1929.0
2023-01-13 03:00:00+01:00,0.0,1286.0,130.0,0.0,1839.0
2023-01-13 04:00:00+01:00,0.0,1361.0,131.0,0.0,1727.0
2023-01-13 05:00:00+01:00,0.0,1881.0,152.0,0.0,1548.0
2023-01-13 06:00:00+01:00,0.0,3566.0,163.0,0.0,1317.0
2023-01-13 07:00:00+01:00,0.0,5143.0,181.0,0.0,1140.0
2023-01-13 08:00:00+01:00,0.0,5786.0,195.0,0.0,952.0
2023-01-13 09:00:00+01:00,0.0,5846.0,181.0,0.0,715.0
2023-01-13 10:00:00+01:00,0.0,5803.0,184.0,0.0,582.0
2023-01-13 11:00:00+01:00,0.0,5199.0,193.0,0.0,483.0
2023-01-13 12:00:00+01:00,0.0,5004.0,161.0,0.0,362.0
2023-01-13 13:00:00+01:00,0.0,4876.0,155.0,0.0,273.0
2023-01-13 14:00:00+01:00,0.0,4976.0,150.0,0.0,204.0
2023-01-13 15:00:00+01:00,0.0,5290.0,157.0,0.0,157.0
2023-01-13 16:00:00+01:00,0.0,5745.0,146.0,0.0,167.0
2023-01-13 17:00:00+01:00,0.0,6068.0,146.0,0.0,167.0
2023-01-13 18:00:00+01:00,0.0,6095.0,145.0,0.0,193.0
2023-01-13 19:00:00+01:00,0.0,6059.0,145.0,0.0,239.0
2023-01-13 20:00:00+01:00,0.0,5641.0,143.0,0.0,269.0
2023-01-13 21:00:00+01:00,0.0,5121.0,147.0,0.0,287.0
2023-01-13 22:00:00+01:00,0.0,4402.0,142.0,0.0,299.0
2023-01-13 23:00:00+01:00,0.0,3864.0,140.0,0.0,341.0
2023-01-14 00:00:00+01:00,0.0,2550.0,133.0,0.0,448.0
2023-01-14 01:00:00+01:00,0.0,2132.0,133.0,0.0,553.0
2023-01-14 02:00:00+01:00,0.0,2056.0,134.0,0.0,652.0
2023-01-14 03:00:00+01:00,0.0,1894.0,135.0,0.0,774.0
2023-01-14 04:00:00+01:00,0.0,1856.0,135.0,0.0,839.0
2023-01-14 05:00:00+01:00,0.0,1847.0,136.0,0.0,945.0
2023-01-14 06:00:00+01:00,0.0,2591.0,137.0,0.0,974.0
2023-01-14 07:00:00+01:00,0.0,2933.0,140.0,0.0,941.0
2023-01-14 08:00:00+01:00,0.0,3201.0,143.0,0.0,926.0
2023-01-14 09:00:00+01:00,0.0,3560.0,144.0,0.0,943.0
2023-01-14 10:00:00+01:00,0.0,3910.0,145.0,0.0,862.0
2023-01-14 11:00:00+01:00,0.0,4119.0,149.0,0.0,816.0
2023-01-14 12:00:00+01:00,0.0,4612.0,150.0,0.0,765.0
2023-01-14 13:00:00+01:00,0.0,4786.0,151.0,0.0,832.0
2023-01-14 14:00:00+01:00,0.0,4876.0,151.0,0.0,908.0
2023-01-14 15:00:00+01:00,0.0,5034.0,151.0,0.0,903.0
2023-01-14 16:00:00+01:00,0.0,5047.0,150.0,0.0,884.0
2023-01-14 17:00:00+01:00,0.0,5043.0,150.0,0.0,864.0
2023-01-14 18:00:00+01:00,0.0,4620.0,149.0,0.0,805.0
2023-01-14 19:00:00+01:00,0.0,4243.0,149.0,0.0,633.0
2023-01-14 20:00:00+01:00,0.0,3651.0,148.0,0.0,631.0
2023-01-14 21:00:00+01:00,0.0,3276.0,146.0,0.0,592.0
2023-01-14 22:00:00+01:00,0.0,2818.0,141.0,0.0,590.0
2023-01-14 23:00:00+01:00,0.0,2527.0,140.0,0.0,741.0
2023-01-15 00:00:00+01:00,0.0,1615.0,120.0,0.0,900.0
2023-01-15 01:00:00+01:00,0.0,1404.0,114.0,0.0,1096.0
2023-01-15 02:00:00+01:00,0.0,1330.0,125.0,0.0,1211.0
2023-01-15 03:00:00+01:00,0.0,1285.0,94.0,0.0,1296.0
2023-01-15 04:00:00+01:00,0.0,1202.0,90.0,0.0,1431.0
2023-01-15 05:00:00+01:00,0.0,1278.0,91.0,0.0,1516.0
2023-01-15 06:00:00+01:00,0.0,1297.0,86.0,0.0,1590.0
2023-01-15 07:00:00+01:00,0.0,1427.0,86.0,0.0,1621.0
2023-01-15 08:00:00+01:00,0.0,1510.0,85.0,0.0,1722.0
2023-01-15 09:00:00+01:00,0.0,1526.0,85.0,0.0,1753.0
2023-01-15 10:00:00+01:00,0.0,1558.0,85.0,0.0,1852.0
2023-01-15 11:00:00+01:00,0.0,1585.0,85.0,0.0,1754.0
2023-01-15 12:00:00+01:00,0.0,1605.0,89.0,0.0,1621.0
2023-01-15 13:00:00+01:00,0.0,1678.0,89.0,0.0,1378.0
2023-01-15 14:00:00+01:00,0.0,1726.0,88.0,0.0,1310.0
2023-01-15 15:00:00+01:00,0.0,1941.0,108.0,0.0,1179.0
2023-01-15 16:00:00+01:00,0.0,2134.0,108.0,0.0,1213.0
2023-01-15 17:00:00+01:00,0.0,2182.0,109.0,0.0,1254.0
2023-01-15 18:00:00+01:00,0.0,2283.0,111.0,0.0,1272.0
2023-01-15 19:00:00+01:00,0.0,2301.0,129.0,0.0,1214.0
2023-01-15 20:00:00+01:00,0.0,2174.0,132.0,0.0,1125.0
2023-01-15 21:00:00+01:00,0.0,2064.0,130.0,0.0,1086.0
2023-01-15 22:00:00+01:00,0.0,1938.0,142.0,0.0,916.0
