,Forecasted Load,Actual Load
2018-05-11,192083.0,198432.0
2018-05-12,185254.0,186939.0
2018-05-13,185664.0,183384.0
2018-05-14,213531.0,206611.0
2018-05-15,209894.0,207974.0
2018-05-16,202155.0,208728.0
2018-05-17,210009.0,208596.0
2018-05-18,216592.0,203482.0
2018-05-19,194822.0,177904.0
2018-05-20,180688.0,172803.0
2018-05-21,200362.0,204577.0
2018-05-22,201583.0,205821.0
2018-05-23,203745.0,207594.0
2018-05-24,205911.0,205820.0
2018-05-25,199014.0,200978.0
2018-05-26,175874.0,179277.0
2018-05-27,176975.0,175308.0
2018-05-28,208055.0,204778.0
2018-05-29,206973.0,201475.0
2018-05-30,200950.0,205424.0
2018-05-31,203612.0,204982.0
2018-06-01,201237.0,199620.0
2018-06-02,173225.0,175038.0
2018-06-03,169992.0,173047.0
2018-06-04,202249.0,205480.0
2018-06-05,216395.0,207455.0
2018-06-06,183634.0,189660.0
2018-06-07,208375.0,199165.0
2018-06-08,199977.0,197585.0
2018-06-09,176305.0,177860.0
2018-06-10,170556.0,174596.0
2018-06-11,202583.0,203049.0
2018-06-12,209786.0,202868.0
2018-06-13,205808.0,206387.0
2018-06-14,204963.0,197170.0
2018-06-15,198007.0,195170.0
2018-06-16,175083.0,176585.0
2018-06-17,173336.0,178302.0
2018-06-18,202456.0,204299.0
2018-06-19,204783.0,202445.0
2018-06-20,205956.0,208641.0
2018-06-21,203615.0,201399.0
2018-06-22,171411.0,171810.0
2018-06-23,165248.0,164283.0
2018-06-24,176541.0,167967.0
2018-06-25,197274.0,199070.0
2018-06-26,189324.0,200847.0
2018-06-27,197987.0,203839.0
2018-06-28,200061.0,199973.0
2018-06-29,195844.0,197223.0
2018-06-30,175587.0,173290.0
2018-07-01,178362.0,176480.0
2018-07-02,202267.0,200817.0
2018-07-03,193907.0,192428.0
2018-07-04,192173.0,197032.0
2018-07-05,189142.0,197210.0
2018-07-06,186632.0,193252.0
2018-07-07,176146.0,168743.0
2018-07-08,176549.0,166566.0
2018-07-09,199589.0,187173.0
2018-07-10,185846.0,188224.0
2018-07-11,181641.0,189811.0
2018-07-12,182756.0,184722.0
2018-07-13,183482.0,181716.0
2018-07-14,170562.0,161384.0
2018-07-15,167533.0,161113.0
2018-07-16,171796.0,176549.0
2018-07-17,168504.0,175448.0
2018-07-18,172833.0,178682.0
2018-07-19,177071.0,175702.0
2018-07-20,176866.0,174474.0
2018-07-21,165008.0,159260.0
2018-07-22,162916.0,156113.0
2018-07-23,178718.0,174933.0
2018-07-24,171521.0,173755.0
2018-07-25,169314.0,174809.0
2018-07-26,171043.0,176012.0
2018-07-27,170638.0,176027.0
2018-07-28,161003.0,163739.0
2018-07-29,164127.0,158702.0
2018-07-30,180975.0,171429.0
2018-07-31,175455.0,174612.0
2018-08-01,170830.0,177576.0
2018-08-02,171547.0,177018.0
2018-08-03,174590.0,175596.0
2018-08-04,163909.0,159337.0
2018-08-05,165855.0,155977.0
2018-08-06,184098.0,182694.0
2018-08-07,180556.0,184042.0
2018-08-08,175431.0,192812.0
2018-08-09,168906.0,191980.0
2018-08-10,177312.0,188220.0
2018-08-11,182677.0,168569.0
2018-08-12,198365.0,170919.0
2018-08-13,228791.0,194618.0
2018-08-14,202335.0,196313.0
2018-08-15,196801.0,197214.0
2018-08-16,186900.0,197352.0
2018-08-17,177360.0,192794.0
2018-08-18,168635.0,173447.0
2018-08-19,173979.0,173458.0
2018-08-20,204732.0,197782.0
2018-08-21,206045.0,202065.0
2018-08-22,205291.0,205921.0
2018-08-23,196699.0,208088.0
2018-08-24,193124.0,205069.0
2018-08-25,186090.0,180293.0
2018-08-26,190486.0,178993.0
2018-08-27,220796.0,205556.0
2018-08-28,207822.0,206985.0
2018-08-29,202285.0,207191.0
2018-08-30,202133.0,208314.0
2018-08-31,202950.0,205940.0
2018-09-01,182194.0,183260.0
2018-09-02,178595.0,178681.0
2018-09-03,207434.0,207670.0
2018-09-04,207716.0,208266.0
2018-09-05,205108.0,210160.0
2018-09-06,207630.0,206677.0
2018-09-07,205292.0,202961.0
2018-09-08,182427.0,177933.0
2018-09-09,181278.0,179334.0
2018-09-10,210459.0,203568.0
2018-09-11,210719.0,199086.0
2018-09-12,210706.0,206293.0
2018-09-13,205875.0,207636.0
2018-09-14,201523.0,203219.0
2018-09-15,181432.0,185669.0
2018-09-16,183341.0,187115.0
2018-09-17,209922.0,208081.0
2018-09-18,207213.0,203698.0
2018-09-19,199849.0,201707.0
2018-09-20,197570.0,205316.0
2018-09-21,196454.0,203666.0
2018-09-22,186874.0,190428.0
2018-09-23,193799.0,190984.0
2018-09-24,225537.0,223661.0
2018-09-25,223676.0,224740.0
2018-09-26,222992.0,225224.0
2018-09-27,219826.0,226075.0
2018-09-28,217093.0,226658.0
2018-09-29,210353.0,210820.0
2018-09-30,213217.0,197880.0
2018-10-01,230362.0,230325.0
2018-10-02,227759.0,240243.0
2018-10-03,234189.0,240325.0
2018-10-04,243085.0,247917.0
2018-10-05,229535.0,223430.0
2018-10-06,207729.0,207695.0
2018-10-07,205862.0,209322.0
2018-10-08,235751.0,238049.0
2018-10-09,231444.0,226255.0
2018-10-10,221841.0,224291.0
2018-10-11,222991.0,224114.0
2018-10-12,219567.0,219575.0
2018-10-13,191626.0,193462.0
2018-10-14,185220.0,188940.0
2018-10-15,216367.0,213067.0
2018-10-16,225547.0,217846.0
2018-10-17,219029.0,215936.0
2018-10-18,220401.0,220149.0
2018-10-19,231014.0,235204.0
2018-10-20,215071.0,211765.0
2018-10-21,215730.0,203373.0
2018-10-22,230519.0,228737.0
2018-10-23,232426.0,239546.0
2018-10-24,246247.0,252772.0
2018-10-25,252225.0,248113.0
2018-10-26,255818.0,264901.0
2018-10-27,240902.0,253273.0
2018-10-28,254910.0,263006.0
2018-10-29,277307.0,281901.0
2018-10-30,269996.0,273352.0
2018-10-31,255587.0,252143.0
2018-11-01,258893.0,249930.0
2018-11-02,240540.0,240149.0
2018-11-03,219156.0,217929.0
2018-11-04,230199.0,226807.0
2018-11-05,257028.0,256039.0
2018-11-06,248082.0,246003.0
2018-11-07,249875.0,249229.0
2018-11-08,247109.0,251161.0
2018-11-09,244045.0,243566.0
2018-11-10,221208.0,220753.0
2018-11-11,214987.0,220084.0
2018-11-12,245151.0,249029.0
2018-11-13,252071.0,243874.0
2018-11-14,255829.0,250860.0
2018-11-15,249989.0,250734.0
2018-11-16,245518.0,243180.0
2018-11-17,237282.0,230510.0
2018-11-18,241584.0,233703.0
2018-11-19,278997.0,275979.0
2018-11-20,279914.0,282812.0
2018-11-21,289069.0,286162.0
2018-11-22,294843.0,296789.0
2018-11-23,296147.0,304387.0
2018-11-24,276747.0,286510.0
2018-11-25,282265.0,288028.0
2018-11-26,319611.0,316209.0
2018-11-27,328266.0,331087.0
2018-11-28,333071.0,337275.0
2018-11-29,313058.0,309861.0
2018-11-30,291875.0,293026.0
2018-12-01,264688.0,264381.0
2018-12-02,258056.0,256326.0
2018-12-03,282985.0,271320.0
2018-12-04,286063.0,276399.0
2018-12-05,304576.0,306217.0
2018-12-06,298231.0,299712.0
2018-12-07,285665.0,282306.0
2018-12-08,253418.0,253625.0
2018-12-09,246407.0,253597.0
2018-12-10,291138.0,293151.0
2018-12-11,292439.0,291697.0
2018-12-12,297786.0,303038.0
2018-12-13,301428.0,308996.0
2018-12-14,304839.0,311394.0
2018-12-15,287171.0,292127.0
2018-12-16,280183.0,283217.0
2018-12-17,313752.0,313027.0
2018-12-18,322453.0,313277.0
2018-12-19,314041.0,304657.0
2018-12-20,307286.0,302373.0
2018-12-21,304020.0,302466.0
2018-12-22,284773.0,290159.0
2018-12-23,297451.0,296892.0
2018-12-24,288552.0,289120.0
2018-12-25,260885.0,249673.0
2018-12-26,256246.0,244383.0
2018-12-27,292146.0,257819.0
2018-12-28,288922.0,276281.0
2018-12-29,272766.0,263280.0
2018-12-30,276539.0,261307.0
2018-12-31,253505.0,264089.0
