,Forecasted Load,Actual Load
2019-01-01,30101.0,30155.0
2019-01-02,32023.0,33386.0
2019-01-03,32804.0,33814.0
2019-01-04,32125.0,32412.0
2019-01-05,31269.0,32638.0
2019-01-06,29988.0,30484.0
2019-01-07,32251.0,30824.0
2019-01-08,32543.0,31901.0
2019-01-09,33174.0,32825.0
2019-01-10,32836.0,30858.0
2019-01-11,31320.0,28886.0
2019-01-12,30333.0,29039.0
2019-01-13,31059.0,29091.0
2019-01-14,31880.0,30531.0
2019-01-15,32142.0,46467.0
2019-01-16,32778.0,36284.0
2019-01-17,34316.0,37908.0
2019-01-18,35517.0,38168.0
2019-01-19,34582.0,38095.0
2019-01-20,34540.0,36952.0
2019-01-21,37477.0,39094.0
2019-01-22,38082.0,38250.0
2019-01-23,38623.0,38581.0
2019-01-24,38477.0,37649.0
2019-01-25,38268.0,35749.0
2019-01-26,36829.0,35109.0
2019-01-27,37343.0,34615.0
2019-01-28,38148.0,36040.0
2019-01-29,37188.0,35517.0
2019-01-30,36402.0,35868.0
2019-01-31,36829.0,37659.0
2019-02-01,37390.0,37626.0
2019-02-02,35590.0,37602.0
2019-02-03,34372.0,37010.0
2019-02-04,36380.0,37052.0
2019-02-05,37528.0,36991.0
2019-02-06,37477.0,37703.0
2019-02-07,37215.0,36408.0
2019-02-08,36539.0,36434.0
2019-02-09,34393.0,34156.0
2019-02-10,33410.0,32791.0
2019-02-11,34232.0,32627.0
2019-02-12,33536.0,33163.0
2019-02-13,33274.0,33034.0
2019-02-14,32347.0,30342.0
2019-02-15,31220.0,30149.0
2019-02-16,28849.0,29377.0
2019-02-17,29067.0,29523.0
2019-02-18,31077.0,29649.0
2019-02-19,31073.0,30852.0
2019-02-20,32028.0,34011.0
2019-02-21,33157.0,35488.0
2019-02-22,34049.0,34930.0
2019-02-23,30062.0,29129.0
2019-02-24,28044.0,27850.0
2019-02-25,29240.0,30158.0
2019-02-26,29709.0,27827.0
2019-02-27,29869.0,28499.0
2019-02-28,31183.0,30437.0
2019-03-01,31706.0,31277.0
2019-03-02,31052.0,29611.0
2019-03-03,31454.0,31308.0
2019-03-04,32809.0,34186.0
2019-03-05,32333.0,34812.0
2019-03-06,32553.0,32684.0
2019-03-07,32154.0,32859.0
2019-03-08,32437.0,33108.0
2019-03-09,31524.0,32057.0
2019-03-10,31633.0,31354.0
2019-03-11,33277.0,33133.0
2019-03-12,33210.0,33021.0
2019-03-13,33608.0,31702.0
2019-03-14,31889.0,33274.0
2019-03-15,30256.0,32875.0
2019-03-16,29862.0,30997.0
2019-03-17,31100.0,29866.0
2019-03-18,32144.0,31942.0
2019-03-19,31790.0,31180.0
2019-03-20,31692.0,29219.0
2019-03-21,31090.0,29393.0
2019-03-22,30608.0,29250.0
2019-03-23,28312.0,28371.0
2019-03-24,27874.0,30703.0
2019-03-25,29810.0,31217.0
2019-03-26,30372.0,31093.0
2019-03-27,30325.0,29506.0
2019-03-28,29403.0,29425.0
2019-03-29,28539.0,30684.0
