,Forecasted Load,Actual Load
2021-03-04,31470.0,29761.0
2021-03-05,31562.0,30821.0
2021-03-06,29931.0,28866.0
2021-03-07,30451.0,29240.0
2021-03-08,33021.0,32655.0
2021-03-09,32833.0,33117.0
2021-03-10,33657.0,32131.0
2021-03-11,34911.0,33094.0
2021-03-12,32944.0,31761.0
2021-03-13,29902.0,30440.0
2021-03-14,28638.0,29947.0
2021-03-15,30056.0,29617.0
2021-03-16,30123.0,28478.0
2021-03-17,30357.0,31148.0
2021-03-18,30357.0,30909.0
2021-03-19,30820.0,28382.0
2021-03-20,29116.0,27874.0
2021-03-21,29096.0,26959.0
2021-03-22,29267.0,29383.0
2021-03-23,27649.0,26082.0
2021-03-24,26844.0,25354.0
2021-03-25,26161.0,27666.0
2021-03-26,26481.0,26159.0
2021-03-27,26334.0,24590.0
2021-03-28,24620.0,26159.0
2021-03-29,26958.0,27019.0
2021-03-30,26035.0,25232.0
2021-03-31,26376.0,23438.0
2021-04-01,27932.0,24781.0
2021-04-02,25803.0,25633.0
2021-04-03,24833.0,25324.0
2021-04-04,23935.0,23767.0
2021-04-05,26339.0,28813.0
2021-04-06,27808.0,29240.0
2021-04-07,27493.0,28472.0
2021-04-08,28590.0,28362.0
2021-04-09,29799.0,29469.0
2021-04-10,27527.0,28219.0
2021-04-11,27116.0,27416.0
2021-04-12,28822.0,29409.0
2021-04-13,28562.0,29853.0
2021-04-14,28609.0,27427.0
2021-04-15,28091.0,28875.0
2021-04-16,27049.0,26921.0
2021-04-17,25019.0,25554.0
2021-04-18,24898.0,25022.0
2021-04-19,26117.0,26827.0
2021-04-20,25560.0,24763.0
2021-04-21,26051.0,23747.0
2021-04-22,26751.0,25304.0
2021-04-23,27320.0,26695.0
2021-04-24,26426.0,26886.0
2021-04-25,27200.0,25533.0
2021-04-26,28134.0,27201.0
2021-04-27,26802.0,27783.0
2021-04-28,26515.0,27791.0
2021-04-29,26491.0,28875.0
2021-04-30,26841.0,28713.0
2021-05-01,27436.0,27269.0
2021-05-02,27617.0,26236.0
2021-05-03,27763.0,27663.0
2021-05-04,27005.0,25793.0
2021-05-05,26976.0,26756.0
2021-05-06,26724.0,27104.0
2021-05-07,26952.0,26308.0
2021-05-08,25753.0,25158.0
2021-05-09,25376.0,24493.0
2021-05-10,25724.0,26788.0
2021-05-11,24665.0,26611.0
2021-05-12,24533.0,25542.0
2021-05-13,24389.0,22910.0
2021-05-14,24806.0,22613.0
2021-05-15,24023.0,25030.0
2021-05-16,24185.0,25481.0
2021-05-17,24881.0,25070.0
2021-05-18,24264.0,23958.0
2021-05-19,24239.0,24244.0
2021-05-20,23731.0,23613.0
2021-05-21,23574.0,22407.0
2021-05-22,23966.0,24545.0
2021-05-23,25243.0,25256.0
2021-05-24,27055.0,25715.0
2021-05-25,25357.0,23507.0
2021-05-26,24545.0,22504.0
2021-05-27,23735.0,24247.0
2021-05-28,22501.0,22642.0
2021-05-29,22487.0,23140.0
2021-05-30,22360.0,21179.0
2021-05-31,23003.0,23694.0
2021-06-01,21880.0,22974.0
2021-06-02,21930.0,20976.0
2021-06-03,21309.0,22086.0
2021-06-04,20005.0,20006.0
2021-06-05,19832.0,20950.0
2021-06-06,19931.0,20241.0
2021-06-07,21864.0,21525.0
2021-06-08,21969.0,21274.0
2021-06-09,21644.0,21926.0
2021-06-10,20880.0,23461.0
2021-06-11,20107.0,21895.0
2021-06-12,20319.0,22287.0
2021-06-13,21860.0,23343.0
2021-06-14,24163.0,23957.0
2021-06-15,23931.0,21360.0
2021-06-16,24554.0,23588.0
2021-06-17,24657.0,23773.0
2021-06-18,23619.0,21970.0
2021-06-19,22592.0,21349.0
2021-06-20,22866.0,21764.0
2021-06-21,23536.0,21984.0
2021-06-22,22844.0,21318.0
2021-06-23,22580.0,22712.0
2021-06-24,21882.0,23680.0
2021-06-25,21562.0,22147.0
2021-06-26,21281.0,21689.0
2021-06-27,21746.0,22479.0
2021-06-28,23037.0,23057.0
2021-06-29,22715.0,22379.0
2021-06-30,23060.0,23417.0
2021-07-01,22784.0,24093.0
2021-07-02,22155.0,23607.0
2021-07-03,21341.0,22992.0
2021-07-04,21774.0,23805.0
2021-07-05,23343.0,24596.0
2021-07-06,23216.0,25056.0
2021-07-07,23530.0,23372.0
2021-07-08,24333.0,24613.0
2021-07-09,23890.0,24139.0
2021-07-10,23403.0,23768.0
2021-07-11,23181.0,23867.0
2021-07-12,24565.0,24127.0
2021-07-13,24356.0,25934.0
2021-07-14,24429.0,24265.0
2021-07-15,24720.0,20732.0
2021-07-16,24201.0,21953.0
2021-07-17,22943.0,21857.0
2021-07-18,22084.0,22410.0
2021-07-19,22823.0,21646.0
2021-07-20,23238.0,22990.0
2021-07-21,22817.0,21717.0
2021-07-22,22972.0,23018.0
2021-07-23,22235.0,22922.0
2021-07-24,21816.0,24845.0
2021-07-25,22560.0,24560.0
2021-07-26,24093.0,25077.0
2021-07-27,24505.0,23021.0
2021-07-28,24883.0,24142.0
2021-07-29,24217.0,23929.0
2021-07-30,23754.0,25230.0
2021-07-31,23413.0,23971.0
2021-08-01,23854.0,23809.0
2021-08-02,24325.0,23656.0
2021-08-03,24558.0,22624.0
2021-08-04,24326.0,25079.0
2021-08-05,24087.0,24690.0
2021-08-06,24248.0,24431.0
2021-08-07,23535.0,22589.0
2021-08-08,23191.0,24293.0
2021-08-09,24088.0,24946.0
2021-08-10,24425.0,24838.0
2021-08-11,24621.0,25673.0
2021-08-12,24644.0,26809.0
2021-08-13,24794.0,26319.0
2021-08-14,24595.0,25122.0
2021-08-15,24640.0,24915.0
2021-08-16,25926.0,25149.0
2021-08-17,25775.0,24868.0
2021-08-18,25687.0,24796.0
2021-08-19,25599.0,24855.0
2021-08-20,25366.0,24307.0
2021-08-21,24334.0,23486.0
2021-08-22,23965.0,23185.0
2021-08-23,24781.0,24666.0
2021-08-24,24265.0,25500.0
2021-08-25,24256.0,25019.0
2021-08-26,24417.0,24764.0
2021-08-27,24802.0,26702.0
2021-08-28,24384.0,24050.0
2021-08-29,24749.0,21947.0
2021-08-30,25646.0,22274.0
2021-08-31,24672.0,22315.0
2021-09-01,23696.0,22526.0
2021-09-02,23221.0,20973.0
2021-09-03,23178.0,21126.0
2021-09-04,22439.0,22844.0
2021-09-05,21623.0,23777.0
2021-09-06,22795.0,21784.0
2021-09-07,22967.0,21446.0
2021-09-08,22890.0,20725.0
2021-09-09,22535.0,23348.0
2021-09-10,22253.0,23293.0
2021-09-11,22546.0,23541.0
2021-09-12,22660.0,23870.0
2021-09-13,23359.0,23335.0
2021-09-14,23008.0,24607.0
2021-09-15,23865.0,26030.0
2021-09-16,24258.0,25891.0
2021-09-17,24218.0,24816.0
2021-09-18,24211.0,24483.0
2021-09-19,24432.0,23915.0
2021-09-20,25082.0,24029.0
2021-09-21,24798.0,25142.0
2021-09-22,24592.0,24843.0
2021-09-23,24696.0,26295.0
2021-09-24,24487.0,26891.0
2021-09-25,24343.0,24829.0
2021-09-26,24739.0,24024.0
2021-09-27,25344.0,21816.0
2021-09-28,24749.0,22818.0
2021-09-29,24499.0,26330.0
2021-09-30,24526.0,25183.0
2021-10-01,25329.0,23798.0
2021-10-02,24065.0,23919.0
2021-10-03,23721.0,23760.0
2021-10-04,24219.0,25017.0
2021-10-05,23973.0,24642.0
2021-10-06,24508.0,25792.0
2021-10-07,24631.0,24753.0
2021-10-08,25202.0,24123.0
2021-10-09,24544.0,23659.0
2021-10-10,24101.0,24019.0
2021-10-11,24590.0,25176.0
2021-10-12,25133.0,26708.0
2021-10-13,26842.0,28086.0
2021-10-14,27142.0,26687.0
2021-10-15,26978.0,27945.0
2021-10-16,27086.0,28910.0
2021-10-17,27645.0,27368.0
2021-10-18,29027.0,29196.0
2021-10-19,29548.0,29046.0
2021-10-20,29484.0,30254.0
2021-10-21,29334.0,30546.0
2021-10-22,29645.0,31105.0
2021-10-23,29747.0,30519.0
2021-10-24,30235.0,28339.0
2021-10-25,29925.0,29059.0
2021-10-26,28708.0,29632.0
2021-10-27,28633.0,30962.0
2021-10-28,28876.0,28951.0
2021-10-29,28969.0,26466.0
2021-10-30,28031.0,28445.0
2021-10-31,27791.0,30072.0
2021-11-01,28203.0,26832.0
2021-11-02,28055.0,27444.0
2021-11-03,27875.0,30161.0
2021-11-04,27822.0,29394.0
2021-11-05,28081.0,29334.0
2021-11-06,28897.0,28102.0
2021-11-07,30709.0,28831.0
2021-11-08,33018.0,32559.0
2021-11-09,31787.0,32777.0
2021-11-10,30396.0,29418.0
2021-11-11,30194.0,28746.0
2021-11-12,30052.0,28688.0
2021-11-13,29894.0,28659.0
2021-11-14,29596.0,30046.0
2021-11-15,29830.0,31684.0
2021-11-16,29227.0,30427.0
2021-11-17,28306.0,31809.0
2021-11-18,29354.0,30628.0
2021-11-19,30591.0,31337.0
2021-11-20,29893.0,30586.0
2021-11-21,31228.0,30268.0
2021-11-22,33624.0,35206.0
2021-11-23,32951.0,32416.0
2021-11-24,33034.0,34503.0
2021-11-25,33596.0,37559.0
2021-11-26,35166.0,38394.0
2021-11-27,36822.0,36820.0
2021-11-28,37850.0,34039.0
2021-11-29,38283.0,32987.0
2021-11-30,36705.0,36080.0
2021-12-01,35597.0,38125.0
2021-12-02,35411.0,35970.0
2021-12-03,34372.0,36292.0
2021-12-04,34516.0,36270.0
2021-12-05,36997.0,38012.0
2021-12-06,38487.0,39957.0
2021-12-07,38710.0,38908.0
2021-12-08,39441.0,37421.0
2021-12-09,38236.0,36437.0
2021-12-10,36747.0,35567.0
2021-12-11,34960.0,33079.0
2021-12-12,33459.0,34539.0
2021-12-13,34621.0,32648.0
2021-12-14,34935.0,32182.0
2021-12-15,33565.0,32718.0
2021-12-16,32669.0,32220.0
2021-12-17,31746.0,31013.0
2021-12-18,31060.0,31230.0
2021-12-19,31445.0,33850.0
2021-12-20,34265.0,34129.0
2021-12-21,36705.0,37723.0
2021-12-22,36595.0,38649.0
2021-12-23,37250.0,37415.0
2021-12-24,34758.0,34401.0
2021-12-25,33966.0,33242.0
2021-12-26,35150.0,31950.0
2021-12-27,37376.0,39140.0
2021-12-28,36220.0,35225.0
2021-12-29,36543.0,35599.0
2021-12-30,33960.0,33058.0
