,Forecasted Load,Actual Load
2022-01-01,61191.0,60460.0
2022-01-02,63432.0,62425.0
2022-01-03,68519.0,71075.0
2022-01-04,74375.0,77877.0
2022-01-05,78349.0,80052.0
2022-01-06,82501.0,79774.0
2022-01-07,89115.0,80937.0
2022-01-08,76515.0,72508.0
2022-01-09,75607.0,73612.0
2022-01-10,84797.0,82155.0
2022-01-11,86703.0,87243.0
2022-01-12,82326.0,84260.0
2022-01-13,77145.0,76386.0
2022-01-14,75273.0,75487.0
2022-01-15,73927.0,75661.0
2022-01-16,71860.0,73894.0
2022-01-17,81475.0,83062.0
2022-01-18,84790.0,86017.0
2022-01-19,83273.0,83470.0
2022-01-20,86704.0,88321.0
2022-01-21,88868.0,85422.0
2022-01-22,82081.0,79654.0
2022-01-23,74495.0,72413.0
2022-01-24,79581.0,78361.0
2022-01-25,78426.0,78706.0
2022-01-26,79270.0,78699.0
2022-01-27,77919.0,76223.0
2022-01-28,79179.0,76356.0
2022-01-29,71969.0,73211.0
2022-01-30,70488.0,76494.0
2022-01-31,83480.0,86196.0
2022-02-01,84518.0,87444.0
2022-02-02,85302.0,86819.0
2022-02-03,85879.0,84400.0
2022-02-04,79841.0,78609.0
2022-02-05,73368.0,71814.0
2022-02-06,71849.0,73109.0
2022-02-07,81290.0,79338.0
2022-02-08,80456.0,79408.0
2022-02-09,78171.0,78694.0
2022-02-10,79641.0,77388.0
2022-02-11,79370.0,79188.0
2022-02-12,75890.0,75700.0
2022-02-13,75157.0,76276.0
2022-02-14,80384.0,80731.0
2022-02-15,78945.0,77238.0
2022-02-16,80032.0,80260.0
2022-02-17,79443.0,77041.0
2022-02-18,79184.0,80248.0
2022-02-19,71934.0,72222.0
2022-02-20,72772.0,70338.0
2022-02-21,80077.0,79093.0
2022-02-22,83980.0,79949.0
2022-02-23,80146.0,75161.0
2022-02-24,77601.0,76578.0
2022-02-25,75364.0,77131.0
2022-02-26,70651.0,69476.0
2022-02-27,71004.0,72755.0
2022-02-28,80106.0,78356.0
2022-03-01,80459.0,79802.0
2022-03-02,77908.0,80404.0
2022-03-03,77994.0,76766.0
2022-03-04,78928.0,78254.0
2022-03-05,73350.0,74013.0
2022-03-06,72162.0,69747.0
2022-03-07,77835.0,76371.0
2022-03-08,78180.0,81846.0
2022-03-09,77822.0,78711.0
2022-03-10,79709.0,77708.0
2022-03-11,78775.0,73275.0
2022-03-12,72091.0,65715.0
2022-03-13,67066.0,64528.0
2022-03-14,73406.0,71958.0
2022-03-15,73097.0,76942.0
2022-03-16,72532.0,76720.0
2022-03-17,73550.0,80140.0
2022-03-18,72175.0,72539.0
2022-03-19,65869.0,63344.0
2022-03-20,66123.0,65212.0
2022-03-21,75775.0,70593.0
2022-03-22,73242.0,71990.0
2022-03-23,71074.0,69844.0
2022-03-24,70442.0,69656.0
2022-03-25,65518.0,62875.0
2022-03-26,59346.0,56708.0
2022-03-27,58215.0,57553.0
2022-03-28,67650.0,65707.0
2022-03-29,70488.0,69407.0
2022-03-30,73539.0,77161.0
2022-03-31,74859.0,77913.0
2022-04-01,75023.0,73667.0
2022-04-02,68770.0,69161.0
2022-04-03,67642.0,66886.0
2022-04-04,74023.0,77120.0
2022-04-05,72577.0,75832.0
2022-04-06,76786.0,76560.0
2022-04-07,73257.0,72769.0
2022-04-08,72370.0,73998.0
2022-04-09,66134.0,65430.0
2022-04-10,65064.0,63065.0
2022-04-11,72077.0,71822.0
2022-04-12,71352.0,70118.0
2022-04-13,69120.0,69304.0
2022-04-14,64582.0,67421.0
2022-04-15,60145.0,61546.0
2022-04-16,59647.0,55991.0
2022-04-17,58011.0,52382.0
2022-04-18,56553.0,54613.0
2022-04-19,64577.0,61323.0
2022-04-20,63568.0,59876.0
2022-04-21,61816.0,59305.0
2022-04-22,59947.0,57088.0
2022-04-23,54283.0,51647.0
2022-04-24,54311.0,54099.0
2022-04-25,62972.0,62143.0
2022-04-26,62834.0,61301.0
2022-04-27,63815.0,64187.0
2022-04-28,62352.0,64287.0
2022-04-29,60897.0,60323.0
2022-04-30,52761.0,53550.0
2022-05-01,51360.0,53203.0
2022-05-02,59415.0,59424.0
2022-05-03,59805.0,58900.0
2022-05-04,60557.0,59205.0
2022-05-05,59010.0,58771.0
2022-05-06,56761.0,56110.0
2022-05-07,50635.0,49844.0
2022-05-08,50058.0,53344.0
2022-05-09,57640.0,56987.0
2022-05-10,58680.0,60397.0
2022-05-11,57526.0,59078.0
2022-05-12,57935.0,60061.0
2022-05-13,57549.0,58580.0
2022-05-14,52846.0,50205.0
2022-05-15,52032.0,48754.0
2022-05-16,57819.0,57774.0
2022-05-17,57659.0,55912.0
2022-05-18,58243.0,56281.0
2022-05-19,55065.0,55639.0
2022-05-20,51164.0,54855.0
2022-05-21,47097.0,48649.0
