,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2019-07-15,7414.0,81701.0,2554.0,2.0,3412.0,15022.0,6335.0,90518.0,27446.0,0.0,962763.0,55981.0,4809.0,69324.0
2019-07-16,7451.0,100891.0,12054.0,0.0,3402.0,10191.0,6350.0,88155.0,31966.0,0.0,969523.0,56779.0,4805.0,27218.0
2019-07-17,7363.0,121475.0,6958.0,6.0,3412.0,16075.0,4740.0,86071.0,30524.0,0.0,966617.0,52967.0,4684.0,28810.0
2019-07-18,7493.0,122702.0,9045.0,0.0,3409.0,11713.0,8552.0,86241.0,29755.0,0.0,972506.0,46343.0,4534.0,55415.0
2019-07-19,7703.0,126130.0,831.0,0.0,3696.0,16663.0,7614.0,90825.0,31880.0,0.0,957887.0,53919.0,4804.0,33470.0
2019-07-20,7902.0,76222.0,195.0,0.0,3456.0,5341.0,13992.0,76233.0,22193.0,0.0,904965.0,42020.0,4459.0,88326.0
2019-07-21,7868.0,62553.0,216.0,0.0,3456.0,4803.0,17824.0,73062.0,20920.0,0.0,894691.0,49493.0,4335.0,25959.0
2019-07-22,7863.0,110928.0,220.0,0.0,3456.0,12374.0,7758.0,87405.0,31282.0,0.0,944333.0,54293.0,4838.0,22784.0
2019-07-23,7691.0,120003.0,206.0,0.0,4784.0,13801.0,4528.0,91768.0,35014.0,0.0,947842.0,54522.0,4788.0,44925.0
2019-07-24,7509.0,116568.0,7062.0,3.0,8568.0,20005.0,6698.0,91796.0,38108.0,0.0,890369.0,54027.0,4688.0,41769.0
2019-07-25,5905.0,92487.0,7835.0,0.0,6642.0,17911.0,501.0,76544.0,35321.0,0.0,672138.0,51548.0,3711.0,47058.0
2019-07-26,7685.0,110977.0,10142.0,0.0,7501.0,15858.0,4060.0,86865.0,29772.0,0.0,837039.0,34943.0,4672.0,61307.0
2019-07-27,10247.0,113626.0,650.0,0.0,3481.0,2567.0,12393.0,83710.0,21370.0,0.0,841039.0,24721.0,4790.0,64633.0
2019-07-28,10264.0,53157.0,247.0,0.0,3487.0,4395.0,23719.0,98009.0,20137.0,0.0,841263.0,47412.0,4834.0,91948.0
2019-07-29,10400.0,116049.0,256.0,0.0,3492.0,17823.0,8567.0,105145.0,24733.0,0.0,926949.0,56794.0,4734.0,41965.0
2019-07-30,7750.0,70535.0,336.0,0.0,3442.0,9543.0,20253.0,95859.0,28422.0,0.0,942590.0,42417.0,4719.0,139778.0
2019-07-31,7473.0,80072.0,332.0,0.0,3412.0,12017.0,15073.0,93916.0,25445.0,0.0,895769.0,51062.0,4121.0,73111.0
2019-08-01,7738.0,105604.0,355.0,0.0,3441.0,18616.0,11625.0,89171.0,25668.0,0.0,907671.0,43392.0,4197.0,25736.0
2019-08-02,7957.0,92691.0,354.0,0.0,3434.0,11648.0,9874.0,80737.0,26372.0,0.0,932637.0,54210.0,4195.0,45519.0
2019-08-03,7978.0,68637.0,352.0,0.0,3507.0,6038.0,14387.0,70540.0,21199.0,0.0,920046.0,54896.0,4479.0,29553.0
2019-08-04,7917.0,35237.0,359.0,0.0,3520.0,6476.0,23384.0,67231.0,20543.0,0.0,916642.0,52795.0,4536.0,27830.0
2019-08-05,7850.0,80854.0,329.0,0.0,3509.0,15909.0,11496.0,72841.0,27665.0,0.0,925353.0,46479.0,4541.0,46463.0
2019-08-06,7893.0,78411.0,273.0,0.0,3462.0,14266.0,7471.0,84034.0,30822.0,0.0,930746.0,39600.0,4527.0,31593.0
2019-08-07,7974.0,83908.0,360.0,0.0,3462.0,11694.0,12122.0,89421.0,29252.0,0.0,915971.0,39225.0,4478.0,38684.0
2019-08-08,10675.0,84014.0,340.0,0.0,3465.0,14438.0,12948.0,89428.0,25742.0,0.0,935905.0,50613.0,4539.0,26110.0
2019-08-09,11474.0,42940.0,303.0,0.0,3473.0,10584.0,15714.0,84225.0,28581.0,0.0,931835.0,41749.0,4564.0,120603.0
2019-08-10,10010.0,14661.0,314.0,0.0,3455.0,11367.0,27155.0,79989.0,23160.0,0.0,734054.0,41366.0,4380.0,188053.0
2019-08-11,13458.0,16469.0,432.0,0.0,6488.0,8034.0,25973.0,80897.0,19512.0,0.0,765421.0,34291.0,4170.0,56375.0
2019-08-12,13529.0,40718.0,452.0,0.0,3992.0,15346.0,12016.0,92844.0,29950.0,0.0,883976.0,39277.0,4099.0,68742.0
2019-08-13,13766.0,59035.0,409.0,0.0,3447.0,8626.0,12847.0,85832.0,23969.0,0.0,921886.0,45295.0,4213.0,56357.0
2019-08-14,13752.0,30670.0,428.0,0.0,3426.0,11816.0,12496.0,81951.0,23095.0,0.0,932423.0,50407.0,4544.0,63675.0
2019-08-15,14304.0,16517.0,492.0,0.0,3428.0,6121.0,25884.0,71211.0,22848.0,0.0,848031.0,36974.0,4510.0,123527.0
2019-08-16,14189.0,35478.0,552.0,0.0,3436.0,13556.0,9156.0,77370.0,25890.0,0.0,870653.0,49264.0,4636.0,56846.0
2019-08-17,12451.0,21937.0,552.0,0.0,3484.0,8975.0,24348.0,70242.0,22469.0,0.0,819516.0,42684.0,4689.0,94387.0
2019-08-18,13925.0,21141.0,552.0,0.0,3386.0,5100.0,26149.0,67884.0,24556.0,0.0,817488.0,37670.0,4840.0,95737.0
2019-08-19,14207.0,61276.0,550.0,0.0,3384.0,9786.0,14861.0,78942.0,27227.0,0.0,888724.0,35247.0,4889.0,54589.0
2019-08-20,14201.0,81404.0,465.0,0.0,3392.0,17128.0,11255.0,97969.0,30199.0,0.0,917456.0,32339.0,4822.0,35897.0
2019-08-21,14154.0,90874.0,427.0,0.0,3390.0,11990.0,14054.0,100644.0,26625.0,0.0,905332.0,49351.0,4444.0,41540.0
2019-08-22,14118.0,71970.0,504.0,0.0,3430.0,8827.0,13710.0,99521.0,25983.0,0.0,904173.0,50169.0,4596.0,38035.0
2019-08-23,14165.0,68820.0,474.0,0.0,3426.0,11111.0,12689.0,95079.0,28453.0,0.0,897085.0,52394.0,4755.0,42726.0
2019-08-24,14145.0,49116.0,308.0,0.0,3355.0,6170.0,13262.0,88164.0,23411.0,0.0,885482.0,51002.0,4838.0,31806.0
2019-08-25,13839.0,42218.0,460.0,0.0,3420.0,7334.0,22073.0,85225.0,20834.0,0.0,857146.0,49532.0,4875.0,20308.0
2019-08-26,10554.0,96265.0,458.0,0.0,4656.0,24527.0,9024.0,86994.0,30685.0,0.0,897602.0,45728.0,4803.0,23463.0
2019-08-27,7838.0,106186.0,3802.0,0.0,7577.0,16469.0,12753.0,82910.0,29233.0,0.0,931292.0,32495.0,4796.0,30368.0
2019-08-28,8051.0,101735.0,11042.0,0.0,7754.0,25449.0,12179.0,82240.0,30272.0,0.0,953240.0,36785.0,4606.0,28124.0
2019-08-29,10643.0,103731.0,810.0,0.0,3490.0,18278.0,10532.0,82720.0,30285.0,0.0,926306.0,46994.0,4593.0,27699.0
2019-08-30,10605.0,107522.0,505.0,0.0,3525.0,15921.0,12132.0,83583.0,31916.0,0.0,904836.0,47996.0,4863.0,24770.0
2019-08-31,7855.0,83127.0,502.0,0.0,3490.0,6787.0,19782.0,78446.0,24841.0,0.0,877200.0,44426.0,4791.0,69099.0
2019-09-01,7859.0,61119.0,527.0,0.0,3458.0,2544.0,28596.0,76495.0,20840.0,0.0,886179.0,28587.0,4863.0,46434.0
2019-09-02,7874.0,97333.0,547.0,0.0,3844.0,15306.0,11164.0,74004.0,24409.0,0.0,917951.0,48856.0,4814.0,53467.0
2019-09-03,8770.0,97699.0,517.0,0.0,3465.0,16277.0,12399.0,67786.0,29549.0,0.0,931199.0,50119.0,4787.0,39934.0
2019-09-04,7937.0,110341.0,458.0,0.0,3529.0,10047.0,16788.0,66106.0,27730.0,0.0,939080.0,49163.0,4463.0,76959.0
2019-09-05,7897.0,110017.0,470.0,0.0,3447.0,8774.0,16761.0,64649.0,22638.0,0.0,918157.0,39693.0,4600.0,86988.0
2019-09-06,7858.0,111867.0,506.0,0.0,3434.0,14091.0,17113.0,61530.0,28385.0,0.0,940867.0,47261.0,4377.0,65822.0
2019-09-07,10528.0,118406.0,497.0,0.0,3409.0,5395.0,15687.0,55347.0,21099.0,0.0,894508.0,39083.0,4545.0,59727.0
2019-09-08,10438.0,90080.0,568.0,0.0,3427.0,4562.0,31129.0,54909.0,22354.0,0.0,926318.0,42105.0,4997.0,54381.0
2019-09-09,11061.0,117740.0,552.0,0.0,3429.0,19223.0,12475.0,66093.0,28961.0,0.0,984687.0,34986.0,4880.0,25488.0
2019-09-10,13499.0,119903.0,518.0,0.0,3399.0,13082.0,14150.0,67450.0,23407.0,0.0,997491.0,29192.0,4912.0,34894.0
2019-09-11,13996.0,97847.0,464.0,0.0,3485.0,9639.0,16064.0,62473.0,21389.0,0.0,993713.0,41545.0,4897.0,57232.0
2019-09-12,13115.0,107364.0,535.0,0.0,3500.0,17490.0,12251.0,61583.0,24102.0,0.0,999126.0,44600.0,4894.0,42557.0
2019-09-13,10441.0,107279.0,524.0,0.0,3488.0,12887.0,16531.0,59876.0,22065.0,0.0,990890.0,43279.0,4896.0,39146.0
2019-09-14,7880.0,91549.0,488.0,0.0,3466.0,5850.0,20667.0,55008.0,15106.0,0.0,947679.0,37124.0,4784.0,51128.0
2019-09-15,7868.0,35719.0,564.0,0.0,3465.0,3573.0,28929.0,53953.0,17083.0,0.0,898436.0,43737.0,4786.0,29627.0
2019-09-16,7898.0,109062.0,568.0,0.0,3496.0,22220.0,10624.0,60947.0,23489.0,0.0,953143.0,43384.0,4736.0,29339.0
2019-09-17,7808.0,114026.0,390.0,0.0,3448.0,10966.0,12076.0,57412.0,17111.0,0.0,937792.0,41556.0,4745.0,54879.0
2019-09-18,7713.0,98281.0,1762.0,0.0,3485.0,11341.0,16033.0,52862.0,20706.0,0.0,900446.0,41011.0,4768.0,128396.0
2019-09-19,7849.0,106741.0,9294.0,0.0,3480.0,17069.0,8864.0,51740.0,25322.0,0.0,824530.0,44241.0,4790.0,136458.0
2019-09-20,7876.0,106499.0,2085.0,0.0,3274.0,13306.0,14515.0,49932.0,20651.0,0.0,901053.0,43272.0,4728.0,131823.0
2019-09-21,7657.0,64621.0,571.0,0.0,3501.0,6478.0,24984.0,45728.0,14450.0,0.0,871915.0,28105.0,4659.0,121477.0
2019-09-22,7836.0,37794.0,327.0,0.0,3468.0,7648.0,25752.0,45830.0,11223.0,0.0,880873.0,19220.0,4824.0,112383.0
2019-09-23,7923.0,103572.0,305.0,0.0,3489.0,7892.0,10391.0,62253.0,17809.0,0.0,884159.0,30856.0,4765.0,70346.0
2019-09-24,7839.0,102361.0,323.0,0.0,3491.0,11161.0,5802.0,55388.0,27240.0,0.0,859194.0,22658.0,4723.0,120567.0
2019-09-25,7958.0,98659.0,500.0,0.0,4143.0,14180.0,5933.0,57810.0,24686.0,0.0,908970.0,23440.0,4749.0,130616.0
2019-09-26,7899.0,98845.0,529.0,0.0,3420.0,8167.0,11831.0,58979.0,14949.0,0.0,922088.0,28266.0,4724.0,146078.0
2019-09-27,7758.0,80962.0,563.0,0.0,3430.0,10794.0,13289.0,57545.0,16675.0,0.0,932879.0,29260.0,4739.0,140599.0
2019-09-28,7821.0,31576.0,552.0,0.0,3398.0,5469.0,14991.0,51423.0,9838.0,0.0,856634.0,30617.0,4768.0,144914.0
2019-09-29,8040.0,16292.0,556.0,0.0,3411.0,1218.0,20112.0,46765.0,13749.0,0.0,735681.0,34222.0,4524.0,226632.0
2019-09-30,7865.0,74649.0,540.0,0.0,3410.0,14458.0,6249.0,56046.0,18869.0,0.0,900099.0,31140.0,4449.0,95514.0
2019-10-01,7505.0,86315.0,493.0,0.0,4012.0,9676.0,10207.0,56172.0,16618.0,0.0,942006.0,26502.0,4362.0,147240.0
2019-10-02,7547.0,94352.0,446.0,0.0,4805.0,7915.0,13074.0,60496.0,17239.0,0.0,972469.0,27626.0,4398.0,107208.0
2019-10-03,7430.0,103696.0,511.0,0.0,4020.0,7346.0,12296.0,64269.0,22377.0,0.0,991968.0,34105.0,4357.0,49132.0
2019-10-04,7306.0,83792.0,462.0,0.0,4019.0,13281.0,8722.0,58759.0,15642.0,0.0,985862.0,22391.0,4464.0,146181.0
2019-10-05,7305.0,96956.0,251.0,0.0,3976.0,8972.0,11396.0,55589.0,7988.0,0.0,940233.0,25888.0,4569.0,52535.0
2019-10-06,7297.0,49990.0,112.0,0.0,3996.0,802.0,22319.0,51428.0,7275.0,0.0,923356.0,21442.0,4417.0,126920.0
2019-10-07,7065.0,102499.0,127.0,0.0,4032.0,14332.0,7919.0,68868.0,16819.0,0.0,950534.0,28631.0,4249.0,87173.0
2019-10-08,6928.0,100553.0,89.0,0.0,4045.0,11799.0,7408.0,69334.0,15696.0,110.0,908047.0,31213.0,4266.0,121277.0
2019-10-09,7120.0,96651.0,78.0,0.0,4035.0,7213.0,11649.0,69811.0,10266.0,469.0,933561.0,19868.0,4194.0,161904.0
2019-10-10,7409.0,94198.0,252.0,0.0,4067.0,9593.0,11542.0,77503.0,9807.0,27.0,948094.0,31398.0,4275.0,125518.0
2019-10-11,7634.0,87782.0,142.0,0.0,4077.0,6593.0,20135.0,70508.0,6804.0,0.0,945518.0,36812.0,4488.0,134033.0
2019-10-12,7668.0,50707.0,86.0,0.0,4074.0,9680.0,19185.0,62252.0,9106.0,41.0,930259.0,20306.0,4578.0,128062.0
2019-10-13,7663.0,19598.0,351.0,31.0,4039.0,4381.0,19988.0,59007.0,10900.0,13.0,912796.0,31822.0,4619.0,162907.0
2019-10-14,7656.0,95510.0,9144.0,0.0,4078.0,11599.0,9268.0,65309.0,18194.0,42.0,941969.0,19931.0,4561.0,124339.0
2019-10-15,7664.0,118859.0,10498.0,0.0,4125.0,15148.0,9328.0,80379.0,24678.0,8.0,930897.0,23246.0,4499.0,93195.0
2019-10-16,7683.0,111809.0,1319.0,70.0,4211.0,9755.0,12458.0,87706.0,15897.0,24.0,925362.0,26830.0,4324.0,173822.0
2019-10-17,7633.0,114960.0,111.0,37.0,4266.0,14073.0,10263.0,85893.0,23989.0,0.0,887150.0,18668.0,4261.0,102874.0
2019-10-18,7654.0,109601.0,83.0,0.0,4050.0,10059.0,16131.0,84763.0,13366.0,0.0,925347.0,16095.0,4412.0,166810.0
2019-10-19,7613.0,107908.0,93.0,4.0,3906.0,4796.0,21415.0,88831.0,9461.0,77.0,926179.0,15045.0,4326.0,76254.0
2019-10-20,7735.0,110477.0,171.0,0.0,3563.0,6476.0,22422.0,97128.0,19325.0,0.0,914817.0,12607.0,4301.0,74319.0
2019-10-21,7661.0,122481.0,150.0,0.0,3595.0,21059.0,10720.0,111788.0,32999.0,0.0,946972.0,17167.0,4341.0,70718.0
2019-10-22,7808.0,117471.0,95.0,0.0,3678.0,18614.0,8985.0,115544.0,39146.0,0.0,968374.0,11789.0,4222.0,41209.0
2019-10-23,7825.0,115166.0,104.0,0.0,4207.0,18365.0,12308.0,121749.0,39036.0,0.0,963884.0,10738.0,4321.0,70639.0
2019-10-24,7699.0,102698.0,124.0,0.0,4118.0,11070.0,14749.0,121435.0,32115.0,0.0,957113.0,18389.0,4668.0,104684.0
2019-10-25,7884.0,93915.0,50.0,26.0,4086.0,9577.0,15895.0,120212.0,34260.0,0.0,931953.0,28408.0,4506.0,112942.0
2019-10-26,7912.0,34576.0,0.0,160.0,4000.0,1662.0,35350.0,105823.0,22070.0,0.0,834271.0,31153.0,4450.0,157740.0
2019-10-27,7929.0,75439.0,86.0,39.0,3969.0,6793.0,29067.0,91660.0,23392.0,0.0,838177.0,19388.0,4296.0,71382.0
2019-10-28,7946.0,130850.0,125.0,0.0,4042.0,18678.0,8512.0,96948.0,30854.0,0.0,938751.0,13723.0,4196.0,59746.0
2019-10-29,7989.0,139920.0,82.0,16.0,4056.0,29469.0,8588.0,105132.0,38037.0,0.0,957931.0,20848.0,4371.0,74845.0
2019-10-30,8023.0,140881.0,956.0,1.0,4188.0,26599.0,9313.0,106111.0,43268.0,0.0,958219.0,18041.0,4615.0,52936.0
2019-10-31,8040.0,141085.0,492.0,0.0,4098.0,17681.0,8972.0,108226.0,41432.0,0.0,945963.0,12615.0,4655.0,63567.0
2019-11-01,7971.0,129724.0,1269.0,0.0,4871.0,6141.0,12692.0,102492.0,22240.0,0.0,887222.0,9329.0,5224.0,135889.0
2019-11-02,7928.0,73621.0,1224.0,0.0,4853.0,1535.0,34725.0,110803.0,20430.0,0.0,848371.0,12492.0,5265.0,220847.0
2019-11-03,7787.0,73084.0,1302.0,0.0,4805.0,7181.0,27273.0,135091.0,39853.0,0.0,839530.0,12906.0,5207.0,165786.0
2019-11-04,7833.0,138825.0,745.0,0.0,4883.0,19989.0,18228.0,147800.0,49716.0,0.0,923003.0,14207.0,5176.0,182675.0
2019-11-05,7651.0,164213.0,269.0,0.0,4879.0,24396.0,16066.0,150509.0,57395.0,0.0,932130.0,14524.0,4918.0,83569.0
2019-11-06,7113.0,177609.0,2524.0,9.0,6189.0,28908.0,11997.0,155613.0,68318.0,0.0,944012.0,16786.0,4888.0,59805.0
2019-11-07,7374.0,184156.0,623.0,0.0,5354.0,20506.0,8517.0,154758.0,68891.0,0.0,933663.0,11155.0,4779.0,139302.0
2019-11-08,7456.0,188072.0,10315.0,0.0,4880.0,27011.0,15179.0,158681.0,70068.0,0.0,961536.0,16538.0,4536.0,52579.0
2019-11-09,7732.0,169543.0,1279.0,0.0,4850.0,4927.0,13924.0,148283.0,49265.0,0.0,974456.0,19234.0,4618.0,69330.0
2019-11-10,7969.0,149867.0,1155.0,0.0,4821.0,5731.0,29677.0,133898.0,44279.0,0.0,975505.0,15720.0,4920.0,71753.0
2019-11-11,7917.0,170697.0,907.0,0.0,4832.0,15969.0,17041.0,130197.0,45884.0,0.0,987620.0,12929.0,5010.0,129892.0
2019-11-12,7626.0,183305.0,30675.0,0.0,5365.0,25026.0,14889.0,132421.0,57640.0,0.0,952932.0,19794.0,5022.0,135112.0
2019-11-13,7923.0,188348.0,48545.0,0.0,4866.0,27706.0,13209.0,130881.0,68562.0,0.0,959355.0,18637.0,5000.0,90275.0
2019-11-14,7920.0,201255.0,50352.0,0.0,14129.0,30383.0,17409.0,127326.0,73750.0,0.0,966564.0,8445.0,4982.0,83145.0
2019-11-15,7824.0,200310.0,46835.0,0.0,5120.0,30631.0,15181.0,139378.0,70158.0,0.0,969363.0,13096.0,4960.0,63270.0
2019-11-16,7909.0,196698.0,39518.0,0.0,4865.0,6563.0,17746.0,126250.0,55686.0,0.0,981973.0,13483.0,4880.0,56797.0
2019-11-17,7894.0,188203.0,33641.0,0.0,4815.0,5810.0,25665.0,112197.0,46773.0,0.0,973820.0,13458.0,5043.0,32742.0
2019-11-18,7855.0,204515.0,42284.0,0.0,5950.0,37086.0,17132.0,126102.0,66880.0,0.0,963767.0,13237.0,5070.0,61685.0
2019-11-19,7860.0,208626.0,37208.0,0.0,11428.0,31701.0,11916.0,128864.0,70877.0,0.0,962926.0,16369.0,5065.0,42202.0
2019-11-20,7957.0,208236.0,39813.0,0.0,10918.0,26560.0,10198.0,132276.0,68741.0,0.0,966154.0,17985.0,5231.0,86932.0
2019-11-21,7983.0,200026.0,39384.0,0.0,4950.0,19397.0,9846.0,131957.0,69447.0,0.0,994323.0,13041.0,5261.0,96100.0
2019-11-22,7879.0,187706.0,31435.0,0.0,4875.0,11627.0,13522.0,125173.0,55715.0,0.0,999605.0,11256.0,5216.0,178405.0
2019-11-23,7903.0,123173.0,1020.0,0.0,4787.0,9786.0,22060.0,118327.0,45201.0,0.0,950457.0,7902.0,5292.0,119834.0
2019-11-24,7861.0,120104.0,1256.0,0.0,4846.0,5676.0,24145.0,117952.0,39512.0,0.0,979869.0,10765.0,5311.0,55553.0
2019-11-25,7587.0,174715.0,887.0,0.0,4798.0,25646.0,17199.0,131864.0,66068.0,0.0,1032677.0,13513.0,5114.0,83574.0
2019-11-26,7846.0,175330.0,1219.0,0.0,4726.0,13820.0,20609.0,129610.0,65798.0,0.0,1030682.0,13349.0,5251.0,137117.0
2019-11-27,7881.0,128741.0,1173.0,0.0,4776.0,11035.0,24586.0,129782.0,59488.0,0.0,1021745.0,12210.0,5244.0,243919.0
2019-11-28,7858.0,151297.0,1254.0,0.0,4788.0,9351.0,18651.0,138244.0,57695.0,0.0,1021086.0,11799.0,5214.0,195775.0
2019-11-29,7876.0,171795.0,1217.0,0.0,4839.0,18000.0,17921.0,152361.0,65064.0,0.0,1032878.0,15206.0,5254.0,58617.0
2019-11-30,7885.0,160854.0,1233.0,0.0,4868.0,4386.0,19314.0,151462.0,57019.0,0.0,1022868.0,10038.0,5229.0,91017.0
2019-12-01,7739.0,165680.0,1108.0,0.0,4162.0,7638.0,26032.0,148583.0,53530.0,0.0,997437.0,8754.0,5244.0,91366.0
2019-12-02,7727.0,193478.0,30188.0,0.0,10900.0,27534.0,10498.0,153729.0,69380.0,0.0,1000790.0,14068.0,5179.0,82443.0
2019-12-03,7879.0,210533.0,52144.0,0.0,7937.0,26178.0,10361.0,155562.0,77941.0,0.0,1037246.0,19424.0,5125.0,59836.0
2019-12-04,7884.0,214715.0,49850.0,0.0,11486.0,36635.0,10410.0,156047.0,83169.0,0.0,1049261.0,12341.0,5184.0,46865.0
2019-12-05,8004.0,207592.0,50146.0,0.0,13605.0,33986.0,9713.0,157211.0,88989.0,0.0,1039929.0,14918.0,4994.0,30509.0
2019-12-06,8059.0,196654.0,47910.0,0.0,4140.0,10798.0,5927.0,144984.0,74007.0,0.0,1046502.0,14090.0,5087.0,162437.0
2019-12-07,7973.0,177077.0,2386.0,0.0,4202.0,3577.0,18617.0,127711.0,52556.0,0.0,1052603.0,12354.0,5228.0,94647.0
2019-12-08,7974.0,69633.0,1292.0,0.0,4202.0,3136.0,46751.0,111025.0,46640.0,0.0,1013564.0,12118.0,5265.0,239169.0
2019-12-09,7965.0,136508.0,1156.0,0.0,4207.0,12246.0,20028.0,121638.0,64508.0,0.0,1063741.0,12163.0,5182.0,262990.0
2019-12-10,8053.0,191094.0,1207.0,0.0,4211.0,27838.0,4283.0,142552.0,84286.0,0.0,1041565.0,17880.0,5180.0,144934.0
2019-12-11,7911.0,195138.0,895.0,0.0,4277.0,29583.0,18322.0,141756.0,87894.0,0.0,1108749.0,6751.0,5102.0,122184.0
2019-12-12,7628.0,185935.0,1025.0,0.0,4302.0,26513.0,18688.0,149507.0,92057.0,0.0,1098848.0,9241.0,5057.0,190695.0
2019-12-13,7723.0,150423.0,1174.0,0.0,4249.0,21401.0,16005.0,158719.0,84084.0,0.0,1013791.0,9205.0,5130.0,269867.0
2019-12-14,7847.0,63346.0,1181.0,0.0,4234.0,5559.0,26363.0,155362.0,69815.0,0.0,1025158.0,10381.0,5094.0,243262.0
2019-12-15,7997.0,68650.0,849.0,0.0,4228.0,13795.0,46109.0,157763.0,68483.0,0.0,975284.0,14076.0,5121.0,177485.0
2019-12-16,8198.0,164825.0,704.0,0.0,4281.0,28142.0,16921.0,166088.0,82881.0,0.0,981448.0,6772.0,5173.0,112142.0
2019-12-17,7992.0,140284.0,684.0,0.0,4215.0,33971.0,15255.0,168472.0,79616.0,0.0,974443.0,7662.0,5090.0,155738.0
2019-12-18,8145.0,145170.0,375.0,0.0,4253.0,19747.0,20933.0,165445.0,74197.0,0.0,1053782.0,13768.0,4996.0,133747.0
2019-12-19,7888.0,84990.0,824.0,0.0,4303.0,9587.0,21779.0,162609.0,80852.0,0.0,1070098.0,7847.0,4850.0,244254.0
2019-12-20,8374.0,65227.0,324.0,0.0,4292.0,16462.0,21241.0,168938.0,73340.0,0.0,1054495.0,8378.0,4986.0,225453.0
2019-12-21,8427.0,56499.0,919.0,0.0,4225.0,12498.0,24061.0,166599.0,72329.0,0.0,1059786.0,13927.0,5004.0,201603.0
2019-12-22,7977.0,55534.0,1285.0,0.0,4267.0,4441.0,47340.0,168242.0,68775.0,0.0,978364.0,10493.0,5178.0,244940.0
2019-12-23,7833.0,56505.0,1287.0,0.0,4227.0,24814.0,20710.0,168979.0,74254.0,0.0,1035251.0,12515.0,5112.0,197034.0
2019-12-24,8233.0,56749.0,1224.0,0.0,4185.0,7849.0,25429.0,170310.0,75193.0,0.0,1048091.0,11633.0,5042.0,222873.0
2019-12-25,8110.0,57516.0,1272.0,0.0,4180.0,11177.0,33891.0,168821.0,72381.0,0.0,1024002.0,15519.0,4659.0,85415.0
2019-12-26,8157.0,60666.0,1159.0,0.0,4282.0,19736.0,16703.0,169833.0,81665.0,0.0,1122856.0,12331.0,4406.0,130272.0
2019-12-27,8188.0,115521.0,1086.0,0.0,4252.0,22365.0,20021.0,169863.0,84725.0,0.0,1152123.0,13192.0,5035.0,98119.0
2019-12-28,8265.0,84713.0,881.0,0.0,4226.0,21639.0,16141.0,163043.0,74269.0,0.0,1172056.0,16869.0,5120.0,51885.0
2019-12-29,8252.0,67766.0,891.0,0.0,4255.0,14820.0,24851.0,155431.0,65081.0,0.0,1174419.0,14700.0,5141.0,58460.0
2019-12-30,8221.0,109640.0,1045.0,0.0,6712.0,24278.0,16834.0,157186.0,68778.0,0.0,1182714.0,19669.0,4854.0,49122.0
