,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2017-10-26,9447.0,5040.0,9178.0,368.0,1095.0,3606.0,24484.0,42470.0
2017-10-27,7846.0,6329.0,10783.0,866.0,1388.0,3533.0,24529.0,45820.0
2017-10-28,7709.0,3218.0,4909.0,501.0,783.0,2766.0,21558.0,69565.0
2017-10-29,8087.0,3365.0,8242.0,572.0,1816.0,2048.0,20512.0,58187.0
2017-10-30,10106.0,8761.0,15691.0,578.0,1843.0,2816.0,19253.0,22392.0
2017-10-31,9444.0,8050.0,21909.0,584.0,749.0,2710.0,10994.0,13659.0
2017-11-01,8845.0,3897.0,11946.0,529.0,358.0,2735.0,21307.0,38664.0
2017-11-02,9772.0,4885.0,17899.0,526.0,875.0,3636.0,20549.0,33676.0
2017-11-03,11103.0,9520.0,21820.0,637.0,671.0,3986.0,11305.0,16388.0
2017-11-04,10653.0,4468.0,9887.0,685.0,577.0,3110.0,18282.0,24168.0
2017-11-05,8595.0,5965.0,12766.0,614.0,573.0,3941.0,11844.0,16139.0
2017-11-06,11442.0,8416.0,21605.0,668.0,1572.0,4046.0,8840.0,14327.0
2017-11-07,10718.0,9085.0,20384.0,616.0,1588.0,3561.0,8633.0,15721.0
2017-11-08,12639.0,14632.0,30332.0,736.0,821.0,4397.0,4175.0,6395.0
2017-11-09,12977.0,5114.0,16322.0,523.0,343.0,3553.0,19782.0,38287.0
2017-11-10,13847.0,5568.0,14514.0,626.0,504.0,3479.0,24311.0,49340.0
2017-11-11,13687.0,4998.0,15199.0,540.0,1189.0,3434.0,26362.0,48195.0
2017-11-12,15363.0,7288.0,20744.0,502.0,742.0,3640.0,15236.0,22125.0
2017-11-13,18207.0,10830.0,23581.0,594.0,1280.0,3906.0,8961.0,11795.0
2017-11-14,19706.0,6346.0,17643.0,548.0,535.0,3474.0,19016.0,33978.0
2017-11-15,18178.0,10515.0,20807.0,603.0,907.0,3683.0,9117.0,14364.0
2017-11-16,16203.0,7434.0,16326.0,590.0,250.0,3545.0,15542.0,30017.0
2017-11-17,15174.0,5479.0,11002.0,555.0,1130.0,3180.0,22483.0,42934.0
2017-11-18,15290.0,4548.0,11204.0,611.0,651.0,3674.0,27289.0,53846.0
2017-11-19,13376.0,5106.0,9379.0,571.0,948.0,3623.0,25603.0,42291.0
2017-11-20,18836.0,11673.0,22583.0,619.0,798.0,4215.0,6949.0,9556.0
2017-11-21,20253.0,14213.0,23764.0,653.0,452.0,4167.0,5315.0,8956.0
2017-11-22,15029.0,7331.0,15122.0,573.0,156.0,3867.0,26091.0,54963.0
2017-11-23,12988.0,4619.0,11503.0,537.0,294.0,3843.0,26964.0,68738.0
2017-11-24,15938.0,11655.0,20047.0,676.0,412.0,4545.0,12374.0,18329.0
2017-11-25,15841.0,6461.0,15777.0,525.0,663.0,3929.0,10067.0,17088.0
2017-11-26,15934.0,5446.0,10060.0,609.0,536.0,3719.0,26220.0,47281.0
2017-11-27,16355.0,9427.0,18036.0,604.0,194.0,4097.0,24081.0,37923.0
2017-11-28,15751.0,10551.0,22294.0,688.0,340.0,4342.0,14115.0,18653.0
2017-11-29,18145.0,14729.0,30373.0,666.0,542.0,4776.0,2553.0,2837.0
2017-11-30,20373.0,13877.0,31942.0,796.0,579.0,4858.0,2676.0,5846.0
2017-12-01,18661.0,12934.0,31716.0,690.0,504.0,4268.0,5987.0,8913.0
2017-12-02,17248.0,7697.0,18814.0,588.0,614.0,4384.0,13066.0,25909.0
2017-12-03,14093.0,6659.0,16411.0,492.0,558.0,3707.0,23983.0,37735.0
2017-12-04,12944.0,9130.0,24876.0,452.0,924.0,3786.0,18043.0,29411.0
2017-12-05,16454.0,6904.0,16472.0,404.0,310.0,3896.0,26092.0,63974.0
2017-12-06,14749.0,6234.0,15947.0,387.0,131.0,3801.0,27395.0,69821.0
2017-12-07,14678.0,5505.0,15640.0,415.0,108.0,3824.0,27080.0,74885.0
2017-12-08,15821.0,5483.0,20848.0,513.0,556.0,4183.0,26664.0,60391.0
2017-12-09,15782.0,5058.0,14835.0,433.0,534.0,4120.0,26451.0,54160.0
2017-12-10,16513.0,5809.0,16952.0,503.0,151.0,3921.0,18991.0,20414.0
2017-12-11,17815.0,12434.0,32960.0,578.0,128.0,4314.0,10974.0,16343.0
2017-12-12,13470.0,11510.0,29459.0,524.0,228.0,4011.0,20385.0,32281.0
2017-12-13,12587.0,6604.0,24952.0,532.0,133.0,3561.0,25099.0,52824.0
2017-12-14,17157.0,9309.0,25138.0,578.0,317.0,3728.0,20624.0,26652.0
2017-12-15,17272.0,12899.0,25652.0,1188.0,307.0,4488.0,9354.0,9673.0
2017-12-16,17090.0,9555.0,18862.0,570.0,746.0,3842.0,13921.0,11961.0
2017-12-17,16977.0,9760.0,21130.0,567.0,629.0,4057.0,8150.0,16686.0
2017-12-18,18547.0,13441.0,24129.0,597.0,237.0,4316.0,12631.0,22515.0
2017-12-19,19426.0,15999.0,35948.0,684.0,350.0,4455.0,2614.0,6583.0
2017-12-20,15241.0,13598.0,24557.0,579.0,198.0,4445.0,10058.0,19969.0
2017-12-21,15598.0,12463.0,15783.0,571.0,414.0,4429.0,17048.0,29324.0
2017-12-22,15884.0,10338.0,13601.0,450.0,475.0,3989.0,20108.0,37448.0
2017-12-23,14207.0,5343.0,7318.0,348.0,175.0,3332.0,24657.0,70504.0
2017-12-24,12095.0,4121.0,4061.0,606.0,117.0,2600.0,21430.0,59420.0
2017-12-25,12761.0,4921.0,9759.0,586.0,136.0,3254.0,25576.0,64927.0
2017-12-26,15109.0,5176.0,5327.0,556.0,182.0,3029.0,24325.0,67162.0
2017-12-27,16191.0,11692.0,14672.0,764.0,286.0,3729.0,17978.0,24852.0
2017-12-28,15646.0,11613.0,11601.0,977.0,594.0,3592.0,13423.0,22502.0
2017-12-29,17232.0,11522.0,11928.0,907.0,622.0,3676.0,21656.0,29673.0
2017-12-30,17518.0,9951.0,15008.0,880.0,130.0,3536.0,17189.0,21379.0
