,Forecasted Load,Actual Load
2023-01-01,51163.0,40944.0
2023-01-02,54860.0,57002.0
2023-01-03,56458.0,54542.0
2023-01-04,57329.0,64796.0
2023-01-05,58353.0,60208.0
2023-01-06,55726.0,52538.0
2023-01-07,53855.0,52237.0
2023-01-08,49731.0,55864.0
2023-01-09,52620.0,56940.0
2023-01-10,53265.0,55150.0
2023-01-11,52719.0,50056.0
2023-01-12,52406.0,42724.0
2023-01-13,54584.0,51264.0
2023-01-14,52734.0,45106.0
2023-01-15,51801.0,58334.0
2023-01-16,55267.0,52250.0
2023-01-17,57086.0,48939.0
2023-01-18,55340.0,54126.0
2023-01-19,56046.0,51959.0
2023-01-20,57536.0,50989.0
2023-01-21,56005.0,49185.0
2023-01-22,57169.0,43235.0
2023-01-23,59567.0,47451.0
2023-01-24,55531.0,45222.0
2023-01-25,52680.0,42086.0
2023-01-26,55081.0,45084.0
2023-01-27,55849.0,46317.0
2023-01-28,52492.0,42240.0
2023-01-29,50999.0,42528.0
2023-01-30,49163.0,45965.0
2023-01-31,51446.0,51703.0
2023-02-01,55361.0,57429.0
2023-02-02,58322.0,59107.0
2023-02-03,59896.0,60252.0
2023-02-04,58935.0,50688.0
2023-02-05,55048.0,44023.0
2023-02-06,56009.0,50552.0
2023-02-07,54084.0,44193.0
2023-02-08,53722.0,44061.0
2023-02-09,43204.0,38556.0
