,Forecasted Load,Actual Load
2022-02-28,455262.0,442022.0
2022-03-01,451030.0,451625.0
2022-03-02,438650.0,442771.0
2022-03-03,443269.0,440462.0
2022-03-04,451134.0,446968.0
2022-03-05,429807.0,424236.0
2022-03-06,418683.0,401378.0
2022-03-07,440652.0,432328.0
2022-03-08,437184.0,451003.0
2022-03-09,439380.0,448961.0
2022-03-10,443806.0,445320.0
2022-03-11,442168.0,427383.0
2022-03-12,418103.0,391957.0
2022-03-13,405099.0,392756.0
2022-03-14,431445.0,419960.0
2022-03-15,432620.0,427300.0
2022-03-16,430650.0,427060.0
2022-03-17,425841.0,432361.0
2022-03-18,407510.0,411726.0
2022-03-19,385014.0,375270.0
2022-03-20,378192.0,370113.0
2022-03-21,417049.0,400240.0
2022-03-22,416403.0,407590.0
2022-03-23,406838.0,395950.0
2022-03-24,399551.0,397137.0
2022-03-25,382325.0,375381.0
2022-03-26,367514.0,363149.0
2022-03-27,359904.0,350932.0
2022-03-28,398480.0,391775.0
2022-03-29,419368.0,422864.0
2022-03-30,432524.0,440943.0
2022-03-31,429783.0,437947.0
2022-04-01,429090.0,432579.0
2022-04-02,399967.0,401665.0
2022-04-03,391498.0,386465.0
2022-04-04,425073.0,423005.0
2022-04-05,427895.0,437319.0
2022-04-06,433911.0,434120.0
2022-04-07,427965.0,430716.0
2022-04-08,428654.0,438551.0
2022-04-09,404262.0,398549.0
2022-04-10,387480.0,371575.0
2022-04-11,407717.0,405802.0
2022-04-12,399669.0,401018.0
2022-04-13,394337.0,401555.0
2022-04-14,383299.0,402186.0
2022-04-15,363557.0,357309.0
2022-04-16,349529.0,335994.0
2022-04-17,329749.0,320411.0
2022-04-18,324455.0,327214.0
2022-04-19,362058.0,351755.0
2022-04-20,361643.0,347118.0
2022-04-21,357445.0,338491.0
2022-04-22,348670.0,328166.0
2022-04-23,322065.0,314570.0
2022-04-24,329468.0,332480.0
2022-04-25,369534.0,360377.0
2022-04-26,366347.0,361572.0
2022-04-27,375960.0,375842.0
2022-04-28,371620.0,365392.0
2022-04-29,361164.0,359565.0
2022-04-30,324636.0,330996.0
2022-05-01,317319.0,312173.0
2022-05-02,348135.0,340615.0
2022-05-03,355969.0,349297.0
2022-05-04,360832.0,350777.0
2022-05-05,348986.0,342995.0
2022-05-06,326384.0,329656.0
2022-05-07,298755.0,297565.0
2022-05-08,313611.0,307769.0
2022-05-09,345486.0,333393.0
2022-05-10,341554.0,334168.0
2022-05-11,328339.0,338945.0
2022-05-12,329565.0,334324.0
2022-05-13,328314.0,327753.0
2022-05-14,301307.0,295467.0
2022-05-15,299025.0,290467.0
2022-05-16,336192.0,331215.0
2022-05-17,338082.0,330665.0
2022-05-18,334909.0,323432.0
2022-05-19,319568.0,320226.0
2022-05-20,310511.0,325437.0
2022-05-21,288870.0,296871.0
2022-05-22,291628.0,294507.0
2022-05-23,332947.0,324603.0
2022-05-24,328709.0,317726.0
2022-05-25,321056.0,317709.0
2022-05-26,303929.0,300261.0
2022-05-27,313662.0,310332.0
2022-05-28,298607.0,302327.0
2022-05-29,293200.0,295070.0
2022-05-30,323834.0,324513.0
2022-05-31,324880.0,327921.0
2022-06-01,323344.0,323305.0
2022-06-02,323466.0,329790.0
2022-06-03,314390.0,316963.0
2022-06-04,282089.0,281010.0
2022-06-05,277976.0,276739.0
2022-06-06,294985.0,282388.0
2022-06-07,317053.0,320132.0
2022-06-08,319929.0,321304.0
2022-06-09,318439.0,321025.0
2022-06-10,310322.0,309090.0
2022-06-11,285538.0,279577.0
2022-06-12,284511.0,282989.0
2022-06-13,319921.0,319984.0
2022-06-14,322312.0,313726.0
2022-06-15,326052.0,321337.0
2022-06-16,320678.0,316547.0
2022-06-17,311056.0,302677.0
2022-06-18,283355.0,274308.0
2022-06-19,280781.0,286129.0
2022-06-20,313936.0,315357.0
2022-06-21,314772.0,313234.0
2022-06-22,317547.0,322819.0
2022-06-23,311090.0,304242.0
2022-06-24,270155.0,264036.0
2022-06-25,256297.0,259800.0
2022-06-26,269574.0,269945.0
2022-06-27,299684.0,314577.0
2022-06-28,304429.0,316007.0
2022-06-29,312057.0,317176.0
2022-06-30,314271.0,319972.0
2022-07-01,307742.0,304295.0
2022-07-02,281249.0,271403.0
2022-07-03,278261.0,273297.0
2022-07-04,312888.0,304114.0
2022-07-05,316823.0,312793.0
2022-07-06,308755.0,312249.0
2022-07-07,310568.0,313830.0
2022-07-08,307890.0,300965.0
2022-07-09,281913.0,269868.0
2022-07-10,277333.0,272545.0
2022-07-11,302708.0,293543.0
2022-07-12,302111.0,292799.0
2022-07-13,299901.0,290949.0
2022-07-14,299957.0,291387.0
2022-07-15,293881.0,286023.0
2022-07-16,272614.0,267297.0
2022-07-17,269190.0,268523.0
2022-07-18,294003.0,284080.0
2022-07-19,296111.0,285543.0
2022-07-20,293534.0,284077.0
2022-07-21,294902.0,274654.0
2022-07-22,282123.0,276209.0
2022-07-23,253502.0,267986.0
2022-07-24,255961.0,258761.0
2022-07-25,283292.0,286164.0
2022-07-26,285095.0,279056.0
2022-07-27,283047.0,282236.0
2022-07-28,283209.0,276211.0
2022-07-29,282829.0,281022.0
2022-07-30,264244.0,260953.0
2022-07-31,260176.0,259543.0
2022-08-01,277184.0,280178.0
2022-08-02,280279.0,276358.0
2022-08-03,285974.0,282435.0
2022-08-04,277772.0,281885.0
2022-08-05,272680.0,292434.0
2022-08-06,258077.0,257751.0
2022-08-07,274891.0,267587.0
2022-08-08,301625.0,294972.0
2022-08-09,295923.0,298281.0
2022-08-10,285748.0,301684.0
2022-08-11,280453.0,306139.0
2022-08-12,278933.0,301949.0
2022-08-13,259641.0,275420.0
2022-08-14,255401.0,273539.0
2022-08-15,287497.0,307488.0
2022-08-16,292459.0,311418.0
2022-08-17,298581.0,320551.0
2022-08-18,306225.0,316867.0
2022-08-19,312140.0,313374.0
2022-08-20,278456.0,288938.0
2022-08-21,286129.0,282434.0
2022-08-22,324691.0,309084.0
2022-08-23,328721.0,309269.0
2022-08-24,317828.0,309490.0
2022-08-25,309115.0,307591.0
2022-08-26,302114.0,304217.0
2022-08-27,271026.0,283485.0
2022-08-28,274321.0,279764.0
2022-08-29,317308.0,311576.0
2022-08-30,319713.0,315034.0
2022-08-31,319749.0,320937.0
2022-09-01,317796.0,321521.0
2022-09-02,313932.0,314736.0
2022-09-03,291632.0,290828.0
2022-09-04,291107.0,285766.0
2022-09-05,319382.0,321948.0
2022-09-06,314510.0,319196.0
2022-09-07,316650.0,319015.0
2022-09-08,318998.0,317227.0
2022-09-09,315204.0,317032.0
2022-09-10,291306.0,295703.0
2022-09-11,287276.0,288503.0
2022-09-12,316799.0,316593.0
2022-09-13,320419.0,316620.0
2022-09-14,322549.0,324751.0
2022-09-15,324888.0,314255.0
2022-09-16,318242.0,308555.0
2022-09-17,289980.0,285210.0
2022-09-18,286501.0,290348.0
2022-09-19,318315.0,326971.0
2022-09-20,327220.0,327528.0
2022-09-21,329948.0,335814.0
2022-09-22,330113.0,330336.0
2022-09-23,323463.0,320023.0
2022-09-24,299327.0,291351.0
2022-09-25,294848.0,289575.0
2022-09-26,322488.0,324690.0
2022-09-27,320667.0,326195.0
2022-09-28,323751.0,323418.0
2022-09-29,330545.0,331010.0
2022-09-30,327318.0,327285.0
2022-10-01,298939.0,290893.0
2022-10-02,295871.0,292265.0
2022-10-03,322740.0,324373.0
2022-10-04,325660.0,320428.0
2022-10-05,316683.0,316623.0
2022-10-06,310403.0,315765.0
2022-10-07,311702.0,294331.0
2022-10-08,294619.0,262418.0
2022-10-09,308358.0,280462.0
2022-10-10,335751.0,302596.0
2022-10-11,334212.0,306940.0
2022-10-12,332206.0,312406.0
2022-10-13,328442.0,304015.0
2022-10-14,319179.0,286027.0
2022-10-15,294184.0,275520.0
2022-10-16,291205.0,273832.0
2022-10-17,326021.0,304531.0
2022-10-18,332443.0,308978.0
2022-10-19,347452.0,336273.0
2022-10-20,354146.0,364004.0
2022-10-21,347425.0,356151.0
2022-10-22,320697.0,323510.0
2022-10-23,327068.0,324330.0
2022-10-24,356889.0,352495.0
2022-10-25,348270.0,342111.0
2022-10-26,351899.0,352021.0
2022-10-27,345484.0,338121.0
2022-10-28,330881.0,330435.0
2022-10-29,302643.0,305259.0
2022-10-30,332389.0,329770.0
2022-10-31,358977.0,334741.0
2022-11-01,359489.0,348452.0
2022-11-02,351977.0,344899.0
2022-11-03,355579.0,346219.0
2022-11-04,353988.0,337145.0
2022-11-05,323701.0,312556.0
2022-11-06,326712.0,317117.0
2022-11-07,359213.0,351220.0
2022-11-08,360705.0,361769.0
2022-11-09,353764.0,366374.0
2022-11-10,353887.0,346987.0
2022-11-11,338403.0,335629.0
2022-11-12,308676.0,302420.0
2022-11-13,328372.0,329990.0
2022-11-14,366660.0,359593.0
2022-11-15,388399.0,375928.0
2022-11-16,395673.0,391330.0
2022-11-17,405907.0,409059.0
2022-11-18,411628.0,413147.0
2022-11-19,398657.0,398447.0
2022-11-20,395180.0,418711.0
2022-11-21,426229.0,449208.0
2022-11-22,423736.0,440349.0
2022-11-23,420609.0,441359.0
2022-11-24,416715.0,429110.0
2022-11-25,408739.0,407427.0
2022-11-26,378293.0,381036.0
2022-11-27,375543.0,392692.0
2022-11-28,407976.0,413165.0
2022-11-29,408933.0,412499.0
2022-11-30,417286.0,413357.0
2022-12-01,417199.0,416022.0
2022-12-02,415224.0,415963.0
2022-12-03,402027.0,401439.0
2022-12-04,415001.0,406568.0
2022-12-05,452258.0,447487.0
2022-12-06,458880.0,457731.0
2022-12-07,471864.0,477953.0
2022-12-08,486294.0,485990.0
2022-12-09,480500.0,467786.0
2022-12-10,448125.0,442675.0
2022-12-11,451877.0,461635.0
2022-12-12,489166.0,494260.0
2022-12-13,510752.0,497548.0
2022-12-14,508012.0,484330.0
2022-12-15,507333.0,508366.0
2022-12-16,502281.0,522731.0
2022-12-17,460083.0,464645.0
2022-12-18,440037.0,429813.0
2022-12-19,474348.0,460571.0
2022-12-20,446543.0,423240.0
2022-12-21,434725.0,413793.0
2022-12-22,427524.0,404601.0
2022-12-23,429701.0,417430.0
2022-12-24,423309.0,427991.0
2022-12-25,423226.0,405363.0
2022-12-26,398341.0,390057.0
2022-12-27,427483.0,420532.0
2022-12-28,437252.0,434897.0
2022-12-29,410061.0,398389.0
2022-12-30,403821.0,384390.0
2022-12-31,369209.0,351301.0
