Country,Timestamp,Wind Onshore
SE,2017-01-01,17658.0
SE,2017-01-02,9882.0
SE,2017-01-03,17857.0
SE,2017-01-04,28617.0
SE,2017-01-05,18850.0
SE,2017-01-06,7150.0
SE,2017-01-07,12245.0
SE,2017-01-08,2807.0
SE,2017-01-09,10777.0
SE,2017-01-10,20338.0
SE,2017-01-11,29631.0
SE,2017-01-12,29118.0
SE,2017-01-13,4596.0
SE,2017-01-14,3357.0
SE,2017-01-15,7440.0
SE,2017-01-16,6438.0
SE,2017-01-17,5104.0
SE,2017-01-18,18198.0
SE,2017-01-19,20058.0
SE,2017-01-20,16002.0
SE,2017-01-21,2499.0
SE,2017-01-22,4053.0
SE,2017-01-23,10025.0
SE,2017-01-24,3942.0
SE,2017-01-25,5657.0
SE,2017-01-26,7138.0
SE,2017-01-27,3582.0
SE,2017-01-28,4823.0
SE,2017-01-29,9381.0
SE,2017-01-30,4842.0
SE,2017-01-31,9167.0
SE,2017-02-01,3766.0
SE,2017-02-02,8655.0
SE,2017-02-03,7208.0
SE,2017-02-04,9303.0
SE,2017-02-05,12933.0
SE,2017-02-06,17074.0
SE,2017-02-07,23278.0
SE,2017-02-08,22588.0
SE,2017-02-09,6265.0
SE,2017-02-10,14858.0
SE,2017-02-11,22685.0
SE,2017-02-12,11190.0
SE,2017-02-13,3473.0
SE,2017-02-14,4336.0
SE,2017-02-15,3572.0
SE,2017-02-16,13132.0
SE,2017-02-17,5543.0
SE,2017-02-18,6619.0
SE,2017-02-19,21599.0
SE,2017-02-20,30670.0
SE,2017-02-21,24538.0
SE,2017-02-22,30723.0
SE,2017-02-23,15499.0
SE,2017-02-24,13644.0
SE,2017-02-25,15574.0
SE,2017-02-26,17331.0
SE,2017-02-27,17399.0
SE,2017-02-28,19455.0
SE,2017-03-01,23567.0
SE,2017-03-02,7108.0
SE,2017-03-03,17777.0
SE,2017-03-04,12581.0
SE,2017-03-05,27286.0
SE,2017-03-06,24657.0
SE,2017-03-07,9843.0
SE,2017-03-08,9311.0
SE,2017-03-09,6479.0
SE,2017-03-10,9362.0
SE,2017-03-11,1709.0
SE,2017-03-12,2321.0
SE,2017-03-13,5052.0
SE,2017-03-14,16600.0
SE,2017-03-15,31825.0
SE,2017-03-16,15219.0
SE,2017-03-17,25608.0
SE,2017-03-18,11178.0
SE,2017-03-19,7031.0
SE,2017-03-20,7603.0
SE,2017-03-21,26901.0
SE,2017-03-22,21728.0
SE,2017-03-23,3415.0
SE,2017-03-24,7162.0
SE,2017-03-25,11930.0
SE,2017-03-26,7298.0
SE,2017-03-27,9029.0
SE,2017-03-28,2854.0
SE,2017-03-29,4327.0
SE,2017-03-30,8504.0
SE,2017-03-31,6833.0
SE,2017-04-01,5230.0
SE,2017-04-02,2486.0
SE,2017-04-03,2055.0
SE,2017-04-04,4513.0
SE,2017-04-05,21824.0
SE,2017-04-06,15130.0
SE,2017-04-07,7970.0
SE,2017-04-08,8026.0
SE,2017-04-09,13918.0
SE,2017-04-10,28698.0
SE,2017-04-11,23859.0
SE,2017-04-12,20310.0
SE,2017-04-13,8850.0
SE,2017-04-14,14442.0
SE,2017-04-15,12274.0
SE,2017-04-16,3680.0
SE,2017-04-17,7332.0
SE,2017-04-18,7074.0
SE,2017-04-19,3011.0
SE,2017-04-20,16029.0
SE,2017-04-21,31176.0
SE,2017-04-22,24546.0
SE,2017-04-23,13871.0
SE,2017-04-24,23968.0
SE,2017-04-25,21590.0
SE,2017-04-26,6423.0
SE,2017-04-27,5033.0
SE,2017-04-28,11137.0
SE,2017-04-29,8346.0
SE,2017-04-30,4159.0
SE,2017-05-01,15867.0
SE,2017-05-02,15266.0
SE,2017-05-03,18150.0
SE,2017-05-04,26159.0
SE,2017-05-05,14738.0
SE,2017-05-06,2924.0
SE,2017-05-07,5374.0
SE,2017-05-08,11227.0
SE,2017-05-09,3809.0
SE,2017-05-10,6981.0
SE,2017-05-11,8327.0
SE,2017-05-12,15160.0
SE,2017-05-13,11593.0
SE,2017-05-14,3686.0
SE,2017-05-15,3508.0
SE,2017-05-16,3695.0
SE,2017-05-17,5886.0
SE,2017-05-18,13299.0
