Country,Timestamp,Wind Onshore
SE,2020-01-01,59907.0
SE,2020-01-02,60967.0
SE,2020-01-03,61490.0
SE,2020-01-04,65384.0
SE,2020-01-05,43093.0
SE,2020-01-06,40730.0
SE,2020-01-07,46298.0
SE,2020-01-08,58025.0
SE,2020-01-09,51606.0
SE,2020-01-10,33754.0
SE,2020-01-11,50263.0
SE,2020-01-12,46314.0
SE,2020-01-13,50915.0
SE,2020-01-14,52915.0
SE,2020-01-15,36199.0
SE,2020-01-16,41457.0
SE,2020-01-17,34740.0
SE,2020-01-18,10764.0
SE,2020-01-19,45281.0
SE,2020-01-20,62633.0
SE,2020-01-21,64885.0
SE,2020-01-22,59350.0
SE,2020-01-23,51036.0
SE,2020-01-24,53383.0
SE,2020-01-25,43020.0
SE,2020-01-26,27641.0
SE,2020-01-27,22100.0
SE,2020-01-28,11488.0
SE,2020-01-29,22747.0
SE,2020-01-30,8779.0
SE,2020-01-31,25419.0
SE,2020-02-01,25589.0
SE,2020-02-02,46775.0
SE,2020-02-03,29393.0
SE,2020-02-04,19561.0
SE,2020-02-05,51093.0
SE,2020-02-06,19158.0
SE,2020-02-07,36414.0
SE,2020-02-08,41728.0
SE,2020-02-09,59364.0
SE,2020-02-10,57438.0
SE,2020-02-11,36196.0
SE,2020-02-12,18004.0
SE,2020-02-13,26856.0
SE,2020-02-14,23608.0
SE,2020-02-15,38975.0
SE,2020-02-16,58869.0
SE,2020-02-17,53282.0
SE,2020-02-18,52400.0
SE,2020-02-19,14792.0
SE,2020-02-20,52275.0
SE,2020-02-21,49828.0
SE,2020-02-22,52323.0
SE,2020-02-23,63183.0
SE,2020-02-24,44918.0
SE,2020-02-25,13466.0
SE,2020-02-26,11328.0
SE,2020-02-27,11615.0
SE,2020-02-28,19515.0
SE,2020-02-29,13384.0
SE,2020-03-01,19992.0
SE,2020-03-02,27072.0
SE,2020-03-03,26435.0
SE,2020-03-04,31383.0
SE,2020-03-05,17131.0
SE,2020-03-06,20642.0
SE,2020-03-07,18918.0
SE,2020-03-08,62610.0
SE,2020-03-09,47169.0
SE,2020-03-10,14914.0
SE,2020-03-11,13113.0
SE,2020-03-12,23895.0
SE,2020-03-13,59691.0
SE,2020-03-14,42516.0
SE,2020-03-15,61680.0
SE,2020-03-16,38151.0
SE,2020-03-17,55913.0
SE,2020-03-18,38143.0
SE,2020-03-19,45397.0
SE,2020-03-20,26825.0
SE,2020-03-21,23607.0
SE,2020-03-22,38021.0
SE,2020-03-23,40526.0
SE,2020-03-24,60775.0
SE,2020-03-25,58239.0
SE,2020-03-26,16795.0
SE,2020-03-27,25525.0
SE,2020-03-28,57886.0
SE,2020-03-29,32581.0
SE,2020-03-30,20584.0
SE,2020-03-31,64524.0
SE,2020-04-01,32225.0
SE,2020-04-02,32096.0
