Country,Timestamp,Forecasted Load,Actual Load
SE,2022-01-01,33233.0,32045.0
SE,2022-01-02,33343.0,32627.0
SE,2022-01-03,33086.0,36884.0
SE,2022-01-04,33373.0,35341.0
SE,2022-01-05,35272.0,34689.0
SE,2022-01-06,34764.0,31673.0
SE,2022-01-07,36799.0,36533.0
SE,2022-01-08,35304.0,39329.0
SE,2022-01-09,36022.0,39877.0
SE,2022-01-10,38935.0,38871.0
SE,2022-01-11,36520.0,36587.0
SE,2022-01-12,33971.0,33647.0
SE,2022-01-13,33766.0,32162.0
SE,2022-01-14,32843.0,32657.0
SE,2022-01-15,32590.0,31035.0
SE,2022-01-16,31061.0,33893.0
SE,2022-01-17,33359.0,34810.0
SE,2022-01-18,34132.0,33409.0
SE,2022-01-19,33305.0,32271.0
SE,2022-01-20,33720.0,32571.0
SE,2022-01-21,34104.0,33563.0
SE,2022-01-22,33542.0,31140.0
SE,2022-01-23,31848.0,30816.0
SE,2022-01-24,31607.0,31498.0
SE,2022-01-25,32080.0,32552.0
SE,2022-01-26,32449.0,32188.0
SE,2022-01-27,33116.0,32894.0
SE,2022-01-28,33201.0,31471.0
SE,2022-01-29,32475.0,36314.0
SE,2022-01-30,32795.0,36698.0
SE,2022-01-31,36336.0,36898.0
SE,2022-02-01,37728.0,39070.0
SE,2022-02-02,38192.0,39326.0
SE,2022-02-03,37716.0,40270.0
SE,2022-02-04,37117.0,37323.0
SE,2022-02-05,36295.0,33588.0
SE,2022-02-06,34555.0,35837.0
SE,2022-02-07,35177.0,34915.0
SE,2022-02-08,35574.0,33463.0
SE,2022-02-09,35686.0,32605.0
SE,2022-02-10,35062.0,37213.0
SE,2022-02-11,33786.0,32796.0
SE,2022-02-12,33368.0,34357.0
SE,2022-02-13,33422.0,32957.0
SE,2022-02-14,34735.0,35902.0
SE,2022-02-15,35002.0,35781.0
SE,2022-02-16,35332.0,36889.0
SE,2022-02-17,34458.0,35555.0
SE,2022-02-18,33854.0,31493.0
SE,2022-02-19,32404.0,29644.0
SE,2022-02-20,31732.0,35279.0
SE,2022-02-21,34505.0,36590.0
SE,2022-02-22,35814.0,38801.0
SE,2022-02-23,37113.0,38240.0
SE,2022-02-24,35232.0,32663.0
SE,2022-02-25,33780.0,31494.0
SE,2022-02-26,31140.0,31603.0
SE,2022-02-27,29834.0,32349.0
SE,2022-02-28,31413.0,30517.0
SE,2022-03-01,31756.0,31448.0
SE,2022-03-02,31004.0,32258.0
SE,2022-03-03,32065.0,32613.0
SE,2022-03-04,32657.0,32743.0
SE,2022-03-05,31957.0,30078.0
SE,2022-03-06,32460.0,30187.0
SE,2022-03-07,33184.0,32627.0
SE,2022-03-08,32449.0,35556.0
SE,2022-03-09,31946.0,35646.0
SE,2022-03-10,32650.0,31211.0
SE,2022-03-11,32079.0,29365.0
SE,2022-03-12,29553.0,29940.0
SE,2022-03-13,30733.0,30630.0
SE,2022-03-14,32595.0,31795.0
SE,2022-03-15,32948.0,31939.0
SE,2022-03-16,33072.0,27699.0
SE,2022-03-17,32423.0,26762.0
SE,2022-03-18,30911.0,26918.0
SE,2022-03-19,28771.0,26614.0
SE,2022-03-20,27487.0,26597.0
SE,2022-03-21,28473.0,25824.0
SE,2022-03-22,29308.0,28013.0
SE,2022-03-23,28641.0,25177.0
SE,2022-03-24,29311.0,28220.0
SE,2022-03-25,28960.0,27616.0
SE,2022-03-26,30152.0,28937.0
SE,2022-03-27,31211.0,28984.0
SE,2022-03-28,33978.0,30056.0
SE,2022-03-29,34079.0,30835.0
SE,2022-03-30,32606.0,29454.0
SE,2022-03-31,32253.0,30288.0
SE,2022-04-01,31942.0,31855.0
SE,2022-04-02,30121.0,28283.0
SE,2022-04-03,30308.0,29835.0
SE,2022-04-04,31168.0,30674.0
SE,2022-04-05,31594.0,32458.0
SE,2022-04-06,31389.0,33255.0
SE,2022-04-07,31005.0,34465.0
SE,2022-04-08,32011.0,34261.0
SE,2022-04-09,30377.0,30820.0
SE,2022-04-10,30083.0,30347.0
SE,2022-04-11,30756.0,32032.0
SE,2022-04-12,30340.0,31768.0
SE,2022-04-13,30737.0,32066.0
SE,2022-04-14,30100.0,31947.0
SE,2022-04-15,29684.0,27937.0
SE,2022-04-16,29199.0,28981.0
SE,2022-04-17,28189.0,27581.0
SE,2022-04-18,28414.0,28046.0
SE,2022-04-19,28949.0,27539.0
SE,2022-04-20,28758.0,25109.0
SE,2022-04-21,28020.0,24811.0
SE,2022-04-22,27655.0,24485.0
SE,2022-04-23,26135.0,25530.0
SE,2022-04-24,25953.0,27494.0
SE,2022-04-25,28165.0,27551.0
SE,2022-04-26,28702.0,30295.0
SE,2022-04-27,30114.0,27614.0
SE,2022-04-28,30433.0,26944.0
SE,2022-04-29,29725.0,28829.0
SE,2022-04-30,27972.0,27492.0
SE,2022-05-01,28068.0,23237.0
SE,2022-05-02,28232.0,22334.0
SE,2022-05-03,28817.0,26991.0
SE,2022-05-04,29471.0,27416.0
SE,2022-05-05,29232.0,28376.0
SE,2022-05-06,26592.0,26608.0
SE,2022-05-07,24836.0,22597.0
SE,2022-05-08,26535.0,23646.0
SE,2022-05-09,27572.0,23496.0
SE,2022-05-10,26702.0,24589.0
SE,2022-05-11,26202.0,24473.0
SE,2022-05-12,25609.0,23099.0
SE,2022-05-13,25040.0,24844.0
SE,2022-05-14,24246.0,22496.0
SE,2022-05-15,23881.0,22174.0
SE,2022-05-16,26108.0,25856.0
SE,2022-05-17,26992.0,25587.0
SE,2022-05-18,26210.0,26692.0
SE,2022-05-19,25722.0,25596.0
SE,2022-05-20,24585.0,26550.0
SE,2022-05-21,22926.0,24566.0
SE,2022-05-22,22213.0,24789.0
SE,2022-05-23,23235.0,22802.0
SE,2022-05-24,23513.0,22907.0
SE,2022-05-25,23574.0,23419.0
SE,2022-05-26,23772.0,25738.0
SE,2022-05-27,24088.0,22852.0
SE,2022-05-28,24350.0,26342.0
SE,2022-05-29,24194.0,25520.0
SE,2022-05-30,24723.0,24223.0
SE,2022-05-31,24094.0,25244.0
SE,2022-06-01,24359.0,24236.0
SE,2022-06-02,24205.0,24813.0
SE,2022-06-03,24637.0,26023.0
SE,2022-06-04,23571.0,22886.0
SE,2022-06-05,23679.0,24675.0
SE,2022-06-06,23949.0,25570.0
SE,2022-06-07,24329.0,25595.0
SE,2022-06-08,24500.0,25409.0
SE,2022-06-09,24510.0,25861.0
SE,2022-06-10,24361.0,24830.0
SE,2022-06-11,23224.0,24653.0
SE,2022-06-12,23010.0,23410.0
SE,2022-06-13,23814.0,24985.0
SE,2022-06-14,23913.0,24100.0
SE,2022-06-15,24917.0,24964.0
SE,2022-06-16,24767.0,27933.0
SE,2022-06-17,24874.0,25737.0
SE,2022-06-18,24201.0,25707.0
SE,2022-06-19,24287.0,24897.0
SE,2022-06-20,25071.0,25432.0
SE,2022-06-21,24875.0,26284.0
SE,2022-06-22,24818.0,25822.0
SE,2022-06-23,25110.0,24542.0
SE,2022-06-24,23834.0,24810.0
SE,2022-06-25,23220.0,23649.0
SE,2022-06-26,23286.0,24492.0
SE,2022-06-27,23933.0,26200.0
SE,2022-06-28,24270.0,26507.0
SE,2022-06-29,24959.0,27975.0
SE,2022-06-30,25382.0,27761.0
SE,2022-07-01,25867.0,25423.0
SE,2022-07-02,25254.0,26122.0
SE,2022-07-03,25071.0,25603.0
SE,2022-07-04,26121.0,25802.0
SE,2022-07-05,26013.0,27293.0
SE,2022-07-06,25932.0,26075.0
SE,2022-07-07,25659.0,24834.0
SE,2022-07-08,26190.0,24854.0
SE,2022-07-09,25372.0,25544.0
SE,2022-07-10,25246.0,23919.0
SE,2022-07-11,26376.0,24903.0
SE,2022-07-12,26552.0,25683.0
SE,2022-07-13,26410.0,24965.0
SE,2022-07-14,26398.0,24651.0
SE,2022-07-15,26104.0,25926.0
SE,2022-07-16,25214.0,24948.0
SE,2022-07-17,24687.0,25984.0
SE,2022-07-18,25813.0,25926.0
SE,2022-07-19,25971.0,25659.0
SE,2022-07-20,26176.0,24803.0
SE,2022-07-21,26256.0,26178.0
SE,2022-07-22,26270.0,23405.0
SE,2022-07-23,25558.0,23483.0
SE,2022-07-24,25143.0,24376.0
SE,2022-07-25,25979.0,26887.0
SE,2022-07-26,25955.0,27297.0
SE,2022-07-27,25932.0,27390.0
SE,2022-07-28,25921.0,25587.0
SE,2022-07-29,25880.0,26271.0
SE,2022-07-30,25313.0,25951.0
SE,2022-07-31,25095.0,25343.0
SE,2022-08-01,26002.0,26704.0
SE,2022-08-02,26159.0,25862.0
SE,2022-08-03,26092.0,23928.0
SE,2022-08-04,26143.0,25501.0
SE,2022-08-05,26161.0,25898.0
SE,2022-08-06,25563.0,21827.0
SE,2022-08-07,25085.0,23991.0
SE,2022-08-08,25867.0,25658.0
SE,2022-08-09,26142.0,25194.0
SE,2022-08-10,26202.0,24986.0
SE,2022-08-11,25968.0,26276.0
SE,2022-08-12,25819.0,28484.0
SE,2022-08-13,25257.0,28357.0
SE,2022-08-14,25078.0,28613.0
SE,2022-08-15,26105.0,27609.0
SE,2022-08-16,25704.0,27899.0
SE,2022-08-17,25662.0,28599.0
SE,2022-08-18,25586.0,29403.0
SE,2022-08-19,26705.0,31474.0
SE,2022-08-20,25923.0,28155.0
SE,2022-08-21,25982.0,29216.0
SE,2022-08-22,26704.0,28513.0
SE,2022-08-23,26372.0,28430.0
SE,2022-08-24,26492.0,27299.0
SE,2022-08-25,26580.0,27640.0
SE,2022-08-26,27234.0,27440.0
SE,2022-08-27,26755.0,28744.0
SE,2022-08-28,26399.0,27543.0
SE,2022-08-29,26994.0,28066.0
SE,2022-08-30,26684.0,27819.0
SE,2022-08-31,27112.0,28347.0
