Country,Timestamp,Wind Onshore
SE,2020-01-01,22281.0
SE,2020-01-02,20508.0
SE,2020-01-03,27448.0
SE,2020-01-04,29275.0
SE,2020-01-05,14089.0
SE,2020-01-06,14174.0
SE,2020-01-07,12891.0
SE,2020-01-08,25927.0
SE,2020-01-09,10835.0
SE,2020-01-10,7257.0
SE,2020-01-11,18233.0
SE,2020-01-12,21962.0
SE,2020-01-13,10081.0
SE,2020-01-14,25883.0
SE,2020-01-15,30648.0
SE,2020-01-16,21043.0
SE,2020-01-17,15840.0
SE,2020-01-18,20161.0
SE,2020-01-19,7786.0
SE,2020-01-20,18205.0
SE,2020-01-21,28466.0
SE,2020-01-22,16907.0
SE,2020-01-23,17172.0
SE,2020-01-24,22946.0
SE,2020-01-25,12998.0
SE,2020-01-26,12332.0
SE,2020-01-27,11662.0
SE,2020-01-28,8087.0
SE,2020-01-29,11227.0
SE,2020-01-30,10118.0
SE,2020-01-31,15767.0
SE,2020-02-01,23927.0
SE,2020-02-02,24357.0
SE,2020-02-03,6890.0
SE,2020-02-04,11509.0
SE,2020-02-05,17702.0
SE,2020-02-06,14497.0
SE,2020-02-07,4352.0
SE,2020-02-08,12099.0
SE,2020-02-09,27581.0
SE,2020-02-10,32559.0
SE,2020-02-11,28143.0
SE,2020-02-12,30027.0
SE,2020-02-13,13804.0
SE,2020-02-14,3025.0
SE,2020-02-15,21726.0
SE,2020-02-16,32422.0
SE,2020-02-17,33467.0
SE,2020-02-18,29708.0
SE,2020-02-19,13829.0
SE,2020-02-20,19824.0
SE,2020-02-21,30128.0
SE,2020-02-22,33853.0
SE,2020-02-23,28934.0
SE,2020-02-24,11465.0
SE,2020-02-25,21872.0
SE,2020-02-26,15016.0
SE,2020-02-27,5745.0
SE,2020-02-28,6952.0
SE,2020-02-29,16351.0
SE,2020-03-01,26905.0
SE,2020-03-02,5595.0
SE,2020-03-03,3563.0
SE,2020-03-04,10017.0
SE,2020-03-05,4335.0
SE,2020-03-06,13767.0
SE,2020-03-07,7106.0
SE,2020-03-08,17806.0
SE,2020-03-09,5388.0
SE,2020-03-10,17784.0
SE,2020-03-11,29267.0
SE,2020-03-12,30809.0
SE,2020-03-13,20961.0
SE,2020-03-14,7922.0
SE,2020-03-15,27950.0
SE,2020-03-16,12870.0
SE,2020-03-17,14895.0
SE,2020-03-18,23346.0
SE,2020-03-19,11607.0
SE,2020-03-20,9567.0
SE,2020-03-21,8627.0
SE,2020-03-22,4126.0
SE,2020-03-23,6501.0
SE,2020-03-24,12474.0
SE,2020-03-25,12717.0
SE,2020-03-26,4607.0
SE,2020-03-27,2095.0
SE,2020-03-28,6391.0
SE,2020-03-29,19618.0
SE,2020-03-30,10091.0
SE,2020-03-31,11781.0
SE,2020-04-01,23517.0
SE,2020-04-02,31322.0
SE,2020-04-03,29576.0
SE,2020-04-04,11106.0
SE,2020-04-05,8029.0
SE,2020-04-06,13423.0
SE,2020-04-07,13448.0
SE,2020-04-08,6944.0
SE,2020-04-09,13478.0
SE,2020-04-10,3301.0
SE,2020-04-11,4841.0
SE,2020-04-12,20077.0
SE,2020-04-13,25724.0
SE,2020-04-14,18998.0
SE,2020-04-15,28578.0
SE,2020-04-16,21699.0
SE,2020-04-17,6694.0
SE,2020-04-18,4251.0
SE,2020-04-19,3093.0
SE,2020-04-20,2206.0
SE,2020-04-21,3482.0
SE,2020-04-22,2041.0
SE,2020-04-23,4997.0
SE,2020-04-24,5663.0
SE,2020-04-25,5770.0
SE,2020-04-26,3494.0
SE,2020-04-27,3429.0
SE,2020-04-28,4124.0
SE,2020-04-29,10764.0
SE,2020-04-30,18705.0
SE,2020-05-01,4329.0
SE,2020-05-02,2748.0
SE,2020-05-03,8080.0
SE,2020-05-04,8805.0
SE,2020-05-05,9879.0
SE,2020-05-06,12302.0
SE,2020-05-07,6074.0
SE,2020-05-08,11717.0
SE,2020-05-09,4279.0
SE,2020-05-10,8543.0
