Country,Timestamp,Wind Onshore
SE,2020-01-01,15709.0
SE,2020-01-02,21347.0
SE,2020-01-03,22496.0
SE,2020-01-04,20259.0
SE,2020-01-05,15465.0
SE,2020-01-06,18207.0
SE,2020-01-07,14036.0
SE,2020-01-08,22482.0
SE,2020-01-09,24333.0
SE,2020-01-10,20319.0
SE,2020-01-11,19803.0
SE,2020-01-12,21880.0
SE,2020-01-13,21081.0
SE,2020-01-14,14975.0
SE,2020-01-15,7520.0
SE,2020-01-16,4755.0
SE,2020-01-17,8490.0
SE,2020-01-18,5727.0
SE,2020-01-19,10335.0
SE,2020-01-20,21166.0
SE,2020-01-21,23100.0
SE,2020-01-22,18340.0
SE,2020-01-23,16373.0
SE,2020-01-24,19671.0
SE,2020-01-25,14189.0
SE,2020-01-26,6292.0
SE,2020-01-27,6668.0
SE,2020-01-28,6577.0
SE,2020-01-29,5070.0
SE,2020-01-30,4417.0
SE,2020-01-31,8331.0
SE,2020-02-01,13979.0
SE,2020-02-02,7753.0
SE,2020-02-03,19465.0
SE,2020-02-04,11015.0
SE,2020-02-05,22272.0
SE,2020-02-06,19357.0
SE,2020-02-07,16213.0
SE,2020-02-08,8726.0
SE,2020-02-09,14820.0
SE,2020-02-10,13790.0
SE,2020-02-11,17530.0
SE,2020-02-12,4381.0
SE,2020-02-13,2045.0
SE,2020-02-14,14477.0
SE,2020-02-15,8049.0
SE,2020-02-16,13991.0
SE,2020-02-17,15316.0
SE,2020-02-18,14341.0
SE,2020-02-19,7520.0
SE,2020-02-20,20029.0
SE,2020-02-21,19660.0
SE,2020-02-22,18726.0
SE,2020-02-23,23334.0
SE,2020-02-24,24909.0
SE,2020-02-25,9285.0
SE,2020-02-26,6607.0
SE,2020-02-27,8819.0
SE,2020-02-28,13551.0
SE,2020-02-29,7351.0
SE,2020-03-01,7416.0
SE,2020-03-02,9436.0
SE,2020-03-03,8137.0
SE,2020-03-04,10260.0
SE,2020-03-05,9023.0
SE,2020-03-06,13417.0
SE,2020-03-07,15424.0
SE,2020-03-08,23719.0
SE,2020-03-09,23527.0
SE,2020-03-10,12049.0
SE,2020-03-11,3316.0
SE,2020-03-12,5821.0
SE,2020-03-13,21259.0
SE,2020-03-14,16110.0
SE,2020-03-15,18629.0
SE,2020-03-16,22217.0
SE,2020-03-17,20578.0
SE,2020-03-18,18065.0
SE,2020-03-19,14575.0
SE,2020-03-20,12258.0
SE,2020-03-21,11267.0
SE,2020-03-22,22699.0
SE,2020-03-23,21862.0
SE,2020-03-24,24365.0
SE,2020-03-25,24117.0
SE,2020-03-26,18710.0
SE,2020-03-27,22435.0
SE,2020-03-28,26644.0
SE,2020-03-29,14974.0
SE,2020-03-30,9588.0
SE,2020-03-31,24890.0
SE,2020-04-01,14984.0
SE,2020-04-02,5568.0
SE,2020-04-03,8098.0
SE,2020-04-04,12766.0
SE,2020-04-05,10362.0
SE,2020-04-06,7304.0
SE,2020-04-07,14622.0
SE,2020-04-08,22829.0
SE,2020-04-09,16390.0
SE,2020-04-10,14511.0
SE,2020-04-11,9136.0
