Country,Timestamp,Forecasted Load,Actual Load
SE,2021-01-01,241434.0,250430.0
SE,2021-01-02,267689.0,256725.0
SE,2021-01-03,274807.0,266229.0
SE,2021-01-04,294718.0,299493.0
SE,2021-01-05,289979.0,302916.0
SE,2021-01-06,285982.0,302547.0
SE,2021-01-07,305229.0,312634.0
SE,2021-01-08,301703.0,301035.0
SE,2021-01-09,284586.0,287089.0
SE,2021-01-10,283986.0,287859.0
SE,2021-01-11,315133.0,310080.0
SE,2021-01-12,318798.0,321272.0
SE,2021-01-13,326729.0,329180.0
SE,2021-01-14,329450.0,336424.0
SE,2021-01-15,349244.0,353071.0
SE,2021-01-16,317067.0,322374.0
SE,2021-01-17,301516.0,303807.0
SE,2021-01-18,325357.0,322860.0
SE,2021-01-19,320098.0,313564.0
SE,2021-01-20,312936.0,312916.0
SE,2021-01-21,303908.0,297439.0
SE,2021-01-22,301575.0,291674.0
SE,2021-01-23,277845.0,269698.0
SE,2021-01-24,285718.0,282867.0
SE,2021-01-25,312463.0,315172.0
SE,2021-01-26,321336.0,323070.0
SE,2021-01-27,322798.0,332630.0
SE,2021-01-28,341031.0,333222.0
SE,2021-01-29,333547.0,336342.0
SE,2021-01-30,328884.0,325713.0
SE,2021-01-31,326564.0,329734.0
SE,2021-02-01,352368.0,349292.0
SE,2021-02-02,338286.0,336840.0
SE,2021-02-03,337851.0,346173.0
SE,2021-02-04,352614.0,366717.0
SE,2021-02-05,356844.0,358876.0
SE,2021-02-06,339251.0,334092.0
SE,2021-02-07,335692.0,332248.0
SE,2021-02-08,358582.0,356708.0
SE,2021-02-09,353931.0,361384.0
SE,2021-02-10,360737.0,369328.0
SE,2021-02-11,366508.0,364307.0
SE,2021-02-12,363772.0,360619.0
SE,2021-02-13,338717.0,342315.0
SE,2021-02-14,335221.0,323649.0
SE,2021-02-15,362715.0,341586.0
SE,2021-02-16,346810.0,336395.0
SE,2021-02-17,337764.0,331445.0
SE,2021-02-18,335407.0,333447.0
SE,2021-02-19,313390.0,304534.0
SE,2021-02-20,279726.0,263531.0
SE,2021-02-21,261899.0,253795.0
SE,2021-02-22,289387.0,281366.0
SE,2021-02-23,284951.0,281399.0
SE,2021-02-24,274467.0,272557.0
SE,2021-02-25,264656.0,262993.0
SE,2021-02-26,268022.0,262613.0
SE,2021-02-27,255550.0,256634.0
SE,2021-02-28,250980.0,248149.0
SE,2021-03-01,278281.0,272886.0
SE,2021-03-02,273468.0,273206.0
SE,2021-03-03,280849.0,288543.0
SE,2021-03-04,288870.0,291752.0
SE,2021-03-05,294513.0,293669.0
SE,2021-03-06,270296.0,266915.0
SE,2021-03-07,272995.0,272702.0
SE,2021-03-08,300964.0,301670.0
SE,2021-03-09,303375.0,306329.0
SE,2021-03-10,310472.0,313652.0
SE,2021-03-11,308380.0,314457.0
SE,2021-03-12,288165.0,284703.0
SE,2021-03-13,268019.0,262537.0
SE,2021-03-14,267935.0,259611.0
SE,2021-03-15,294119.0,284238.0
SE,2021-03-16,286440.0,284892.0
SE,2021-03-17,284863.0,287265.0
SE,2021-03-18,289673.0,291978.0
SE,2021-03-19,295713.0,289499.0
SE,2021-03-20,268559.0,255168.0
SE,2021-03-21,260901.0,249756.0
SE,2021-03-22,277709.0,271005.0
SE,2021-03-23,261992.0,256892.0
SE,2021-03-24,263196.0,255217.0
SE,2021-03-25,259310.0,256000.0
SE,2021-03-26,252843.0,254127.0
SE,2021-03-27,232181.0,232467.0
SE,2021-03-28,232222.0,232316.0
SE,2021-03-29,258763.0,250871.0
SE,2021-03-30,247590.0,239277.0
SE,2021-03-31,249159.0,247782.0
SE,2021-04-01,249157.0,250241.0
SE,2021-04-02,230009.0,235782.0
SE,2021-04-03,229440.0,224073.0
SE,2021-04-04,227238.0,221928.0
SE,2021-04-05,240140.0,246624.0
SE,2021-04-06,269048.0,263899.0
SE,2021-04-07,269334.0,264436.0
SE,2021-04-08,263074.0,265780.0
SE,2021-04-09,258212.0,264092.0
SE,2021-04-10,243025.0,240042.0
SE,2021-04-11,249685.0,249071.0
SE,2021-04-12,268990.0,271174.0
SE,2021-04-13,271218.0,269684.0
SE,2021-04-14,266276.0,267200.0
SE,2021-04-15,263013.0,256472.0
SE,2021-04-16,257146.0,243927.0
SE,2021-04-17,236632.0,217794.0
SE,2021-04-18,225348.0,208166.0
SE,2021-04-19,236663.0,228747.0
SE,2021-04-20,232973.0,231440.0
SE,2021-04-21,234779.0,235113.0
SE,2021-04-22,255169.0,262682.0
SE,2021-04-23,249787.0,251452.0
SE,2021-04-24,233558.0,235173.0
SE,2021-04-25,234257.0,239724.0
SE,2021-04-26,255120.0,263952.0
SE,2021-04-27,249583.0,251697.0
SE,2021-04-28,248916.0,251879.0
SE,2021-04-29,250085.0,247478.0
SE,2021-04-30,245107.0,244882.0
SE,2021-05-01,227524.0,225315.0
SE,2021-05-02,221398.0,223601.0
SE,2021-05-03,241462.0,243588.0
SE,2021-05-04,246429.0,247425.0
SE,2021-05-05,250258.0,262160.0
SE,2021-05-06,255729.0,270737.0
SE,2021-05-07,243645.0,255491.0
SE,2021-05-08,217954.0,221662.0
SE,2021-05-09,226603.0,222698.0
SE,2021-05-10,230271.0,230230.0
SE,2021-05-11,222802.0,219125.0
SE,2021-05-12,220394.0,212130.0
SE,2021-05-13,195367.0,197780.0
SE,2021-05-14,202427.0,201634.0
SE,2021-05-15,202623.0,205463.0
SE,2021-05-16,204548.0,207453.0
SE,2021-05-17,228997.0,230501.0
SE,2021-05-18,227178.0,222859.0
SE,2021-05-19,225578.0,214831.0
SE,2021-05-20,226639.0,220367.0
SE,2021-05-21,217920.0,216779.0
SE,2021-05-22,195906.0,189819.0
SE,2021-05-23,197857.0,194309.0
SE,2021-05-24,221980.0,224779.0
SE,2021-05-25,218328.0,224678.0
SE,2021-05-26,223059.0,236872.0
SE,2021-05-27,232572.0,247254.0
SE,2021-05-28,222413.0,222093.0
SE,2021-05-29,196047.0,193728.0
SE,2021-05-30,192701.0,188449.0
SE,2021-05-31,219562.0,209123.0
SE,2021-06-01,217385.0,211354.0
SE,2021-06-02,211464.0,210122.0
SE,2021-06-03,210753.0,208722.0
SE,2021-06-04,202923.0,199305.0
SE,2021-06-05,179899.0,178126.0
SE,2021-06-06,174904.0,175921.0
SE,2021-06-07,201743.0,206116.0
SE,2021-06-08,205321.0,209177.0
SE,2021-06-09,208325.0,211010.0
SE,2021-06-10,208586.0,210131.0
SE,2021-06-11,202798.0,204447.0
SE,2021-06-12,182092.0,182309.0
SE,2021-06-13,180026.0,179759.0
SE,2021-06-14,210119.0,210314.0
SE,2021-06-15,211446.0,207803.0
SE,2021-06-16,210858.0,206064.0
SE,2021-06-17,209538.0,207201.0
SE,2021-06-18,198856.0,200945.0
SE,2021-06-19,177047.0,180117.0
SE,2021-06-20,171744.0,187042.0
SE,2021-06-21,201844.0,211602.0
SE,2021-06-22,210679.0,207960.0
SE,2021-06-23,214145.0,211296.0
SE,2021-06-24,213535.0,200824.0
