Country,Timestamp,Forecasted Load,Actual Load
SE,2018-01-01,29120.0,30337.0
SE,2018-01-02,30892.0,29770.0
SE,2018-01-03,31417.0,30953.0
SE,2018-01-04,32642.0,33492.0
SE,2018-01-05,34114.0,32758.0
SE,2018-01-06,32688.0,30026.0
SE,2018-01-07,32466.0,32397.0
SE,2018-01-08,33992.0,32949.0
SE,2018-01-09,32588.0,30861.0
SE,2018-01-10,32243.0,33139.0
SE,2018-01-11,33793.0,33411.0
SE,2018-01-12,34591.0,32925.0
SE,2018-01-13,32917.0,30791.0
SE,2018-01-14,32839.0,32437.0
SE,2018-01-15,33164.0,33449.0
SE,2018-01-16,33310.0,33967.0
SE,2018-01-17,33810.0,33911.0
SE,2018-01-18,33866.0,32440.0
SE,2018-01-19,33927.0,34493.0
SE,2018-01-20,32822.0,33028.0
SE,2018-01-21,33270.0,32289.0
SE,2018-01-22,34803.0,35268.0
SE,2018-01-23,35721.0,37425.0
SE,2018-01-24,34947.0,37080.0
SE,2018-01-25,33047.0,33525.0
SE,2018-01-26,33016.0,33836.0
SE,2018-01-27,32106.0,32392.0
SE,2018-01-28,32097.0,31524.0
SE,2018-01-29,33305.0,34235.0
SE,2018-01-30,33214.0,33629.0
SE,2018-01-31,33534.0,31651.0
SE,2018-02-01,33856.0,32937.0
SE,2018-02-02,34829.0,34414.0
SE,2018-02-03,33492.0,33789.0
SE,2018-02-04,33228.0,33813.0
SE,2018-02-05,35124.0,35994.0
SE,2018-02-06,35611.0,35593.0
SE,2018-02-07,35394.0,34265.0
SE,2018-02-08,34963.0,35974.0
SE,2018-02-09,34197.0,34499.0
SE,2018-02-10,31138.0,30855.0
SE,2018-02-11,30222.0,30309.0
SE,2018-02-12,32342.0,32621.0
SE,2018-02-13,32460.0,31967.0
SE,2018-02-14,32248.0,31834.0
SE,2018-02-15,32193.0,30620.0
SE,2018-02-16,32380.0,31360.0
SE,2018-02-17,30997.0,30357.0
SE,2018-02-18,30989.0,31207.0
SE,2018-02-19,33267.0,33983.0
SE,2018-02-20,34113.0,34976.0
