Country,Timestamp,Wind Onshore
SE,2017-01-01,22487.0
SE,2017-01-02,19887.0
SE,2017-01-03,21502.0
SE,2017-01-04,34679.0
SE,2017-01-05,15462.0
SE,2017-01-06,31281.0
SE,2017-01-07,19842.0
SE,2017-01-08,19041.0
SE,2017-01-09,23551.0
SE,2017-01-10,31955.0
SE,2017-01-11,43249.0
SE,2017-01-12,36123.0
SE,2017-01-13,13512.0
SE,2017-01-14,13295.0
SE,2017-01-15,20247.0
SE,2017-01-16,11558.0
SE,2017-01-17,20148.0
SE,2017-01-18,24895.0
SE,2017-01-19,32412.0
SE,2017-01-20,27365.0
SE,2017-01-21,11064.0
SE,2017-01-22,22599.0
SE,2017-01-23,23828.0
SE,2017-01-24,7007.0
SE,2017-01-25,23819.0
SE,2017-01-26,28472.0
SE,2017-01-27,7462.0
SE,2017-01-28,7900.0
SE,2017-01-29,14057.0
SE,2017-01-30,12491.0
SE,2017-01-31,3701.0
SE,2017-02-01,3702.0
SE,2017-02-02,6107.0
SE,2017-02-03,1965.0
SE,2017-02-04,5968.0
SE,2017-02-05,10058.0
SE,2017-02-06,16305.0
SE,2017-02-07,24330.0
SE,2017-02-08,26107.0
SE,2017-02-09,17549.0
SE,2017-02-10,13388.0
SE,2017-02-11,11316.0
SE,2017-02-12,6703.0
SE,2017-02-13,19365.0
SE,2017-02-14,9152.0
SE,2017-02-15,8720.0
SE,2017-02-16,15643.0
SE,2017-02-17,10899.0
SE,2017-02-18,20138.0
SE,2017-02-19,35170.0
SE,2017-02-20,27061.0
SE,2017-02-21,16626.0
SE,2017-02-22,32808.0
SE,2017-02-23,21147.0
SE,2017-02-24,24422.0
SE,2017-02-25,22034.0
SE,2017-02-26,10275.0
SE,2017-02-27,17391.0
SE,2017-02-28,23898.0
SE,2017-03-01,22912.0
SE,2017-03-02,10962.0
SE,2017-03-03,15442.0
SE,2017-03-04,13160.0
SE,2017-03-05,38733.0
SE,2017-03-06,37471.0
SE,2017-03-07,20870.0
SE,2017-03-08,10982.0
SE,2017-03-09,19253.0
SE,2017-03-10,10639.0
SE,2017-03-11,5909.0
SE,2017-03-12,14458.0
SE,2017-03-13,17491.0
SE,2017-03-14,35821.0
SE,2017-03-15,42583.0
SE,2017-03-16,27141.0
SE,2017-03-17,41133.0
SE,2017-03-18,11560.0
SE,2017-03-19,8901.0
SE,2017-03-20,11044.0
SE,2017-03-21,34700.0
SE,2017-03-22,31638.0
SE,2017-03-23,13064.0
SE,2017-03-24,16541.0
SE,2017-03-25,15976.0
SE,2017-03-26,24604.0
SE,2017-03-27,19125.0
SE,2017-03-28,7786.0
SE,2017-03-29,4362.0
SE,2017-03-30,10416.0
SE,2017-03-31,8423.0
