Country,Timestamp,Wind Onshore
SE,2018-01-01,19496.0
SE,2018-01-02,12362.0
SE,2018-01-03,17857.0
SE,2018-01-04,3690.0
SE,2018-01-05,1876.0
SE,2018-01-06,4050.0
SE,2018-01-07,9093.0
SE,2018-01-08,4651.0
SE,2018-01-09,16258.0
SE,2018-01-10,16885.0
SE,2018-01-11,9707.0
SE,2018-01-12,10808.0
SE,2018-01-13,9260.0
SE,2018-01-14,9768.0
SE,2018-01-15,25894.0
SE,2018-01-16,18854.0
SE,2018-01-17,4122.0
SE,2018-01-18,3682.0
SE,2018-01-19,1718.0
SE,2018-01-20,3505.0
SE,2018-01-21,1748.0
SE,2018-01-22,5555.0
SE,2018-01-23,11965.0
SE,2018-01-24,27956.0
SE,2018-01-25,20322.0
SE,2018-01-26,5228.0
SE,2018-01-27,10055.0
SE,2018-01-28,30291.0
SE,2018-01-29,22732.0
SE,2018-01-30,20806.0
SE,2018-01-31,17645.0
SE,2018-02-01,16992.0
SE,2018-02-02,5303.0
SE,2018-02-03,7597.0
SE,2018-02-04,16299.0
SE,2018-02-05,5498.0
SE,2018-02-06,3098.0
SE,2018-02-07,5762.0
SE,2018-02-08,5227.0
SE,2018-02-09,7440.0
SE,2018-02-10,4220.0
SE,2018-02-11,17767.0
SE,2018-02-12,27150.0
SE,2018-02-13,8875.0
SE,2018-02-14,3054.0
SE,2018-02-15,18226.0
SE,2018-02-16,9327.0
SE,2018-02-17,2616.0
SE,2018-02-18,3317.0
SE,2018-02-19,3337.0
SE,2018-02-20,4837.0
SE,2018-02-21,1883.0
SE,2018-02-22,2104.0
SE,2018-02-23,3903.0
SE,2018-02-24,9026.0
SE,2018-02-25,11164.0
SE,2018-02-26,15099.0
SE,2018-02-27,25273.0
SE,2018-02-28,22145.0
SE,2018-03-01,17492.0
SE,2018-03-02,15390.0
SE,2018-03-03,5859.0
SE,2018-03-04,5080.0
SE,2018-03-05,14800.0
SE,2018-03-06,5807.0
SE,2018-03-07,13601.0
SE,2018-03-08,4081.0
SE,2018-03-09,5043.0
SE,2018-03-10,3507.0
SE,2018-03-11,15873.0
SE,2018-03-12,5873.0
SE,2018-03-13,4745.0
SE,2018-03-14,4011.0
SE,2018-03-15,16279.0
SE,2018-03-16,26935.0
SE,2018-03-17,22549.0
SE,2018-03-18,5660.0
SE,2018-03-19,8598.0
SE,2018-03-20,9964.0
SE,2018-03-21,8957.0
SE,2018-03-22,4495.0
SE,2018-03-23,2350.0
SE,2018-03-24,6203.0
SE,2018-03-25,4716.0
SE,2018-03-26,3936.0
SE,2018-03-27,9208.0
SE,2018-03-28,19035.0
SE,2018-03-29,27179.0
SE,2018-03-30,8207.0
SE,2018-03-31,10101.0
SE,2018-04-01,16410.0
SE,2018-04-02,8410.0
SE,2018-04-03,7869.0
SE,2018-04-04,9114.0
SE,2018-04-05,13568.0
SE,2018-04-06,22961.0
SE,2018-04-07,13443.0
SE,2018-04-08,8346.0
SE,2018-04-09,3316.0
SE,2018-04-10,21727.0
SE,2018-04-11,24908.0
SE,2018-04-12,26148.0
SE,2018-04-13,28667.0
SE,2018-04-14,10420.0
SE,2018-04-15,1497.0
SE,2018-04-16,979.0
SE,2018-04-17,3510.0
SE,2018-04-18,9447.0
SE,2018-04-19,3145.0
SE,2018-04-20,10854.0
SE,2018-04-21,17767.0
SE,2018-04-22,3280.0
SE,2018-04-23,16505.0
SE,2018-04-24,22417.0
SE,2018-04-25,11335.0
SE,2018-04-26,12225.0
SE,2018-04-27,11111.0
SE,2018-04-28,2076.0
SE,2018-04-29,1839.0
SE,2018-04-30,18929.0
SE,2018-05-01,17124.0
SE,2018-05-02,9236.0
SE,2018-05-03,8887.0
SE,2018-05-04,4049.0
SE,2018-05-05,2971.0
SE,2018-05-06,2690.0
SE,2018-05-07,2315.0
SE,2018-05-08,3503.0
SE,2018-05-09,11654.0
SE,2018-05-10,11062.0
SE,2018-05-11,3040.0
SE,2018-05-12,1522.0
SE,2018-05-13,7572.0
SE,2018-05-14,6792.0
SE,2018-05-15,3524.0
SE,2018-05-16,2625.0
SE,2018-05-17,4537.0
SE,2018-05-18,5606.0
SE,2018-05-19,2397.0
SE,2018-05-20,1967.0
SE,2018-05-21,4380.0
SE,2018-05-22,3319.0
SE,2018-05-23,2460.0
SE,2018-05-24,4662.0
SE,2018-05-25,5210.0
SE,2018-05-26,5139.0
SE,2018-05-27,11709.0
SE,2018-05-28,10285.0
SE,2018-05-29,6987.0
SE,2018-05-30,9953.0
SE,2018-05-31,12634.0
SE,2018-06-01,3643.0
SE,2018-06-02,2036.0
SE,2018-06-03,4433.0
SE,2018-06-04,10200.0
SE,2018-06-05,6384.0
SE,2018-06-06,3947.0
