Country,Timestamp,Forecasted Load,Actual Load
SE,2022-01-01,263682.0,259898.0
SE,2022-01-02,264849.0,253196.0
SE,2022-01-03,267739.0,269409.0
SE,2022-01-04,276420.0,287504.0
SE,2022-01-05,293767.0,302721.0
SE,2022-01-06,308721.0,314312.0
SE,2022-01-07,338481.0,320481.0
SE,2022-01-08,296854.0,283793.0
SE,2022-01-09,284078.0,283800.0
SE,2022-01-10,312244.0,311723.0
SE,2022-01-11,308626.0,314240.0
SE,2022-01-12,301604.0,299227.0
SE,2022-01-13,287874.0,281790.0
SE,2022-01-14,281989.0,281635.0
SE,2022-01-15,279304.0,279733.0
SE,2022-01-16,268918.0,266127.0
SE,2022-01-17,302763.0,302948.0
SE,2022-01-18,306898.0,301806.0
SE,2022-01-19,296086.0,288408.0
SE,2022-01-20,305992.0,317353.0
SE,2022-01-21,316867.0,311631.0
SE,2022-01-22,302463.0,295322.0
SE,2022-01-23,281842.0,277328.0
SE,2022-01-24,293140.0,291264.0
SE,2022-01-25,292402.0,297433.0
SE,2022-01-26,293124.0,291546.0
SE,2022-01-27,291098.0,285029.0
SE,2022-01-28,293797.0,288453.0
SE,2022-01-29,271928.0,267957.0
SE,2022-01-30,270346.0,280848.0
SE,2022-01-31,311021.0,315654.0
SE,2022-02-01,328505.0,322474.0
SE,2022-02-02,328590.0,322849.0
SE,2022-02-03,326377.0,318939.0
SE,2022-02-04,296601.0,292311.0
SE,2022-02-05,269649.0,270767.0
SE,2022-02-06,266688.0,270875.0
SE,2022-02-07,299883.0,295629.0
SE,2022-02-08,296173.0,286977.0
SE,2022-02-09,289853.0,290431.0
SE,2022-02-10,287827.0,287114.0
SE,2022-02-11,293308.0,294505.0
SE,2022-02-12,277153.0,274585.0
SE,2022-02-13,273591.0,272168.0
SE,2022-02-14,286237.0,292042.0
SE,2022-02-15,281155.0,282551.0
SE,2022-02-16,287647.0,287595.0
SE,2022-02-17,294917.0,292301.0
SE,2022-02-18,293608.0,286437.0
SE,2022-02-19,274648.0,273459.0
SE,2022-02-20,277904.0,277358.0
SE,2022-02-21,298463.0,303739.0
SE,2022-02-22,311607.0,319750.0
SE,2022-02-23,310308.0,307951.0
SE,2022-02-24,294723.0,296234.0
SE,2022-02-25,285289.0,284844.0
SE,2022-02-26,276910.0,271798.0
SE,2022-02-27,273123.0,260781.0
SE,2022-02-28,294727.0,286185.0
SE,2022-03-01,292391.0,291788.0
SE,2022-03-02,284691.0,283057.0
SE,2022-03-03,285968.0,281096.0
SE,2022-03-04,290318.0,282956.0
SE,2022-03-05,275803.0,267358.0
SE,2022-03-06,265102.0,256842.0
SE,2022-03-07,277818.0,274899.0
SE,2022-03-08,277871.0,282709.0
SE,2022-03-09,280689.0,284296.0
SE,2022-03-10,282092.0,287638.0
SE,2022-03-11,281006.0,276208.0
SE,2022-03-12,267734.0,253321.0
SE,2022-03-13,259862.0,252929.0
SE,2022-03-14,275448.0,270446.0
SE,2022-03-15,276382.0,273018.0
SE,2022-03-16,275474.0,279633.0
SE,2022-03-17,271258.0,281877.0
SE,2022-03-18,257953.0,262906.0
SE,2022-03-19,246739.0,243542.0
SE,2022-03-20,243488.0,237912.0
SE,2022-03-21,268533.0,258398.0
SE,2022-03-22,267452.0,261328.0
SE,2022-03-23,261206.0,258677.0
SE,2022-03-24,254308.0,254641.0
SE,2022-03-25,241988.0,239856.0
SE,2022-03-26,235465.0,226398.0
SE,2022-03-27,230263.0,226625.0
SE,2022-03-28,249451.0,247711.0
SE,2022-03-29,267746.0,274409.0
SE,2022-03-30,279985.0,285155.0
SE,2022-03-31,278593.0,280670.0
SE,2022-04-01,275890.0,276510.0
SE,2022-04-02,256477.0,258918.0
SE,2022-04-03,251375.0,244658.0
SE,2022-04-04,271812.0,268417.0
SE,2022-04-05,273591.0,281121.0
SE,2022-04-06,276158.0,279428.0
SE,2022-04-07,275982.0,276086.0
SE,2022-04-08,275725.0,282425.0
SE,2022-04-09,261845.0,255816.0
SE,2022-04-10,247653.0,235788.0
SE,2022-04-11,256673.0,255037.0
SE,2022-04-12,249760.0,254096.0
SE,2022-04-13,247247.0,253728.0
SE,2022-04-14,241537.0,254893.0
SE,2022-04-15,229117.0,223789.0
SE,2022-04-16,217944.0,212674.0
SE,2022-04-17,202144.0,201055.0
SE,2022-04-18,199212.0,205662.0
SE,2022-04-19,223085.0,222215.0
SE,2022-04-20,224810.0,220339.0
SE,2022-04-21,224684.0,214598.0
SE,2022-04-22,219245.0,210113.0
SE,2022-04-23,203899.0,200312.0
SE,2022-04-24,212189.0,210926.0
SE,2022-04-25,235883.0,231618.0
SE,2022-04-26,230666.0,230046.0
SE,2022-04-27,235604.0,238361.0
SE,2022-04-28,232939.0,230267.0
SE,2022-04-29,226105.0,227430.0
SE,2022-04-30,203550.0,210458.0
SE,2022-05-01,196790.0,198813.0
SE,2022-05-02,218058.0,220398.0
SE,2022-05-03,222854.0,222063.0
SE,2022-05-04,226074.0,223221.0
SE,2022-05-05,218451.0,217322.0
SE,2022-05-06,205650.0,210622.0
SE,2022-05-07,188596.0,192060.0
SE,2022-05-08,198012.0,195435.0
SE,2022-05-09,220444.0,215517.0
SE,2022-05-10,219490.0,216889.0
SE,2022-05-11,210603.0,215972.0
SE,2022-05-12,212662.0,213126.0
SE,2022-05-13,210378.0,207386.0
SE,2022-05-14,190028.0,190388.0
SE,2022-05-15,188559.0,188252.0
SE,2022-05-16,213265.0,212792.0
SE,2022-05-17,214295.0,211381.0
SE,2022-05-18,213104.0,205878.0
SE,2022-05-19,202572.0,203872.0
SE,2022-05-20,198461.0,206798.0
SE,2022-05-21,186133.0,189526.0
SE,2022-05-22,187295.0,186673.0
SE,2022-05-23,215392.0,208878.0
SE,2022-05-24,210404.0,203633.0
SE,2022-05-25,204876.0,204729.0
SE,2022-05-26,193206.0,190038.0
SE,2022-05-27,198030.0,201087.0
SE,2022-05-28,189642.0,193201.0
SE,2022-05-29,187731.0,186542.0
SE,2022-05-30,207170.0,209672.0
SE,2022-05-31,209028.0,211400.0
SE,2022-06-01,207191.0,208756.0
SE,2022-06-02,207517.0,213631.0
SE,2022-06-03,200611.0,200804.0
SE,2022-06-04,178924.0,176348.0
SE,2022-06-05,175608.0,171841.0
SE,2022-06-06,187234.0,177040.0
SE,2022-06-07,204445.0,203792.0
SE,2022-06-08,205691.0,202977.0
SE,2022-06-09,204818.0,202586.0
SE,2022-06-10,199507.0,196366.0
SE,2022-06-11,184044.0,180288.0
SE,2022-06-12,182746.0,181455.0
SE,2022-06-13,207022.0,205076.0
SE,2022-06-14,208421.0,200346.0
SE,2022-06-15,207821.0,204975.0
SE,2022-06-16,204021.0,201397.0
SE,2022-06-17,198055.0,191732.0
SE,2022-06-18,179560.0,175073.0
SE,2022-06-19,176542.0,178899.0
SE,2022-06-20,197978.0,201245.0
SE,2022-06-21,199596.0,200354.0
SE,2022-06-22,201439.0,205925.0
SE,2022-06-23,196381.0,193350.0
SE,2022-06-24,169467.0,165565.0
SE,2022-06-25,160576.0,163205.0
SE,2022-06-26,170763.0,169981.0
SE,2022-06-27,191148.0,199620.0
SE,2022-06-28,195641.0,200048.0
SE,2022-06-29,200073.0,197485.0
SE,2022-06-30,199751.0,201081.0
SE,2022-07-01,193353.0,193713.0
SE,2022-07-02,176061.0,168127.0
SE,2022-07-03,175600.0,171572.0
SE,2022-07-04,197904.0,193500.0
SE,2022-07-05,200130.0,196241.0
SE,2022-07-06,194268.0,197815.0
SE,2022-07-07,196287.0,198142.0
SE,2022-07-08,193278.0,186738.0
SE,2022-07-09,177651.0,165438.0
SE,2022-07-10,175354.0,165511.0
SE,2022-07-11,188805.0,182817.0
SE,2022-07-12,185210.0,183549.0
SE,2022-07-13,183538.0,183151.0
SE,2022-07-14,184161.0,179648.0
SE,2022-07-15,179087.0,177424.0
SE,2022-07-16,164887.0,164744.0
SE,2022-07-17,162915.0,161372.0
SE,2022-07-18,180172.0,173837.0
SE,2022-07-19,183624.0,176778.0
SE,2022-07-20,181701.0,176739.0
SE,2022-07-21,184815.0,169114.0
SE,2022-07-22,175845.0,174476.0
SE,2022-07-23,155371.0,164817.0
SE,2022-07-24,156119.0,159826.0
SE,2022-07-25,174179.0,177802.0
SE,2022-07-26,178009.0,172359.0
SE,2022-07-27,178907.0,173433.0
SE,2022-07-28,175442.0,172247.0
SE,2022-07-29,172629.0,171163.0
SE,2022-07-30,161207.0,159557.0
SE,2022-07-31,159687.0,159768.0
SE,2022-08-01,171463.0,172836.0
SE,2022-08-02,172984.0,172632.0
SE,2022-08-03,176785.0,178238.0
SE,2022-08-04,173096.0,177864.0
SE,2022-08-05,169124.0,182720.0
SE,2022-08-06,158311.0,161823.0
SE,2022-08-07,169396.0,165816.0
SE,2022-08-08,187815.0,183340.0
SE,2022-08-09,184391.0,189088.0
SE,2022-08-10,176879.0,191261.0
SE,2022-08-11,173807.0,192730.0
SE,2022-08-12,174394.0,188139.0
SE,2022-08-13,161688.0,170444.0
