timestamp,Actual Load,country
2022-04-22 00:00:00+02:00,93622.0,DK
2022-04-23 00:00:00+02:00,81078.0,DK
2022-04-24 00:00:00+02:00,83330.0,DK
2022-04-25 00:00:00+02:00,93990.0,DK
2022-04-26 00:00:00+02:00,94788.0,DK
2022-04-27 00:00:00+02:00,94381.0,DK
2022-04-28 00:00:00+02:00,93990.0,DK
2022-04-29 00:00:00+02:00,92405.0,DK
2022-04-30 00:00:00+02:00,81847.0,DK
2022-05-01 00:00:00+02:00,80664.0,DK
2022-05-02 00:00:00+02:00,93067.0,DK
2022-05-03 00:00:00+02:00,94006.0,DK
2022-05-04 00:00:00+02:00,94275.0,DK
2022-05-05 00:00:00+02:00,94982.0,DK
2022-05-06 00:00:00+02:00,93374.0,DK
2022-05-07 00:00:00+02:00,80769.0,DK
