Country,Timestamp,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
SE,2021-02-13,0.0,0.0,0.0,0.0,62145.0
SE,2021-02-14,0.0,0.0,0.0,0.0,17051.0
SE,2021-02-15,0.0,0.0,0.0,0.0,23305.0
SE,2021-02-16,0.0,0.0,0.0,0.0,15518.0
SE,2021-02-17,0.0,0.0,0.0,0.0,19713.0
SE,2021-02-18,0.0,0.0,0.0,0.0,37541.0
SE,2021-02-19,0.0,0.0,0.0,0.0,11339.0
SE,2021-02-20,0.0,0.0,0.0,0.0,19030.0
SE,2021-02-21,0.0,0.0,0.0,0.0,16686.0
SE,2021-02-22,0.0,0.0,0.0,0.0,10026.0
SE,2021-02-23,0.0,0.0,0.0,0.0,14461.0
SE,2021-02-24,0.0,0.0,0.0,0.0,44912.0
SE,2021-02-25,0.0,0.0,0.0,0.0,34763.0
SE,2021-02-26,0.0,0.0,0.0,0.0,65144.0
SE,2021-02-27,0.0,0.0,0.0,0.0,52511.0
SE,2021-02-28,0.0,0.0,0.0,0.0,66018.0
SE,2021-03-01,0.0,0.0,0.0,0.0,63232.0
SE,2021-03-02,0.0,0.0,0.0,0.0,56124.0
SE,2021-03-03,0.0,0.0,0.0,0.0,61335.0
SE,2021-03-04,0.0,0.0,0.0,0.0,51171.0
SE,2021-03-05,0.0,0.0,0.0,0.0,33591.0
SE,2021-03-06,0.0,0.0,0.0,0.0,72350.0
SE,2021-03-07,0.0,0.0,0.0,0.0,66935.0
SE,2021-03-08,0.0,0.0,0.0,0.0,23665.0
SE,2021-03-09,0.0,0.0,0.0,0.0,21851.0
SE,2021-03-10,0.0,0.0,0.0,0.0,42337.0
SE,2021-03-11,0.0,0.0,0.0,0.0,71934.0
SE,2021-03-12,0.0,0.0,0.0,0.0,18969.0
SE,2021-03-13,0.0,0.0,0.0,0.0,4312.0
SE,2021-03-14,0.0,0.0,0.0,0.0,1337.0
SE,2021-03-15,0.0,0.0,0.0,0.0,14546.0
SE,2021-03-16,0.0,0.0,0.0,0.0,26169.0
SE,2021-03-17,0.0,0.0,0.0,0.0,20871.0
SE,2021-03-18,0.0,0.0,0.0,0.0,16717.0
SE,2021-03-19,0.0,0.0,0.0,0.0,22807.0
SE,2021-03-20,0.0,0.0,0.0,0.0,67905.0
SE,2021-03-21,0.0,0.0,0.0,0.0,68834.0
SE,2021-03-22,0.0,0.0,0.0,0.0,35111.0
SE,2021-03-23,0.0,0.0,0.0,0.0,47522.0
SE,2021-03-24,0.0,0.0,0.0,0.0,52147.0
SE,2021-03-25,0.0,0.0,0.0,0.0,25038.0
SE,2021-03-26,0.0,0.0,0.0,0.0,31408.0
SE,2021-03-27,0.0,0.0,0.0,0.0,43840.0
SE,2021-03-28,0.0,0.0,0.0,0.0,12537.0
SE,2021-03-29,0.0,0.0,0.0,0.0,39377.0
SE,2021-03-30,0.0,0.0,0.0,0.0,57651.0
SE,2021-03-31,0.0,0.0,0.0,0.0,45124.0
SE,2021-04-01,0.0,0.0,0.0,0.0,53673.0
SE,2021-04-02,0.0,0.0,0.0,0.0,66242.0
SE,2021-04-03,0.0,0.0,0.0,0.0,50980.0
SE,2021-04-04,0.0,0.0,0.0,0.0,62208.0
SE,2021-04-05,0.0,0.0,0.0,0.0,60686.0
SE,2021-04-06,0.0,0.0,0.0,0.0,53478.0
SE,2021-04-07,0.0,0.0,0.0,0.0,50341.0
SE,2021-04-08,0.0,0.0,0.0,0.0,22899.0
SE,2021-04-09,0.0,0.0,0.0,0.0,48471.0
SE,2021-04-10,0.0,0.0,0.0,0.0,39281.0
SE,2021-04-11,0.0,0.0,0.0,0.0,22990.0
SE,2021-04-12,0.0,0.0,0.0,0.0,29644.0
SE,2021-04-13,0.0,0.0,0.0,0.0,25122.0
SE,2021-04-14,0.0,0.0,0.0,0.0,29291.0
SE,2021-04-15,0.0,0.0,0.0,0.0,18749.0
SE,2021-04-16,0.0,0.0,0.0,0.0,11463.0
SE,2021-04-17,0.0,0.0,0.0,0.0,4469.0
SE,2021-04-18,0.0,0.0,0.0,0.0,6438.0
SE,2021-04-19,0.0,0.0,0.0,0.0,11610.0
SE,2021-04-20,0.0,0.0,0.0,0.0,27204.0
SE,2021-04-21,0.0,0.0,0.0,0.0,35496.0
SE,2021-04-22,0.0,0.0,0.0,0.0,61620.0
SE,2021-04-23,0.0,0.0,0.0,0.0,69627.0
SE,2021-04-24,0.0,0.0,0.0,0.0,70957.0
SE,2021-04-25,0.0,0.0,0.0,0.0,54593.0
SE,2021-04-26,0.0,0.0,0.0,0.0,26315.0
SE,2021-04-27,0.0,0.0,0.0,0.0,14252.0
SE,2021-04-28,0.0,0.0,0.0,0.0,7185.0
SE,2021-04-29,0.0,0.0,0.0,0.0,12100.0
SE,2021-04-30,0.0,0.0,0.0,0.0,36207.0
SE,2021-05-01,0.0,0.0,0.0,0.0,17267.0
SE,2021-05-02,0.0,0.0,0.0,0.0,7983.0
SE,2021-05-03,0.0,0.0,0.0,0.0,5668.0
SE,2021-05-04,0.0,0.0,0.0,0.0,31269.0
SE,2021-05-05,0.0,0.0,0.0,0.0,46623.0
SE,2021-05-06,0.0,0.0,0.0,0.0,29746.0
SE,2021-05-07,0.0,0.0,0.0,0.0,13572.0
SE,2021-05-08,0.0,0.0,0.0,0.0,14401.0
SE,2021-05-09,0.0,0.0,0.0,0.0,15016.0
SE,2021-05-10,0.0,0.0,0.0,0.0,11674.0
SE,2021-05-11,0.0,0.0,0.0,0.0,23058.0
SE,2021-05-12,0.0,0.0,0.0,0.0,11169.0
SE,2021-05-13,0.0,0.0,0.0,0.0,10148.0
SE,2021-05-14,0.0,0.0,0.0,0.0,14120.0
SE,2021-05-15,0.0,0.0,0.0,0.0,19511.0
SE,2021-05-16,0.0,0.0,0.0,0.0,10185.0
SE,2021-05-17,0.0,0.0,0.0,0.0,15777.0
SE,2021-05-18,0.0,0.0,0.0,0.0,13596.0
SE,2021-05-19,0.0,0.0,0.0,0.0,6328.0
SE,2021-05-20,0.0,0.0,0.0,0.0,14264.0
SE,2021-05-21,0.0,0.0,0.0,0.0,12709.0
SE,2021-05-22,0.0,0.0,0.0,0.0,11869.0
SE,2021-05-23,0.0,0.0,0.0,0.0,8661.0
SE,2021-05-24,0.0,0.0,0.0,0.0,5689.0
SE,2021-05-25,0.0,0.0,0.0,0.0,9651.0
SE,2021-05-26,0.0,0.0,0.0,0.0,38941.0
SE,2021-05-27,0.0,0.0,0.0,0.0,34463.0
SE,2021-05-28,0.0,0.0,0.0,0.0,26204.0
SE,2021-05-29,0.0,0.0,0.0,0.0,11263.0
SE,2021-05-30,0.0,0.0,0.0,0.0,11570.0
SE,2021-05-31,0.0,0.0,0.0,0.0,13197.0
SE,2021-06-01,0.0,0.0,0.0,0.0,6059.0
SE,2021-06-02,0.0,0.0,0.0,0.0,8966.0
SE,2021-06-03,0.0,0.0,0.0,0.0,15087.0
SE,2021-06-04,0.0,0.0,0.0,0.0,10162.0
SE,2021-06-05,0.0,0.0,0.0,0.0,6048.0
SE,2021-06-06,0.0,0.0,0.0,0.0,5823.0
SE,2021-06-07,0.0,0.0,0.0,0.0,6575.0
SE,2021-06-08,0.0,0.0,0.0,0.0,3353.0
SE,2021-06-09,0.0,0.0,0.0,0.0,3820.0
SE,2021-06-10,0.0,0.0,0.0,0.0,9287.0
SE,2021-06-11,0.0,0.0,0.0,0.0,41489.0
SE,2021-06-12,0.0,0.0,0.0,0.0,42291.0
SE,2021-06-13,0.0,0.0,0.0,0.0,48977.0
SE,2021-06-14,0.0,0.0,0.0,0.0,25143.0
SE,2021-06-15,0.0,0.0,0.0,0.0,59921.0
SE,2021-06-16,0.0,0.0,0.0,0.0,14817.0
SE,2021-06-17,0.0,0.0,0.0,0.0,23158.0
SE,2021-06-18,0.0,0.0,0.0,0.0,33523.0
SE,2021-06-19,0.0,0.0,0.0,0.0,10373.0
SE,2021-06-20,0.0,0.0,0.0,0.0,5265.0
SE,2021-06-21,0.0,0.0,0.0,0.0,19147.0
SE,2021-06-22,0.0,0.0,0.0,0.0,24252.0
SE,2021-06-23,0.0,0.0,0.0,0.0,5126.0
SE,2021-06-24,0.0,0.0,0.0,0.0,4628.0
SE,2021-06-25,0.0,0.0,0.0,0.0,7459.0
SE,2021-06-26,0.0,0.0,0.0,0.0,7504.0
SE,2021-06-27,0.0,0.0,0.0,0.0,12476.0
SE,2021-06-28,0.0,0.0,0.0,0.0,9292.0
SE,2021-06-29,0.0,0.0,0.0,0.0,11726.0
SE,2021-06-30,0.0,0.0,0.0,0.0,16521.0
SE,2021-07-01,0.0,0.0,0.0,0.0,4702.0
SE,2021-07-02,0.0,0.0,0.0,0.0,3192.0
SE,2021-07-03,0.0,0.0,0.0,0.0,6002.0
SE,2021-07-04,0.0,0.0,0.0,0.0,12310.0
SE,2021-07-05,0.0,0.0,0.0,0.0,14300.0
SE,2021-07-06,0.0,0.0,0.0,0.0,16771.0
SE,2021-07-07,0.0,0.0,0.0,0.0,22982.0
SE,2021-07-08,0.0,0.0,0.0,0.0,19425.0
SE,2021-07-09,0.0,0.0,0.0,0.0,3993.0
SE,2021-07-10,0.0,0.0,0.0,0.0,21749.0
SE,2021-07-11,0.0,0.0,0.0,0.0,21759.0
SE,2021-07-12,0.0,0.0,0.0,0.0,8233.0
SE,2021-07-13,0.0,0.0,0.0,0.0,4048.0
SE,2021-07-14,0.0,0.0,0.0,0.0,6128.0
SE,2021-07-15,0.0,0.0,0.0,0.0,28454.0
SE,2021-07-16,0.0,0.0,0.0,0.0,20818.0
SE,2021-07-17,0.0,0.0,0.0,0.0,16852.0
SE,2021-07-18,0.0,0.0,0.0,0.0,53342.0
SE,2021-07-19,0.0,0.0,0.0,0.0,44131.0
SE,2021-07-20,0.0,0.0,0.0,0.0,50266.0
SE,2021-07-21,0.0,0.0,0.0,0.0,39475.0
SE,2021-07-22,0.0,0.0,0.0,0.0,56710.0
SE,2021-07-23,0.0,0.0,0.0,0.0,30744.0
SE,2021-07-24,0.0,0.0,0.0,0.0,10592.0
SE,2021-07-25,0.0,0.0,0.0,0.0,6318.0
SE,2021-07-26,0.0,0.0,0.0,0.0,10618.0
SE,2021-07-27,0.0,0.0,0.0,0.0,11863.0
SE,2021-07-28,0.0,0.0,0.0,0.0,9324.0
SE,2021-07-29,0.0,0.0,0.0,0.0,6774.0
SE,2021-07-30,0.0,0.0,0.0,0.0,14518.0
SE,2021-07-31,0.0,0.0,0.0,0.0,8866.0
SE,2021-08-01,0.0,0.0,0.0,0.0,16501.0
SE,2021-08-02,0.0,0.0,0.0,0.0,20080.0
SE,2021-08-03,0.0,0.0,0.0,0.0,19776.0
SE,2021-08-04,0.0,0.0,0.0,0.0,6321.0
SE,2021-08-05,0.0,0.0,0.0,0.0,10186.0
SE,2021-08-06,0.0,0.0,0.0,0.0,10927.0
SE,2021-08-07,0.0,0.0,0.0,0.0,30235.0
SE,2021-08-08,0.0,0.0,0.0,0.0,31306.0
SE,2021-08-09,0.0,0.0,0.0,0.0,6465.0
SE,2021-08-10,0.0,0.0,0.0,0.0,6170.0
SE,2021-08-11,0.0,0.0,0.0,0.0,5254.0
SE,2021-08-12,0.0,0.0,0.0,0.0,4150.0
SE,2021-08-13,0.0,0.0,0.0,0.0,6519.0
SE,2021-08-14,0.0,0.0,0.0,0.0,9128.0
SE,2021-08-15,0.0,0.0,0.0,0.0,16048.0
SE,2021-08-16,0.0,0.0,0.0,0.0,8350.0
SE,2021-08-17,0.0,0.0,0.0,0.0,27742.0
SE,2021-08-18,0.0,0.0,0.0,0.0,47006.0
SE,2021-08-19,0.0,0.0,0.0,0.0,43350.0
SE,2021-08-20,0.0,0.0,0.0,0.0,48486.0
SE,2021-08-21,0.0,0.0,0.0,0.0,37638.0
SE,2021-08-22,0.0,0.0,0.0,0.0,17790.0
SE,2021-08-23,0.0,0.0,0.0,0.0,10701.0
SE,2021-08-24,0.0,0.0,0.0,0.0,22007.0
SE,2021-08-25,0.0,0.0,0.0,0.0,73655.0
SE,2021-08-26,0.0,0.0,0.0,0.0,57752.0
SE,2021-08-27,0.0,0.0,0.0,0.0,15535.0
SE,2021-08-28,0.0,0.0,0.0,0.0,6404.0
SE,2021-08-29,0.0,0.0,0.0,0.0,6010.0
SE,2021-08-30,0.0,0.0,0.0,0.0,13654.0
SE,2021-08-31,0.0,0.0,0.0,0.0,48029.0
SE,2021-09-01,0.0,0.0,0.0,0.0,60088.0
SE,2021-09-02,0.0,0.0,0.0,0.0,55512.0
SE,2021-09-03,0.0,0.0,0.0,0.0,54281.0
SE,2021-09-04,0.0,0.0,0.0,0.0,19689.0
SE,2021-09-05,0.0,0.0,0.0,0.0,12349.0
SE,2021-09-06,0.0,0.0,0.0,0.0,8755.0
SE,2021-09-07,0.0,0.0,0.0,0.0,38983.0
SE,2021-09-08,0.0,0.0,0.0,0.0,40069.0
SE,2021-09-09,0.0,0.0,0.0,0.0,6217.0
SE,2021-09-10,0.0,0.0,0.0,0.0,7202.0
SE,2021-09-11,0.0,0.0,0.0,0.0,7792.0
SE,2021-09-12,0.0,0.0,0.0,0.0,22050.0
SE,2021-09-13,0.0,0.0,0.0,0.0,64288.0
SE,2021-09-14,0.0,0.0,0.0,0.0,25059.0
SE,2021-09-15,0.0,0.0,0.0,0.0,7017.0
SE,2021-09-16,0.0,0.0,0.0,0.0,12717.0
SE,2021-09-17,0.0,0.0,0.0,0.0,9388.0
SE,2021-09-18,0.0,0.0,0.0,0.0,11316.0
SE,2021-09-19,0.0,0.0,0.0,0.0,11197.0
SE,2021-09-20,0.0,0.0,0.0,0.0,11454.0
SE,2021-09-21,0.0,0.0,0.0,0.0,23022.0
SE,2021-09-22,0.0,0.0,0.0,0.0,47811.0
SE,2021-09-23,0.0,0.0,0.0,0.0,36020.0
SE,2021-09-24,0.0,0.0,0.0,0.0,28543.0
SE,2021-09-25,0.0,0.0,0.0,0.0,50007.0
SE,2021-09-26,0.0,0.0,0.0,0.0,22162.0
SE,2021-09-27,0.0,0.0,0.0,0.0,41951.0
SE,2021-09-28,0.0,0.0,0.0,0.0,44763.0
SE,2021-09-29,0.0,0.0,0.0,0.0,30752.0
SE,2021-09-30,0.0,0.0,0.0,0.0,31696.0
SE,2021-10-01,0.0,0.0,0.0,0.0,61720.0
SE,2021-10-02,0.0,0.0,0.0,0.0,68994.0
SE,2021-10-03,0.0,0.0,0.0,0.0,73249.0
SE,2021-10-04,0.0,0.0,0.0,0.0,64429.0
SE,2021-10-05,0.0,0.0,0.0,0.0,43547.0
SE,2021-10-06,0.0,0.0,0.0,0.0,17732.0
SE,2021-10-07,0.0,0.0,0.0,0.0,31763.0
SE,2021-10-08,0.0,0.0,0.0,0.0,30119.0
SE,2021-10-09,0.0,0.0,0.0,0.0,17639.0
SE,2021-10-10,0.0,0.0,0.0,0.0,29273.0
SE,2021-10-11,0.0,0.0,0.0,0.0,26801.0
SE,2021-10-12,0.0,0.0,0.0,0.0,47445.0
SE,2021-10-13,0.0,0.0,0.0,0.0,22379.0
SE,2021-10-14,0.0,0.0,0.0,0.0,53850.0
SE,2021-10-15,0.0,0.0,0.0,0.0,67157.0
SE,2021-10-16,0.0,0.0,0.0,0.0,75755.0
SE,2021-10-17,0.0,0.0,0.0,0.0,77902.0
SE,2021-10-18,0.0,0.0,0.0,0.0,42341.0
SE,2021-10-19,0.0,0.0,0.0,0.0,30969.0
SE,2021-10-20,0.0,0.0,0.0,0.0,34678.0
SE,2021-10-21,0.0,0.0,0.0,0.0,18672.0
SE,2021-10-22,0.0,0.0,0.0,0.0,35097.0
SE,2021-10-23,0.0,0.0,0.0,0.0,20833.0
SE,2021-10-24,0.0,0.0,0.0,0.0,25660.0
SE,2021-10-25,0.0,0.0,0.0,0.0,34785.0
SE,2021-10-26,0.0,0.0,0.0,0.0,23871.0
SE,2021-10-27,0.0,0.0,0.0,0.0,38967.0
SE,2021-10-28,0.0,0.0,0.0,0.0,40783.0
SE,2021-10-29,0.0,0.0,0.0,0.0,41666.0
SE,2021-10-30,0.0,0.0,0.0,0.0,44198.0
SE,2021-10-31,0.0,0.0,0.0,0.0,25852.0
SE,2021-11-01,0.0,0.0,0.0,0.0,44546.0
SE,2021-11-02,0.0,0.0,0.0,0.0,31945.0
SE,2021-11-03,0.0,0.0,0.0,0.0,9816.0
SE,2021-11-04,0.0,0.0,0.0,0.0,4026.0
SE,2021-11-05,0.0,0.0,0.0,0.0,29392.0
SE,2021-11-06,0.0,0.0,0.0,0.0,59777.0
SE,2021-11-07,0.0,0.0,0.0,0.0,19515.0
SE,2021-11-08,0.0,0.0,0.0,0.0,9947.0
SE,2021-11-09,0.0,0.0,0.0,0.0,53473.0
SE,2021-11-10,0.0,0.0,0.0,0.0,63142.0
SE,2021-11-11,0.0,0.0,0.0,0.0,72363.0
SE,2021-11-12,0.0,0.0,0.0,0.0,58938.0
SE,2021-11-13,0.0,0.0,0.0,0.0,7633.0
SE,2021-11-14,0.0,0.0,0.0,0.0,17555.0
SE,2021-11-15,0.0,0.0,0.0,0.0,63659.0
SE,2021-11-16,0.0,0.0,0.0,0.0,38876.0
SE,2021-11-17,0.0,0.0,0.0,0.0,45735.0
SE,2021-11-18,0.0,0.0,0.0,0.0,51688.0
SE,2021-11-19,0.0,0.0,0.0,0.0,54435.0
SE,2021-11-20,0.0,0.0,0.0,0.0,74701.0
SE,2021-11-21,0.0,0.0,0.0,0.0,46955.0
SE,2021-11-22,0.0,0.0,0.0,0.0,44332.0
SE,2021-11-23,0.0,0.0,0.0,0.0,62945.0
SE,2021-11-24,0.0,0.0,0.0,0.0,37610.0
SE,2021-11-25,0.0,0.0,0.0,0.0,34827.0
SE,2021-11-26,0.0,0.0,0.0,0.0,7515.0
SE,2021-11-27,0.0,0.0,0.0,0.0,2683.0
SE,2021-11-28,0.0,0.0,0.0,0.0,3987.0
SE,2021-11-29,0.0,0.0,0.0,0.0,10127.0
SE,2021-11-30,0.0,0.0,0.0,0.0,14815.0
SE,2021-12-01,0.0,0.0,0.0,0.0,10292.0
SE,2021-12-02,0.0,0.0,0.0,0.0,16603.0
SE,2021-12-03,0.0,0.0,0.0,0.0,13366.0
SE,2021-12-04,0.0,0.0,0.0,0.0,26926.0
SE,2021-12-05,0.0,0.0,0.0,0.0,15369.0
SE,2021-12-06,0.0,0.0,0.0,0.0,9784.0
SE,2021-12-07,0.0,0.0,0.0,0.0,16079.0
SE,2021-12-08,0.0,0.0,0.0,0.0,29059.0
SE,2021-12-09,0.0,0.0,0.0,0.0,44140.0
SE,2021-12-10,0.0,0.0,0.0,0.0,27438.0
SE,2021-12-11,0.0,0.0,0.0,0.0,7601.0
SE,2021-12-12,0.0,0.0,0.0,0.0,21819.0
SE,2021-12-13,0.0,0.0,0.0,0.0,25806.0
SE,2021-12-14,0.0,0.0,0.0,0.0,37245.0
SE,2021-12-15,0.0,86854.0,4033.0,0.0,75940.0
SE,2021-12-16,0.0,76051.0,3810.0,0.0,95565.0
SE,2021-12-17,0.0,95314.0,4385.0,0.0,76459.0
SE,2021-12-18,0.0,68302.0,3564.0,0.0,81991.0
SE,2021-12-19,0.0,71804.0,3809.0,0.0,81005.0
SE,2021-12-20,0.0,134190.0,5226.0,0.0,22160.0
SE,2021-12-21,0.0,136926.0,5874.0,0.0,10014.0
SE,2021-12-22,0.0,139476.0,5764.0,0.0,26233.0
SE,2021-12-23,0.0,117694.0,5570.0,0.0,68323.0
SE,2021-12-24,0.0,102210.0,4776.0,0.0,83155.0
SE,2021-12-25,0.0,92544.0,3653.0,0.0,75842.0
SE,2021-12-26,0.0,115545.0,3772.0,0.0,24455.0
SE,2021-12-27,0.0,137089.0,3817.0,0.0,21054.0
SE,2021-12-28,0.0,131210.0,4499.0,0.0,43887.0
SE,2021-12-29,0.0,142876.0,4368.0,0.0,9086.0
SE,2021-12-30,0.0,133023.0,5014.0,0.0,42353.0
