Country,Timestamp,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
FR,2017-08-26,6955.0,66146.0,11601.0,3404.0,7124.0,65685.0,20842.0,888004.0,32413.0,5702.0,22787.0
FR,2017-08-27,6939.0,37466.0,49.0,3676.0,3212.0,62408.0,18847.0,901106.0,31197.0,5474.0,20184.0
FR,2017-08-28,6867.0,90541.0,11382.0,3438.0,24052.0,68007.0,26927.0,958349.0,34090.0,5135.0,21282.0
FR,2017-08-29,6667.0,104672.0,25362.0,3386.0,17622.0,65047.0,26358.0,967623.0,32116.0,5359.0,24796.0
FR,2017-08-30,6654.0,111177.0,35918.0,3028.0,16777.0,63297.0,22981.0,967660.0,20961.0,5592.0,52792.0
FR,2017-08-31,8903.0,101089.0,39289.0,3018.0,8747.0,66434.0,21393.0,978667.0,23565.0,5790.0,40413.0
FR,2017-09-01,9893.0,122309.0,37886.0,3107.0,12565.0,80224.0,27004.0,970391.0,29876.0,6549.0,27250.0
FR,2017-09-02,10589.0,52828.0,10560.0,3523.0,4583.0,76828.0,20021.0,952767.0,31828.0,6865.0,37474.0
FR,2017-09-03,10837.0,22566.0,9072.0,3578.0,4231.0,76918.0,18393.0,934445.0,26803.0,7182.0,26332.0
FR,2017-09-04,11933.0,97228.0,19311.0,3348.0,13098.0,77316.0,28408.0,983194.0,27394.0,6815.0,22897.0
FR,2017-09-05,13400.0,114404.0,19686.0,3004.0,10644.0,73667.0,27243.0,995692.0,26303.0,6382.0,55830.0
FR,2017-09-06,13522.0,89603.0,20754.0,3099.0,10719.0,73333.0,28157.0,990408.0,25973.0,6852.0,79248.0
FR,2017-09-07,13859.0,80869.0,11013.0,3154.0,13684.0,74992.0,35825.0,987170.0,26235.0,6804.0,49912.0
FR,2017-09-08,10180.0,57314.0,10827.0,3124.0,12857.0,71113.0,32330.0,979495.0,24610.0,6725.0,124310.0
FR,2017-09-09,7030.0,31064.0,517.0,3088.0,4524.0,65571.0,20874.0,939686.0,19837.0,6838.0,82364.0
FR,2017-09-10,7011.0,17256.0,351.0,3070.0,0.0,62370.0,15835.0,889125.0,26105.0,6501.0,95645.0
FR,2017-09-11,6960.0,32171.0,329.0,3095.0,7606.0,64916.0,21071.0,932540.0,25272.0,6107.0,165968.0
FR,2017-09-12,6790.0,60090.0,246.0,3121.0,10849.0,64403.0,25088.0,968494.0,28852.0,5671.0,111153.0
FR,2017-09-13,6810.0,28990.0,295.0,4654.0,11094.0,63922.0,34983.0,967002.0,23419.0,5776.0,179085.0
FR,2017-09-14,6704.0,36481.0,343.0,4321.0,7563.0,64022.0,19514.0,994400.0,25488.0,5910.0,136632.0
FR,2017-09-15,6454.0,71656.0,287.0,4530.0,10271.0,68732.0,19547.0,1003605.0,22193.0,6130.0,31866.0
FR,2017-09-16,6710.0,49644.0,5545.0,3588.0,5332.0,60436.0,22835.0,980542.0,25835.0,6111.0,21768.0
FR,2017-09-17,6832.0,33708.0,9966.0,3581.0,5648.0,58488.0,17998.0,968794.0,20392.0,6276.0,21654.0
FR,2017-09-18,6741.0,105858.0,22012.0,3611.0,9304.0,65385.0,30500.0,1000576.0,21242.0,6054.0,24808.0
FR,2017-09-19,6829.0,106003.0,31746.0,3753.0,13220.0,71106.0,28378.0,1029132.0,25865.0,5803.0,39203.0
FR,2017-09-20,6710.0,107689.0,17830.0,3745.0,11657.0,70246.0,29244.0,1026321.0,32594.0,5639.0,25469.0
FR,2017-09-21,6433.0,108730.0,19294.0,3766.0,11710.0,66868.0,27273.0,1032786.0,32884.0,5903.0,29401.0
FR,2017-09-22,6372.0,104813.0,29763.0,3620.0,13154.0,69650.0,32401.0,1029987.0,26289.0,5801.0,16570.0
FR,2017-09-23,6847.0,66089.0,23216.0,3542.0,4912.0,60658.0,27764.0,902262.0,29020.0,5964.0,19848.0
FR,2017-09-24,6894.0,37303.0,22904.0,4870.0,4274.0,56184.0,21220.0,911961.0,29844.0,5642.0,24716.0
FR,2017-09-25,6663.0,100902.0,43267.0,3640.0,18416.0,63647.0,30654.0,957649.0,18923.0,5688.0,29203.0
FR,2017-09-26,6634.0,113449.0,47717.0,3637.0,17517.0,63437.0,33569.0,982225.0,22772.0,5484.0,15372.0
FR,2017-09-27,6850.0,108178.0,47936.0,3633.0,12838.0,58619.0,24912.0,995771.0,29670.0,5449.0,24761.0
FR,2017-09-28,10287.0,102178.0,47062.0,3640.0,17169.0,59355.0,34467.0,1023379.0,25108.0,5705.0,28169.0
FR,2017-09-29,12097.0,102107.0,44183.0,3609.0,12268.0,59341.0,32137.0,1003075.0,28565.0,6169.0,34960.0
FR,2017-09-30,13734.0,80898.0,22226.0,3524.0,4017.0,52918.0,23130.0,935916.0,15481.0,6127.0,33837.0
FR,2017-10-01,14220.0,64980.0,19364.0,4658.0,560.0,52151.0,12960.0,913341.0,15575.0,4048.0,71705.0
FR,2017-10-02,13369.0,98626.0,41231.0,4307.0,13824.0,58506.0,22108.0,932349.0,14909.0,3774.0,94019.0
FR,2017-10-03,13944.0,100361.0,49056.0,4217.0,15539.0,62465.0,35335.0,926605.0,22340.0,3947.0,44138.0
FR,2017-10-04,11582.0,118134.0,53238.0,4877.0,19733.0,67244.0,36400.0,912736.0,25066.0,3779.0,33245.0
FR,2017-10-05,10223.0,120428.0,59087.0,6627.0,14112.0,63161.0,38575.0,911405.0,28655.0,3658.0,93806.0
FR,2017-10-06,10126.0,126609.0,59202.0,4273.0,10037.0,69787.0,30420.0,923486.0,27140.0,3531.0,62258.0
FR,2017-10-07,10231.0,122723.0,46424.0,4227.0,3460.0,60181.0,15759.0,891734.0,29870.0,3661.0,71265.0
FR,2017-10-08,6939.0,102225.0,41451.0,4202.0,3664.0,54979.0,11273.0,884619.0,22722.0,3874.0,37269.0
FR,2017-10-09,6885.0,133788.0,47836.0,6460.0,17273.0,60032.0,27338.0,900188.0,21163.0,4034.0,22279.0
FR,2017-10-10,6609.0,135543.0,49757.0,7241.0,22102.0,62685.0,32640.0,911905.0,22650.0,3889.0,35821.0
FR,2017-10-11,6391.0,134562.0,47101.0,5541.0,18797.0,59210.0,26444.0,916670.0,26139.0,4059.0,58561.0
FR,2017-10-12,6552.0,125186.0,45770.0,6331.0,16361.0,56733.0,26388.0,905769.0,23520.0,4075.0,50421.0
FR,2017-10-13,6773.0,137586.0,46899.0,4178.0,18484.0,52878.0,25787.0,887023.0,25670.0,3507.0,20034.0
FR,2017-10-14,6870.0,140299.0,34323.0,4170.0,2281.0,48838.0,17278.0,864039.0,24201.0,3760.0,19103.0
FR,2017-10-15,10072.0,85112.0,30990.0,4116.0,750.0,45808.0,15295.0,861860.0,25904.0,3844.0,68945.0
FR,2017-10-16,7292.0,118374.0,34295.0,4172.0,10608.0,47285.0,15347.0,887770.0,25738.0,3808.0,78876.0
FR,2017-10-17,10564.0,133287.0,36107.0,6380.0,20845.0,48741.0,21538.0,897737.0,25125.0,4019.0,38365.0
FR,2017-10-18,11546.0,142622.0,32712.0,7266.0,18872.0,51473.0,25506.0,874043.0,18284.0,3905.0,50880.0
FR,2017-10-19,10213.0,143796.0,11065.0,6422.0,13729.0,49891.0,18634.0,855892.0,15776.0,3670.0,94087.0
FR,2017-10-20,10771.0,137096.0,13808.0,6718.0,20062.0,49433.0,16796.0,860047.0,17150.0,3680.0,120482.0
FR,2017-10-21,10287.0,117774.0,12976.0,4160.0,3957.0,44200.0,14847.0,819638.0,13968.0,3296.0,161479.0
FR,2017-10-22,10393.0,84046.0,10311.0,4118.0,2516.0,44008.0,13200.0,812022.0,18487.0,3119.0,154865.0
FR,2017-10-23,10443.0,134502.0,33269.0,6514.0,20014.0,49979.0,34327.0,869936.0,17756.0,3256.0,70576.0
FR,2017-10-24,9986.0,143776.0,49412.0,6780.0,12145.0,50006.0,30444.0,918356.0,19918.0,3269.0,50093.0
FR,2017-10-25,10091.0,143771.0,36322.0,9880.0,15972.0,48216.0,21676.0,945519.0,23095.0,3108.0,28231.0
FR,2017-10-26,7306.0,141722.0,48140.0,14505.0,18194.0,49851.0,28496.0,948293.0,22303.0,3319.0,14217.0
FR,2017-10-27,7419.0,140390.0,49024.0,6522.0,15896.0,45952.0,17819.0,951650.0,16605.0,3357.0,49930.0
FR,2017-10-28,7281.0,140720.0,46548.0,4132.0,1277.0,41797.0,20608.0,925129.0,21745.0,3406.0,80480.0
FR,2017-10-29,7637.0,100527.0,44288.0,4272.0,1405.0,41031.0,9571.0,935293.0,13180.0,3551.0,120288.0
FR,2017-10-30,7230.0,128436.0,41262.0,4678.0,11087.0,45988.0,19409.0,968473.0,21166.0,3526.0,60956.0
FR,2017-10-31,7181.0,150787.0,46903.0,6595.0,23050.0,50224.0,28302.0,984561.0,23850.0,4010.0,33134.0
FR,2017-11-01,8046.0,158372.0,35852.0,4728.0,7234.0,47111.0,19651.0,968034.0,18658.0,5266.0,50313.0
FR,2017-11-02,6674.0,162962.0,50356.0,7297.0,27667.0,52738.0,42306.0,945776.0,14330.0,5317.0,35953.0
FR,2017-11-03,7552.0,166845.0,50717.0,7184.0,12797.0,51405.0,31645.0,954058.0,15050.0,5357.0,27933.0
FR,2017-11-04,9194.0,147584.0,43068.0,4688.0,5483.0,47049.0,14512.0,952934.0,9577.0,5506.0,81761.0
FR,2017-11-05,10440.0,102121.0,31785.0,4643.0,3473.0,57013.0,13116.0,949188.0,14731.0,5463.0,82958.0
FR,2017-11-06,10492.0,160480.0,60379.0,7304.0,16020.0,69692.0,31217.0,963450.0,17225.0,5489.0,62819.0
FR,2017-11-07,10465.0,177374.0,58806.0,10163.0,23187.0,67179.0,45099.0,974308.0,18716.0,5475.0,45022.0
FR,2017-11-08,10339.0,180422.0,52823.0,11255.0,30142.0,71350.0,53606.0,972603.0,12704.0,5419.0,41374.0
FR,2017-11-09,10372.0,179891.0,55865.0,12129.0,36619.0,74420.0,52373.0,942625.0,10908.0,5742.0,34205.0
FR,2017-11-10,10069.0,175612.0,51630.0,8974.0,31665.0,73177.0,48410.0,934610.0,10288.0,5746.0,89123.0
FR,2017-11-11,10492.0,165438.0,42026.0,5081.0,2510.0,61289.0,17259.0,933870.0,10151.0,5667.0,138712.0
FR,2017-11-12,10247.0,121170.0,28004.0,5025.0,248.0,79073.0,17226.0,941702.0,11879.0,5548.0,154421.0
FR,2017-11-13,9929.0,161957.0,43708.0,5801.0,7370.0,99205.0,39574.0,991936.0,16575.0,5155.0,107492.0
FR,2017-11-14,10239.0,179832.0,50460.0,7649.0,21555.0,103684.0,48674.0,1007275.0,18795.0,5358.0,39532.0
FR,2017-11-15,7186.0,181517.0,52450.0,8335.0,24939.0,105093.0,52943.0,1004448.0,17348.0,5298.0,34338.0
FR,2017-11-16,7076.0,178441.0,41651.0,11997.0,29266.0,107779.0,59479.0,998834.0,16452.0,5218.0,23628.0
FR,2017-11-17,7180.0,169387.0,33961.0,10606.0,26299.0,101887.0,47159.0,1005443.0,17298.0,5377.0,31993.0
FR,2017-11-18,7153.0,164439.0,48527.0,8217.0,2759.0,84990.0,25464.0,1013795.0,16348.0,5307.0,48387.0
FR,2017-11-19,7142.0,168291.0,50416.0,7212.0,5846.0,71600.0,31787.0,1012954.0,15617.0,5380.0,46693.0
FR,2017-11-20,7121.0,175591.0,52279.0,10736.0,20401.0,80573.0,38364.0,1023882.0,13566.0,5335.0,79623.0
FR,2017-11-21,7822.0,180643.0,52903.0,7739.0,24589.0,76615.0,42593.0,1028499.0,14600.0,5440.0,83448.0
FR,2017-11-22,10200.0,177643.0,63515.0,4778.0,9498.0,68901.0,24413.0,1025258.0,16499.0,5562.0,134719.0
FR,2017-11-23,7306.0,148265.0,47203.0,5596.0,3853.0,63779.0,16052.0,1041010.0,11681.0,5502.0,171373.0
FR,2017-11-24,9344.0,160633.0,50610.0,6752.0,13896.0,68196.0,23153.0,1077850.0,6320.0,5570.0,74871.0
FR,2017-11-25,10356.0,162195.0,50661.0,4871.0,1704.0,70837.0,18442.0,1007224.0,10873.0,5767.0,74651.0
FR,2017-11-26,9252.0,160589.0,43350.0,4868.0,3174.0,81363.0,19697.0,1056290.0,14668.0,5681.0,71623.0
FR,2017-11-27,9473.0,182962.0,52351.0,7886.0,23701.0,83654.0,40302.0,1144415.0,15300.0,5610.0,142027.0
FR,2017-11-28,7322.0,173944.0,51655.0,8457.0,29178.0,93460.0,55304.0,1142246.0,10287.0,5561.0,65555.0
FR,2017-11-29,7067.0,186848.0,44176.0,11305.0,26993.0,99948.0,61181.0,1132746.0,12162.0,5723.0,41695.0
FR,2017-11-30,5461.0,184938.0,39161.0,13540.0,35975.0,99019.0,60787.0,1123461.0,12125.0,5785.0,70821.0
FR,2017-12-01,5279.0,178957.0,41649.0,11509.0,29903.0,102593.0,61790.0,1156252.0,10806.0,5526.0,63122.0
FR,2017-12-02,5141.0,179860.0,51153.0,4802.0,13453.0,91555.0,44017.0,1133693.0,8725.0,5728.0,53497.0
FR,2017-12-03,5168.0,179728.0,52613.0,4214.0,10227.0,81467.0,35279.0,1158123.0,11353.0,6468.0,34853.0
FR,2017-12-04,5240.0,200713.0,47092.0,10009.0,33759.0,95134.0,60049.0,1204970.0,11897.0,6323.0,28841.0
FR,2017-12-05,5176.0,202704.0,53082.0,9852.0,30233.0,95156.0,60429.0,1210862.0,11731.0,6459.0,21207.0
FR,2017-12-06,5155.0,203793.0,44540.0,10104.0,25707.0,90299.0,69190.0,1232540.0,10804.0,6496.0,33451.0
FR,2017-12-07,6269.0,203770.0,28907.0,19172.0,15755.0,84824.0,64584.0,1194925.0,8823.0,6444.0,152370.0
FR,2017-12-08,7441.0,191987.0,12760.0,4509.0,12899.0,87975.0,47134.0,1208284.0,8357.0,6427.0,128291.0
FR,2017-12-09,7233.0,198056.0,13552.0,9299.0,13032.0,96891.0,37515.0,1181523.0,11000.0,6402.0,75136.0
FR,2017-12-10,7247.0,145833.0,21219.0,4348.0,716.0,93177.0,23037.0,1154300.0,4355.0,5933.0,179684.0
FR,2017-12-11,7045.0,157032.0,19632.0,4328.0,17144.0,121562.0,38573.0,1167444.0,4987.0,5668.0,170919.0
FR,2017-12-12,7055.0,181006.0,26786.0,18008.0,28597.0,131275.0,50823.0,1198803.0,11313.0,6006.0,72587.0
FR,2017-12-13,7112.0,178631.0,35259.0,4827.0,21164.0,129729.0,41655.0,1206953.0,7154.0,6194.0,185559.0
FR,2017-12-14,6815.0,157765.0,12997.0,4736.0,21888.0,135251.0,51262.0,1153471.0,7983.0,6125.0,193736.0
FR,2017-12-15,6601.0,157659.0,23673.0,6197.0,10929.0,136224.0,47754.0,1193144.0,9207.0,5961.0,131037.0
FR,2017-12-16,6745.0,161832.0,45306.0,4324.0,6276.0,129810.0,28778.0,1196243.0,11606.0,6073.0,78434.0
FR,2017-12-17,7074.0,167166.0,47177.0,4402.0,2336.0,123259.0,25921.0,1221868.0,9064.0,6142.0,54188.0
FR,2017-12-18,6911.0,167592.0,49745.0,8705.0,20742.0,133890.0,48956.0,1248719.0,6209.0,6121.0,95956.0
FR,2017-12-19,7056.0,183653.0,45591.0,4428.0,21666.0,135847.0,42838.0,1273511.0,13245.0,6190.0,30181.0
FR,2017-12-20,7088.0,184127.0,34929.0,8966.0,27932.0,134498.0,42681.0,1281043.0,8145.0,6140.0,32565.0
FR,2017-12-21,7008.0,178866.0,24937.0,4319.0,16861.0,129785.0,36797.0,1280147.0,8520.0,6207.0,37563.0
FR,2017-12-22,7095.0,156616.0,25172.0,4308.0,11266.0,122626.0,25824.0,1294171.0,6990.0,5854.0,43602.0
FR,2017-12-23,7115.0,142871.0,29446.0,4296.0,6250.0,107536.0,10883.0,1237566.0,9782.0,5900.0,43368.0
FR,2017-12-24,7088.0,106848.0,21161.0,4296.0,19358.0,98397.0,15524.0,1172205.0,11105.0,6046.0,51691.0
FR,2017-12-25,6954.0,68156.0,2127.0,4267.0,2737.0,92621.0,13707.0,1198821.0,9401.0,5954.0,104256.0
FR,2017-12-26,6908.0,69975.0,246.0,4291.0,4733.0,99959.0,19880.0,1184419.0,7770.0,5859.0,179716.0
FR,2017-12-27,7054.0,87745.0,361.0,4291.0,17436.0,106318.0,20931.0,1223290.0,7781.0,5731.0,187435.0
FR,2017-12-28,7050.0,119377.0,8884.0,4281.0,27519.0,110852.0,26818.0,1265568.0,9730.0,5943.0,77974.0
FR,2017-12-29,7065.0,98047.0,12237.0,4262.0,12464.0,112536.0,28586.0,1266626.0,5646.0,5991.0,155135.0
FR,2017-12-30,6957.0,54546.0,609.0,4251.0,14358.0,120158.0,22328.0,1163290.0,8022.0,6125.0,213838.0
