Country,Timestamp,Forecasted Load,Actual Load
FR,2020-01-01,1481950.0,1445857.0
FR,2020-01-02,1576650.0,1545987.0
FR,2020-01-03,1553450.0,1501559.0
FR,2020-01-04,1462750.0,1444880.0
FR,2020-01-05,1459300.0,1443451.0
FR,2020-01-06,1680700.0,1659902.0
FR,2020-01-07,1652400.0,1630757.0
FR,2020-01-08,1569600.0,1558585.0
FR,2020-01-09,1512181.0,1510284.0
FR,2020-01-10,1519500.0,1546162.0
FR,2020-01-11,1467250.0,1478843.0
FR,2020-01-12,1457700.0,1453199.0
FR,2020-01-13,1629800.0,1613663.0
FR,2020-01-14,1603000.0,1593941.0
FR,2020-01-15,1563150.0,1565498.0
FR,2020-01-16,1570350.0,1543757.0
FR,2020-01-17,1544750.0,1539935.0
FR,2020-01-18,1489500.0,1498575.0
FR,2020-01-19,1519750.0,1521103.0
FR,2020-01-20,1752850.0,1744957.0
FR,2020-01-21,1814200.0,1793019.0
FR,2020-01-22,1804250.0,1805571.0
FR,2020-01-23,1786450.0,1798575.0
FR,2020-01-24,1755750.0,1760216.0
FR,2020-01-25,1613950.0,1592702.0
FR,2020-01-26,1516750.0,1468961.0
FR,2020-01-27,1643700.0,1617724.0
FR,2020-01-28,1644800.0,1637350.0
FR,2020-01-29,1628550.0,1619433.0
FR,2020-01-30,1617850.0,1594166.0
FR,2020-01-31,1489600.0,1462163.0
FR,2020-02-01,1305150.0,1314601.0
FR,2020-02-02,1226050.0,1247254.0
FR,2020-02-03,1421000.0,1386426.0
FR,2020-02-04,1500600.0,1511965.0
FR,2020-02-05,1588900.0,1589147.0
FR,2020-02-06,1650150.0,1637039.0
FR,2020-02-07,1648600.0,1628611.0
FR,2020-02-08,1474700.0,1431011.0
FR,2020-02-09,1326500.0,1352249.0
FR,2020-02-10,1476700.0,1471081.0
FR,2020-02-11,1526100.0,1535602.0
FR,2020-02-12,1600350.0,1572532.0
FR,2020-02-13,1576800.0,1597209.0
FR,2020-02-14,1518650.0,1512531.0
FR,2020-02-15,1358050.0,1361273.0
FR,2020-02-16,1235250.0,1258363.0
FR,2020-02-17,1458450.0,1448623.0
FR,2020-02-18,1541700.0,1524331.0
FR,2020-02-19,1568300.0,1546994.0
FR,2020-02-20,1540300.0,1521276.0
FR,2020-02-21,1527600.0,1535427.0
FR,2020-02-22,1391600.0,1387450.0
FR,2020-02-23,1282000.0,1276808.0
FR,2020-02-24,1436500.0,1403790.0
FR,2020-02-25,1487000.0,1464926.0
FR,2020-02-26,1552100.0,1591910.0
FR,2020-02-27,1598100.0,1631869.0
FR,2020-02-28,1611550.0,1600123.0
FR,2020-02-29,1391700.0,1400894.0
FR,2020-03-01,1366350.0,1360101.0
FR,2020-03-02,1568500.0,1554175.0
FR,2020-03-03,1618350.0,1617915.0
FR,2020-03-04,1638550.0,1612816.0
FR,2020-03-05,1561550.0,1561540.0
FR,2020-03-06,1570700.0,1590620.0
FR,2020-03-07,1461000.0,1451503.0
FR,2020-03-08,1354750.0,1348894.0
