Country,Timestamp,Forecasted Load,Actual Load
SE,2023-01-01,377089.0,363709.0
SE,2023-01-02,416159.0,414168.0
SE,2023-01-03,442663.0,443348.0
SE,2023-01-04,450021.0,473840.0
SE,2023-01-05,462333.0,464343.0
SE,2023-01-06,455169.0,439056.0
SE,2023-01-07,420264.0,412561.0
SE,2023-01-08,394743.0,402233.0
SE,2023-01-09,426415.0,427098.0
SE,2023-01-10,429891.0,417581.0
SE,2023-01-11,423852.0,410941.0
SE,2023-01-12,424259.0,404680.0
SE,2023-01-13,414352.0,404311.0
SE,2023-01-14,386716.0,370759.0
SE,2023-01-15,390513.0,402401.0
SE,2023-01-16,434406.0,427856.0
SE,2023-01-17,442091.0,429268.0
SE,2023-01-18,442776.0,440471.0
SE,2023-01-19,456622.0,443971.0
SE,2023-01-20,445575.0,437965.0
SE,2023-01-21,423039.0,419796.0
SE,2023-01-22,447195.0,430727.0
SE,2023-01-23,477557.0,468910.0
SE,2023-01-24,451818.0,431234.0
SE,2023-01-25,424692.0,428532.0
SE,2023-01-26,431829.0,424766.0
SE,2023-01-27,450467.0,438380.0
SE,2023-01-28,418389.0,400151.0
SE,2023-01-29,403373.0,383458.0
SE,2023-01-30,426940.0,418748.0
SE,2023-01-31,442992.0,441130.0
SE,2023-02-01,444837.0,440511.0
SE,2023-02-02,463548.0,459630.0
SE,2023-02-03,467313.0,464289.0
SE,2023-02-04,453202.0,437457.0
SE,2023-02-05,439452.0,431934.0
SE,2023-02-06,459749.0,458627.0
SE,2023-02-07,441752.0,441766.0
SE,2023-02-08,434083.0,432493.0
SE,2023-02-09,436924.0,436613.0
SE,2023-02-10,174884.0,170213.0
