Country,Timestamp,Wind Onshore
SE,2019-01-01,32358.0
SE,2019-01-02,27507.0
SE,2019-01-03,8757.0
SE,2019-01-04,11043.0
SE,2019-01-05,7629.0
SE,2019-01-06,1845.0
SE,2019-01-07,9544.0
SE,2019-01-08,15544.0
SE,2019-01-09,25137.0
SE,2019-01-10,5918.0
SE,2019-01-11,14264.0
SE,2019-01-12,7010.0
SE,2019-01-13,13294.0
SE,2019-01-14,27512.0
SE,2019-01-15,15777.0
SE,2019-01-16,18370.0
SE,2019-01-17,17407.0
SE,2019-01-18,9872.0
SE,2019-01-19,9418.0
SE,2019-01-20,2393.0
SE,2019-01-21,5300.0
SE,2019-01-22,2678.0
SE,2019-01-23,6987.0
SE,2019-01-24,5038.0
SE,2019-01-25,1694.0
SE,2019-01-26,4723.0
SE,2019-01-27,19074.0
SE,2019-01-28,4862.0
SE,2019-01-29,5130.0
SE,2019-01-30,5190.0
SE,2019-01-31,15078.0
SE,2019-02-01,8034.0
SE,2019-02-02,10938.0
SE,2019-02-03,7078.0
SE,2019-02-04,14350.0
SE,2019-02-05,24041.0
SE,2019-02-06,8936.0
SE,2019-02-07,12719.0
SE,2019-02-08,27553.0
SE,2019-02-09,29175.0
SE,2019-02-10,17114.0
SE,2019-02-11,16658.0
SE,2019-02-12,12322.0
SE,2019-02-13,22274.0
SE,2019-02-14,11236.0
SE,2019-02-15,10222.0
SE,2019-02-16,17820.0
SE,2019-02-17,6042.0
SE,2019-02-18,8474.0
SE,2019-02-19,21036.0
SE,2019-02-20,12665.0
SE,2019-02-21,9061.0
SE,2019-02-22,6670.0
SE,2019-02-23,10068.0
SE,2019-02-24,11489.0
SE,2019-02-25,8955.0
SE,2019-02-26,5908.0
SE,2019-02-27,12996.0
SE,2019-02-28,11367.0
SE,2019-03-01,2054.0
SE,2019-03-02,9570.0
SE,2019-03-03,19206.0
SE,2019-03-04,19252.0
SE,2019-03-05,11381.0
SE,2019-03-06,9633.0
SE,2019-03-07,20336.0
SE,2019-03-08,30359.0
SE,2019-03-09,27485.0
SE,2019-03-10,15016.0
SE,2019-03-11,7843.0
SE,2019-03-12,11329.0
SE,2019-03-13,24169.0
SE,2019-03-14,10096.0
SE,2019-03-15,8110.0
SE,2019-03-16,13955.0
SE,2019-03-17,28447.0
SE,2019-03-18,24363.0
SE,2019-03-19,7990.0
SE,2019-03-20,16509.0
SE,2019-03-21,18542.0
SE,2019-03-22,6849.0
SE,2019-03-23,18600.0
SE,2019-03-24,15254.0
SE,2019-03-25,6819.0
SE,2019-03-26,12054.0
SE,2019-03-27,6146.0
SE,2019-03-28,6738.0
SE,2019-03-29,22368.0
SE,2019-03-30,16449.0
SE,2019-03-31,19407.0
SE,2019-04-01,4734.0
SE,2019-04-02,21730.0
SE,2019-04-03,17735.0
SE,2019-04-04,19442.0
