Country,Timestamp,Forecasted Load,Actual Load
SE,2020-01-01,376619.0,382626.0
SE,2020-01-02,418902.0,412169.0
SE,2020-01-03,429306.0,417692.0
SE,2020-01-04,417256.0,420107.0
SE,2020-01-05,424023.0,426919.0
SE,2020-01-06,401772.0,404417.0
SE,2020-01-07,436154.0,431003.0
SE,2020-01-08,432019.0,434386.0
SE,2020-01-09,453356.0,449229.0
SE,2020-01-10,454273.0,450687.0
SE,2020-01-11,431799.0,421906.0
SE,2020-01-12,403838.0,389959.0
SE,2020-01-13,457182.0,450607.0
SE,2020-01-14,452511.0,445741.0
SE,2020-01-15,429465.0,431705.0
SE,2020-01-16,436324.0,436629.0
SE,2020-01-17,439610.0,441818.0
SE,2020-01-18,405339.0,403129.0
SE,2020-01-19,416287.0,416392.0
SE,2020-01-20,455964.0,446253.0
SE,2020-01-21,437066.0,431188.0
SE,2020-01-22,456903.0,450494.0
SE,2020-01-23,459280.0,455493.0
SE,2020-01-24,436473.0,429009.0
SE,2020-01-25,417512.0,402717.0
SE,2020-01-26,403792.0,393197.0
SE,2020-01-27,440908.0,455805.0
SE,2020-01-28,446746.0,450472.0
SE,2020-01-29,454185.0,459175.0
SE,2020-01-30,455594.0,461449.0
SE,2020-01-31,454108.0,456839.0
SE,2020-02-01,400687.0,399518.0
SE,2020-02-02,405228.0,405241.0
SE,2020-02-03,478247.0,471957.0
SE,2020-02-04,495728.0,486626.0
SE,2020-02-05,485559.0,470269.0
SE,2020-02-06,469953.0,466249.0
SE,2020-02-07,461957.0,462841.0
SE,2020-02-08,421298.0,417396.0
SE,2020-02-09,409143.0,409142.0
SE,2020-02-10,444202.0,447931.0
SE,2020-02-11,463985.0,462078.0
SE,2020-02-12,469487.0,453773.0
SE,2020-02-13,476848.0,465449.0
SE,2020-02-14,471542.0,470641.0
SE,2020-02-15,425568.0,415417.0
SE,2020-02-16,394338.0,402702.0
SE,2020-02-17,438446.0,445190.0
SE,2020-02-18,451016.0,433273.0
SE,2020-02-19,462929.0,447027.0
SE,2020-02-20,466221.0,460690.0
SE,2020-02-21,440103.0,431357.0
SE,2020-02-22,400161.0,397955.0
SE,2020-02-23,403182.0,410250.0
SE,2020-02-24,457136.0,454935.0
SE,2020-02-25,467353.0,473259.0
SE,2020-02-26,479943.0,493242.0
SE,2020-02-27,486063.0,490153.0
SE,2020-02-28,479304.0,472321.0
SE,2020-02-29,437200.0,430522.0
SE,2020-03-01,425270.0,417843.0
SE,2020-03-02,456246.0,452839.0
SE,2020-03-03,454507.0,456872.0
SE,2020-03-04,457300.0,468785.0
SE,2020-03-05,458140.0,465203.0
SE,2020-03-06,457560.0,455415.0
SE,2020-03-07,425177.0,417077.0
SE,2020-03-08,420655.0,401587.0
SE,2020-03-09,435797.0,427422.0
SE,2020-03-10,436498.0,431695.0
SE,2020-03-11,434047.0,429480.0
SE,2020-03-12,442024.0,442447.0
SE,2020-03-13,447131.0,457589.0
SE,2020-03-14,429829.0,452119.0
SE,2020-03-15,423985.0,423137.0
SE,2020-03-16,447472.0,441485.0
SE,2020-03-17,444429.0,420383.0
SE,2020-03-18,436735.0,417727.0
SE,2020-03-19,427802.0,422903.0
SE,2020-03-20,440749.0,423193.0
SE,2020-03-21,415863.0,411510.0
SE,2020-03-22,415908.0,413945.0
SE,2020-03-23,445808.0,437259.0
SE,2020-03-24,434383.0,421556.0
SE,2020-03-25,422258.0,413045.0
SE,2020-03-26,416161.0,412559.0
SE,2020-03-27,406285.0,410059.0
SE,2020-03-28,383931.0,379690.0
SE,2020-03-29,372379.0,380731.0
SE,2020-03-30,433217.0,438875.0
SE,2020-03-31,426954.0,428091.0
SE,2020-04-01,413182.0,406799.0
SE,2020-04-02,413061.0,415386.0
SE,2020-04-03,411118.0,422480.0
SE,2020-04-04,387744.0,388589.0
SE,2020-04-05,372445.0,371038.0
