Country,Timestamp,Forecasted Load,Actual Load
SE,2020-01-01,28098.0,26810.0
SE,2020-01-02,28606.0,25625.0
SE,2020-01-03,28845.0,26350.0
SE,2020-01-04,27962.0,28279.0
SE,2020-01-05,28366.0,29505.0
SE,2020-01-06,27743.0,29894.0
SE,2020-01-07,28617.0,28687.0
SE,2020-01-08,28874.0,28678.0
SE,2020-01-09,28595.0,29695.0
SE,2020-01-10,29871.0,29902.0
SE,2020-01-11,28726.0,28326.0
SE,2020-01-12,28438.0,28590.0
SE,2020-01-13,30010.0,30836.0
SE,2020-01-14,30045.0,29266.0
SE,2020-01-15,30438.0,31649.0
SE,2020-01-16,30718.0,32408.0
SE,2020-01-17,31089.0,34020.0
SE,2020-01-18,30707.0,31620.0
SE,2020-01-19,31312.0,32181.0
SE,2020-01-20,30667.0,28867.0
SE,2020-01-21,30350.0,30800.0
SE,2020-01-22,30326.0,30227.0
SE,2020-01-23,31156.0,31687.0
SE,2020-01-24,31254.0,30634.0
SE,2020-01-25,31276.0,31341.0
SE,2020-01-26,32291.0,32144.0
SE,2020-01-27,34116.0,34518.0
SE,2020-01-28,34476.0,34261.0
SE,2020-01-29,33929.0,33115.0
SE,2020-01-30,33070.0,34579.0
SE,2020-01-31,32093.0,35003.0
SE,2020-02-01,30165.0,34054.0
SE,2020-02-02,31142.0,31804.0
SE,2020-02-03,33663.0,31872.0
SE,2020-02-04,35340.0,35343.0
SE,2020-02-05,34627.0,32498.0
SE,2020-02-06,35101.0,33958.0
SE,2020-02-07,33393.0,31861.0
SE,2020-02-08,31396.0,31109.0
SE,2020-02-09,30182.0,32119.0
SE,2020-02-10,30577.0,33723.0
SE,2020-02-11,30988.0,30419.0
SE,2020-02-12,32295.0,32081.0
SE,2020-02-13,32846.0,34290.0
SE,2020-02-14,33804.0,33112.0
SE,2020-02-15,33265.0,31354.0
SE,2020-02-16,32246.0,32733.0
SE,2020-02-17,31857.0,31452.0
SE,2020-02-18,31772.0,31000.0
SE,2020-02-19,32130.0,33379.0
SE,2020-02-20,33051.0,33321.0
SE,2020-02-21,32371.0,31461.0
SE,2020-02-22,30722.0,29406.0
SE,2020-02-23,30083.0,29127.0
SE,2020-02-24,31494.0,31445.0
SE,2020-02-25,32479.0,32517.0
SE,2020-02-26,33260.0,33905.0
SE,2020-02-27,33725.0,33888.0
SE,2020-02-28,34159.0,32140.0
SE,2020-02-29,32899.0,33439.0
SE,2020-03-01,31734.0,33704.0
SE,2020-03-02,33462.0,34328.0
SE,2020-03-03,33754.0,33506.0
SE,2020-03-04,34549.0,35513.0
SE,2020-03-05,33908.0,34239.0
SE,2020-03-06,32924.0,31684.0
SE,2020-03-07,31423.0,28690.0
SE,2020-03-08,31428.0,30345.0
SE,2020-03-09,30753.0,29856.0
SE,2020-03-10,30198.0,30438.0
SE,2020-03-11,30911.0,32784.0
SE,2020-03-12,30602.0,30767.0
SE,2020-03-13,31998.0,32404.0
SE,2020-03-14,31572.0,30352.0
SE,2020-03-15,31274.0,29431.0
SE,2020-03-16,31624.0,28974.0
SE,2020-03-17,31052.0,29076.0
SE,2020-03-18,29564.0,27756.0
SE,2020-03-19,29747.0,31702.0
SE,2020-03-20,30986.0,30276.0
SE,2020-03-21,29431.0,30090.0
SE,2020-03-22,28765.0,29652.0
SE,2020-03-23,29475.0,29120.0
SE,2020-03-24,28695.0,28419.0
