Country,Timestamp,Forecasted Load,Actual Load
FR,2017-01-01,1660100.0,1666481.0
FR,2017-01-02,1823300.0,1779256.0
FR,2017-01-03,1945450.0,1889466.0
FR,2017-01-04,1932100.0,1917972.0
FR,2017-01-05,1937550.0,1885751.0
FR,2017-01-06,1958450.0,1962468.0
FR,2017-01-07,1898150.0,1877615.0
FR,2017-01-08,1736050.0,1703997.0
FR,2017-01-09,1877250.0,1805597.0
FR,2017-01-10,1808900.0,1799855.0
FR,2017-01-11,1786200.0,1755156.0
FR,2017-01-12,1754650.0,1725704.0
FR,2017-01-13,1779100.0,1782201.0
FR,2017-01-14,1690000.0,1701640.0
FR,2017-01-15,1672250.0,1671271.0
FR,2017-01-16,1879600.0,1835200.0
FR,2017-01-17,1957100.0,1960518.0
FR,2017-01-18,2040350.0,2046449.0
FR,2017-01-19,2078900.0,2068735.0
FR,2017-01-20,2067300.0,2045762.0
FR,2017-01-21,1907850.0,1897346.0
FR,2017-01-22,1799700.0,1819749.0
FR,2017-01-23,2001800.0,1960938.0
FR,2017-01-24,2007850.0,2005660.0
FR,2017-01-25,2023050.0,2035105.0
FR,2017-01-26,1999550.0,2022059.0
FR,2017-01-27,1892950.0,1898411.0
FR,2017-01-28,1677150.0,1627545.0
FR,2017-01-29,1568300.0,1549498.0
FR,2017-01-30,1694750.0,1677767.0
FR,2017-01-31,1655850.0,1609649.0
FR,2017-02-01,1593500.0,1578642.0
FR,2017-02-02,1559800.0,1568321.0
FR,2017-02-03,1551150.0,1580242.0
FR,2017-02-04,1467050.0,1483669.0
FR,2017-02-05,1180950.0,1191477.0
FR,2017-02-06,1097500.0,1089563.0
FR,2017-02-07,1661050.0,1652643.0
FR,2017-02-08,1690350.0,1692537.0
FR,2017-02-09,1755150.0,1751906.0
FR,2017-02-10,1768050.0,1763804.0
FR,2017-02-11,1643450.0,1674165.0
FR,2017-02-12,1541900.0,1549473.0
FR,2017-02-13,1624550.0,1617136.0
FR,2017-02-14,1604600.0,1591056.0
FR,2017-02-15,1560100.0,1525120.0
FR,2017-02-16,1562790.0,1522820.0
FR,2017-02-17,1543036.0,1521990.0
FR,2017-02-18,1415304.0,1408049.0
FR,2017-02-19,1351800.0,1377890.0
FR,2017-02-20,1553550.0,1520323.0
FR,2017-02-21,1515900.0,1492088.0
FR,2017-02-22,1476350.0,1477242.0
FR,2017-02-23,1477000.0,1492986.0
FR,2017-02-24,1522550.0,1513226.0
