Country,Timestamp,Forecasted Load,Actual Load
SE,2021-01-01,48396.0,53001.0
SE,2021-01-02,52098.0,53986.0
SE,2021-01-03,55005.0,53337.0
SE,2021-01-04,61978.0,60148.0
SE,2021-01-05,60863.0,63676.0
SE,2021-01-06,60324.0,63715.0
SE,2021-01-07,60434.0,63251.0
SE,2021-01-08,60989.0,57156.0
SE,2021-01-09,58665.0,49087.0
SE,2021-01-10,54687.0,52734.0
SE,2021-01-11,59498.0,57815.0
SE,2021-01-12,53587.0,58340.0
SE,2021-01-13,54423.0,58037.0
SE,2021-01-14,61141.0,63184.0
SE,2021-01-15,61621.0,56305.0
SE,2021-01-16,59405.0,58135.0
SE,2021-01-17,57523.0,49452.0
SE,2021-01-18,60566.0,66363.0
SE,2021-01-19,59485.0,66162.0
SE,2021-01-20,58839.0,69027.0
SE,2021-01-21,56759.0,59617.0
SE,2021-01-22,61404.0,53375.0
SE,2021-01-23,56081.0,51889.0
SE,2021-01-24,52037.0,55884.0
SE,2021-01-25,57421.0,62942.0
SE,2021-01-26,57498.0,60780.0
SE,2021-01-27,60696.0,60751.0
SE,2021-01-28,62446.0,64210.0
SE,2021-01-29,61185.0,65148.0
SE,2021-01-30,58173.0,63559.0
SE,2021-01-31,59400.0,56544.0
SE,2021-02-01,66358.0,62879.0
SE,2021-02-02,63729.0,66771.0
SE,2021-02-03,63481.0,64313.0
SE,2021-02-04,63667.0,58541.0
SE,2021-02-05,63209.0,54231.0
SE,2021-02-06,57925.0,50531.0
SE,2021-02-07,55054.0,55736.0
SE,2021-02-08,58418.0,60378.0
SE,2021-02-09,57459.0,59041.0
SE,2021-02-10,61896.0,60527.0
SE,2021-02-11,62315.0,48723.0
SE,2021-02-12,55679.0,47423.0
SE,2021-02-13,48992.0,45574.0
SE,2021-02-14,50213.0,50521.0
SE,2021-02-15,52390.0,49740.0
SE,2021-02-16,54817.0,57612.0
SE,2021-02-17,53769.0,57529.0
SE,2021-02-18,54112.0,59787.0
SE,2021-02-19,53298.0,58237.0
SE,2021-02-20,50649.0,49104.0
SE,2021-02-21,54621.0,53288.0
SE,2021-02-22,55772.0,63300.0
