Country,Timestamp,Forecasted Load,Actual Load
SE,2020-01-01,235710.0,242109.0
SE,2020-01-02,262373.0,259892.0
SE,2020-01-03,273273.0,263390.0
SE,2020-01-04,264883.0,267702.0
SE,2020-01-05,269452.0,272621.0
SE,2020-01-06,254776.0,255990.0
SE,2020-01-07,275741.0,275352.0
SE,2020-01-08,274622.0,276717.0
SE,2020-01-09,291257.0,287627.0
SE,2020-01-10,291784.0,293250.0
SE,2020-01-11,278976.0,275389.0
SE,2020-01-12,258481.0,248760.0
SE,2020-01-13,296226.0,289451.0
SE,2020-01-14,291897.0,284191.0
SE,2020-01-15,274354.0,271195.0
SE,2020-01-16,275519.0,274747.0
SE,2020-01-17,277135.0,275296.0
SE,2020-01-18,254288.0,252982.0
SE,2020-01-19,262979.0,264425.0
SE,2020-01-20,291144.0,287840.0
SE,2020-01-21,277620.0,270915.0
SE,2020-01-22,293841.0,284885.0
SE,2020-01-23,294614.0,288859.0
SE,2020-01-24,277172.0,265856.0
SE,2020-01-25,264524.0,253427.0
SE,2020-01-26,249772.0,241524.0
SE,2020-01-27,273099.0,277230.0
SE,2020-01-28,276056.0,279049.0
SE,2020-01-29,281341.0,285436.0
SE,2020-01-30,284345.0,289564.0
SE,2020-01-31,286382.0,284667.0
SE,2020-02-01,250686.0,245968.0
SE,2020-02-02,253729.0,252428.0
SE,2020-02-03,303551.0,301605.0
SE,2020-02-04,315348.0,308760.0
SE,2020-02-05,310710.0,301820.0
SE,2020-02-06,296249.0,293233.0
SE,2020-02-07,294291.0,295860.0
SE,2020-02-08,265261.0,268163.0
SE,2020-02-09,258810.0,259846.0
SE,2020-02-10,280920.0,281046.0
SE,2020-02-11,295257.0,290674.0
SE,2020-02-12,297199.0,286962.0
SE,2020-02-13,302958.0,294772.0
SE,2020-02-14,299735.0,300442.0
SE,2020-02-15,267930.0,264165.0
SE,2020-02-16,245903.0,250637.0
SE,2020-02-17,277926.0,281683.0
SE,2020-02-18,285718.0,274010.0
SE,2020-02-19,293859.0,279994.0
SE,2020-02-20,296701.0,293830.0
SE,2020-02-21,276034.0,267971.0
SE,2020-02-22,251324.0,251168.0
SE,2020-02-23,253657.0,256907.0
SE,2020-02-24,292216.0,288038.0
SE,2020-02-25,296824.0,299815.0
SE,2020-02-26,304726.0,311471.0
SE,2020-02-27,308071.0,313532.0
SE,2020-02-28,301741.0,302806.0
SE,2020-02-29,275060.0,269828.0
SE,2020-03-01,267855.0,262252.0
SE,2020-03-02,286807.0,280749.0
SE,2020-03-03,284917.0,284202.0
SE,2020-03-04,286860.0,291767.0
SE,2020-03-05,288207.0,289464.0
SE,2020-03-06,287101.0,288859.0
SE,2020-03-07,265857.0,266179.0
SE,2020-03-08,263193.0,254337.0
SE,2020-03-09,272797.0,271561.0
SE,2020-03-10,272755.0,274485.0
SE,2020-03-11,273699.0,272222.0
SE,2020-03-12,281872.0,280285.0
SE,2020-03-13,283985.0,285868.0
SE,2020-03-14,274749.0,277969.0
SE,2020-03-15,268098.0,260222.0
SE,2020-03-16,281435.0,274265.0
SE,2020-03-17,276742.0,266915.0
SE,2020-03-18,270219.0,266854.0
SE,2020-03-19,265835.0,264691.0
SE,2020-03-20,276584.0,269555.0
SE,2020-03-21,261788.0,262660.0
SE,2020-03-22,264364.0,265724.0
SE,2020-03-23,284181.0,279653.0
SE,2020-03-24,279079.0,266708.0
SE,2020-03-25,270980.0,259816.0
SE,2020-03-26,263756.0,256199.0
SE,2020-03-27,254230.0,257414.0
SE,2020-03-28,238194.0,239700.0
SE,2020-03-29,234566.0,241241.0
SE,2020-03-30,276954.0,273495.0
SE,2020-03-31,273244.0,270776.0
SE,2020-04-01,259349.0,254840.0
SE,2020-04-02,257184.0,260650.0
SE,2020-04-03,256729.0,263433.0
SE,2020-04-04,244896.0,243807.0
SE,2020-04-05,233911.0,235303.0
SE,2020-04-06,245027.0,238702.0
SE,2020-04-07,240282.0,241767.0
SE,2020-04-08,239259.0,234279.0
SE,2020-04-09,239287.0,226561.0
SE,2020-04-10,225292.0,216780.0
SE,2020-04-11,216307.0,212588.0
SE,2020-04-12,205725.0,203141.0
SE,2020-04-13,219107.0,220899.0
SE,2020-04-14,250307.0,245488.0
SE,2020-04-15,240723.0,230211.0
SE,2020-04-16,228902.0,230307.0
SE,2020-04-17,232181.0,235192.0
SE,2020-04-18,216584.0,219465.0
SE,2020-04-19,212466.0,209401.0
SE,2020-04-20,226334.0,221317.0
SE,2020-04-21,223283.0,219579.0
SE,2020-04-22,216398.0,212525.0
SE,2020-04-23,212381.0,207729.0
SE,2020-04-24,213182.0,212901.0
SE,2020-04-25,202978.0,200990.0
SE,2020-04-26,202865.0,202389.0
SE,2020-04-27,228377.0,236479.0
SE,2020-04-28,239145.0,248952.0
SE,2020-04-29,248941.0,247370.0
SE,2020-04-30,237775.0,240602.0
SE,2020-05-01,217009.0,220009.0
SE,2020-05-02,210606.0,201886.0
SE,2020-05-03,202981.0,195140.0
SE,2020-05-04,232717.0,232119.0
SE,2020-05-05,236264.0,234898.0
SE,2020-05-06,223665.0,224129.0
SE,2020-05-07,224513.0,224071.0
