Country,Timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
DE,2019-01-11,472062.0,1379578.0,43333.0,861620.0,1141086.0,51312.0,2037.0,101635.0,143011.0,7933.0,877276.0,52263.0,17428.0,21361.0,67789.0,410463.0,1571279.0
DE,2019-01-12,471757.0,1042975.0,46829.0,511306.0,479467.0,47690.0,2152.0,72077.0,132459.0,5269.0,855729.0,49445.0,16924.0,27489.0,68486.0,424529.0,2462413.0
DE,2019-01-13,466776.0,526053.0,49537.0,319829.0,242412.0,47697.0,2118.0,36987.0,135530.0,9569.0,836143.0,34408.0,12802.0,24297.0,68428.0,432653.0,3175150.0
DE,2019-01-14,463847.0,785668.0,53452.0,579102.0,563031.0,47812.0,2172.0,126054.0,162390.0,12016.0,818756.0,45686.0,16279.0,101124.0,60800.0,411365.0,2955806.0
DE,2019-01-15,462129.0,1014554.0,49405.0,653663.0,717759.0,48260.0,2191.0,109160.0,156720.0,11510.0,866357.0,51102.0,17270.0,60413.0,56011.0,336899.0,2982796.0
DE,2019-01-16,465859.0,1168354.0,46691.0,706416.0,652701.0,47746.0,2158.0,107823.0,145449.0,6411.0,865423.0,50455.0,17052.0,124178.0,55489.0,428762.0,2498807.0
DE,2019-01-17,464817.0,1270277.0,44340.0,646997.0,747852.0,45901.0,2094.0,60237.0,140258.0,5123.0,868547.0,50526.0,16862.0,80642.0,55435.0,464994.0,2532797.0
DE,2019-01-18,464524.0,1519060.0,38684.0,900871.0,1374383.0,46139.0,2212.0,158905.0,144300.0,14482.0,904105.0,46351.0,17370.0,189648.0,53348.0,124791.0,897000.0
DE,2019-01-19,471072.0,1468790.0,42254.0,723537.0,1394402.0,47377.0,2319.0,52403.0,148034.0,6759.0,911262.0,46185.0,17328.0,252400.0,54728.0,112711.0,432654.0
DE,2019-01-20,472388.0,1456689.0,44955.0,743536.0,1362302.0,47826.0,2171.0,63444.0,137897.0,6504.0,910882.0,45083.0,17297.0,214053.0,51326.0,39223.0,211428.0
DE,2019-01-21,471451.0,1560944.0,42257.0,1049012.0,1539943.0,48430.0,1831.0,178618.0,140727.0,16668.0,910008.0,45274.0,17406.0,206879.0,53146.0,157676.0,375098.0
DE,2019-01-22,473685.0,1559470.0,38522.0,1010373.0,1494486.0,59810.0,1784.0,113459.0,149668.0,18179.0,909500.0,46266.0,17368.0,150150.0,51203.0,389498.0,787653.0
DE,2019-01-23,473967.0,1559451.0,37079.0,1136636.0,1501442.0,57408.0,2079.0,190321.0,147577.0,22059.0,911128.0,46173.0,17404.0,108143.0,60259.0,131631.0,544916.0
DE,2019-01-24,466896.0,1555181.0,40591.0,1193653.0,1462494.0,62337.0,2143.0,173013.0,148597.0,21992.0,912467.0,46205.0,17431.0,58040.0,73047.0,62561.0,145168.0
DE,2019-01-25,473572.0,1537220.0,44911.0,1083376.0,1362116.0,49754.0,2183.0,147876.0,146888.0,14612.0,909776.0,46000.0,17419.0,64944.0,65221.0,227410.0,502419.0
DE,2019-01-26,470671.0,1386163.0,37414.0,594777.0,783025.0,46788.0,2036.0,82404.0,132373.0,6850.0,906131.0,46363.0,17195.0,46130.0,61713.0,274798.0,1742357.0
DE,2019-01-27,467312.0,1147749.0,46595.0,447431.0,499646.0,47067.0,2015.0,63442.0,117975.0,8124.0,891819.0,43403.0,15947.0,95846.0,63415.0,327522.0,2032344.0
DE,2019-01-28,458619.0,1466772.0,42244.0,750831.0,1055913.0,47576.0,2086.0,109868.0,117811.0,7027.0,904877.0,45947.0,17193.0,97511.0,64218.0,300620.0,1686023.0
DE,2019-01-29,462485.0,1437466.0,30230.0,957048.0,1385925.0,47485.0,1914.0,161880.0,132172.0,17004.0,908202.0,46221.0,17378.0,143822.0,64108.0,332732.0,1065961.0
DE,2019-01-30,465072.0,1499594.0,28711.0,918904.0,1261236.0,48467.0,1713.0,118121.0,129299.0,14427.0,890604.0,46294.0,17427.0,135693.0,37218.0,301295.0,1494566.0
DE,2019-01-31,465899.0,1519684.0,27170.0,971619.0,1479466.0,47080.0,1729.0,167264.0,129947.0,12731.0,908875.0,46062.0,17350.0,217839.0,70106.0,250499.0,738769.0
DE,2019-02-01,471010.0,1415942.0,28683.0,940706.0,1278568.0,46297.0,1883.0,120275.0,127355.0,9955.0,898400.0,46029.0,16581.0,81485.0,70857.0,381446.0,1051363.0
DE,2019-02-02,470207.0,1437105.0,41451.0,719760.0,1187084.0,47056.0,1890.0,67956.0,127917.0,11225.0,907318.0,46112.0,16571.0,80130.0,75915.0,126888.0,332760.0
DE,2019-02-03,467607.0,1410521.0,36702.0,676994.0,862689.0,47080.0,2092.0,64134.0,122103.0,6987.0,905819.0,46133.0,16566.0,78352.0,75715.0,254447.0,900163.0
DE,2019-02-04,464796.0,1397446.0,50223.0,737030.0,983096.0,48882.0,2166.0,95422.0,118731.0,6792.0,859310.0,46180.0,16622.0,226356.0,72401.0,391236.0,1542426.0
DE,2019-02-05,465061.0,1514903.0,42204.0,951339.0,1161619.0,47370.0,2440.0,136622.0,126845.0,10102.0,875400.0,48749.0,16607.0,140983.0,59878.0,318426.0,1128202.0
DE,2019-02-06,468210.0,1547116.0,35734.0,922477.0,1148624.0,46337.0,2338.0,117912.0,124866.0,8523.0,908135.0,51107.0,16470.0,218560.0,57418.0,365129.0,1107207.0
DE,2019-02-07,468115.0,1330850.0,44318.0,632976.0,719371.0,47792.0,2398.0,112921.0,123688.0,8852.0,894791.0,51634.0,16551.0,110686.0,61793.0,331716.0,2072809.0
DE,2019-02-08,468346.0,1033145.0,44970.0,540259.0,455388.0,44921.0,2350.0,127041.0,127306.0,7317.0,873419.0,48840.0,16082.0,222319.0,64853.0,426896.0,2673095.0
DE,2019-02-09,456905.0,470949.0,46075.0,289903.0,253438.0,44782.0,2287.0,68138.0,122103.0,9452.0,786294.0,37688.0,13130.0,229383.0,66476.0,348196.0,3367574.0
DE,2019-02-10,465166.0,533815.0,39452.0,325636.0,192539.0,43514.0,2244.0,77968.0,122989.0,6577.0,801489.0,38369.0,13399.0,101375.0,66084.0,319772.0,2832245.0
DE,2019-02-11,460900.0,1003830.0,32476.0,489926.0,463155.0,43618.0,1956.0,141934.0,141853.0,8843.0,836419.0,45454.0,15583.0,160390.0,65833.0,339163.0,2855618.0
DE,2019-02-12,467124.0,1467838.0,36036.0,766954.0,1047484.0,49062.0,1824.0,107047.0,142284.0,7646.0,894732.0,50852.0,16559.0,186378.0,66866.0,316670.0,1573145.0
DE,2019-02-13,470780.0,1512336.0,37785.0,791385.0,955009.0,64836.0,1857.0,94009.0,139040.0,6388.0,888833.0,51342.0,16323.0,288385.0,68787.0,427964.0,1461272.0
DE,2019-02-14,469882.0,1596351.0,37442.0,782005.0,1129189.0,67162.0,2083.0,126182.0,139016.0,6807.0,906155.0,51159.0,16216.0,411836.0,70394.0,248939.0,506623.0
DE,2019-02-15,468154.0,1601327.0,35339.0,715381.0,947185.0,65999.0,2356.0,102126.0,143047.0,6470.0,901319.0,51198.0,16201.0,505850.0,71919.0,208609.0,618842.0
DE,2019-02-16,472932.0,1467667.0,42238.0,445495.0,453827.0,68019.0,2351.0,82311.0,136581.0,5779.0,882210.0,49651.0,15464.0,511018.0,73719.0,409122.0,1138250.0
DE,2019-02-17,471661.0,1582056.0,41030.0,436709.0,453947.0,67344.0,2190.0,57375.0,126634.0,7586.0,902825.0,49836.0,15668.0,487544.0,73912.0,258978.0,602494.0
DE,2019-02-18,468467.0,1592746.0,43889.0,612143.0,809693.0,66273.0,2377.0,128666.0,130868.0,7369.0,903562.0,48578.0,15495.0,522954.0,74920.0,270593.0,761534.0
DE,2019-02-19,467260.0,1473475.0,42661.0,616345.0,682779.0,64347.0,2161.0,88563.0,134992.0,4077.0,871129.0,49590.0,16045.0,266464.0,77225.0,457969.0,1877427.0
DE,2019-02-20,465221.0,1509492.0,40664.0,709837.0,878445.0,63158.0,2304.0,127890.0,137575.0,3760.0,900410.0,46976.0,15942.0,300639.0,77073.0,412212.0,1082452.0
DE,2019-02-21,469086.0,1635505.0,42192.0,686979.0,843657.0,64901.0,2306.0,87773.0,142348.0,4196.0,899432.0,46956.0,15962.0,254416.0,78165.0,361959.0,1309864.0
DE,2019-02-22,471892.0,1653759.0,42022.0,703937.0,955951.0,63237.0,2351.0,119314.0,153020.0,9093.0,902187.0,46644.0,16373.0,190275.0,77871.0,145960.0,810386.0
DE,2019-02-23,474212.0,1533740.0,33888.0,448847.0,590331.0,63194.0,2474.0,46677.0,157290.0,7792.0,903746.0,43234.0,16542.0,513762.0,77381.0,142258.0,722141.0
DE,2019-02-24,470421.0,1541797.0,42419.0,452467.0,580335.0,63797.0,2455.0,50818.0,142453.0,7044.0,886413.0,41372.0,15656.0,510844.0,75582.0,66544.0,356026.0
DE,2019-02-25,468923.0,1578284.0,42733.0,673112.0,855152.0,63546.0,2364.0,124024.0,140279.0,9924.0,899358.0,41743.0,15940.0,555547.0,64118.0,67522.0,391232.0
DE,2019-02-26,464584.0,1532587.0,40782.0,711002.0,922648.0,63800.0,2263.0,123986.0,146012.0,16808.0,902483.0,41089.0,15734.0,525127.0,45292.0,36499.0,306766.0
DE,2019-02-27,456844.0,1500622.0,29907.0,659938.0,805589.0,63078.0,2286.0,118930.0,149557.0,14324.0,900814.0,40187.0,15469.0,597815.0,46884.0,173624.0,544294.0
DE,2019-02-28,458721.0,1468430.0,32747.0,460091.0,649944.0,65185.0,2191.0,65351.0,152770.0,7513.0,893970.0,40081.0,15448.0,486196.0,79807.0,143648.0,1628865.0
DE,2019-03-01,469532.0,1473332.0,33546.0,627426.0,909937.0,63061.0,2322.0,146520.0,166147.0,6342.0,901309.0,40741.0,16668.0,127495.0,81245.0,147465.0,711555.0
DE,2019-03-02,471407.0,1397317.0,34609.0,476707.0,506486.0,63209.0,2349.0,53229.0,175345.0,4275.0,901331.0,41948.0,16789.0,140842.0,78779.0,234421.0,792329.0
DE,2019-03-03,464008.0,548326.0,37526.0,271233.0,156208.0,63577.0,2253.0,113030.0,151749.0,5208.0,669528.0,27213.0,11790.0,194634.0,76513.0,440999.0,2917971.0
DE,2019-03-04,454078.0,607265.0,43787.0,427253.0,241588.0,63534.0,2241.0,130167.0,152554.0,11276.0,825429.0,32223.0,14385.0,241339.0,76741.0,367382.0,3386302.0
DE,2019-03-05,458051.0,968215.0,44304.0,514665.0,318066.0,60754.0,2329.0,120747.0,160421.0,7132.0,868986.0,37733.0,15775.0,280093.0,75666.0,345964.0,2657185.0
DE,2019-03-06,458075.0,1183530.0,37002.0,472799.0,332765.0,59683.0,2333.0,96823.0,159302.0,8558.0,892145.0,43712.0,16206.0,400222.0,75833.0,452562.0,1955111.0
DE,2019-03-07,460865.0,810174.0,40562.0,439340.0,325308.0,59671.0,2252.0,105872.0,161275.0,5521.0,863796.0,39315.0,14814.0,279473.0,74676.0,488487.0,2931683.0
DE,2019-03-08,462423.0,787136.0,38559.0,453808.0,363520.0,60033.0,2269.0,160916.0,166019.0,12814.0,815827.0,40560.0,15189.0,333897.0,73037.0,472395.0,2767499.0
DE,2019-03-09,458067.0,477469.0,39871.0,346900.0,187274.0,60922.0,2251.0,74852.0,158647.0,13993.0,759248.0,35100.0,12321.0,237147.0,69592.0,457359.0,3239195.0
DE,2019-03-10,459962.0,614936.0,39413.0,374785.0,174098.0,60025.0,2007.0,122398.0,163569.0,17446.0,863602.0,41400.0,15397.0,205395.0,71028.0,241018.0,1928933.0
DE,2019-03-11,461174.0,969627.0,23492.0,441183.0,286824.0,60230.0,2035.0,158003.0,174865.0,24588.0,895325.0,42566.0,15912.0,266663.0,41895.0,259683.0,2344592.0
DE,2019-03-12,464660.0,987224.0,32658.0,430666.0,305835.0,61031.0,1870.0,95441.0,172370.0,15451.0,886121.0,44877.0,16225.0,443758.0,41120.0,447418.0,2296956.0
DE,2019-03-13,443450.0,610863.0,39355.0,383529.0,378937.0,61850.0,1839.0,140244.0,161352.0,13265.0,873332.0,46334.0,15719.0,319364.0,37539.0,438159.0,3391734.0
DE,2019-03-14,435241.0,776515.0,37727.0,385454.0,339592.0,61752.0,1858.0,133300.0,157534.0,12993.0,892554.0,42101.0,16016.0,136491.0,8320.0,499583.0,3069125.0
DE,2019-03-15,435987.0,736256.0,31976.0,401308.0,288414.0,61604.0,1878.0,125634.0,168189.0,11259.0,881326.0,40990.0,15136.0,144520.0,38304.0,494009.0,3158996.0
DE,2019-03-16,435937.0,511804.0,37646.0,308841.0,177481.0,43276.0,1777.0,150766.0,176528.0,9532.0,855315.0,36685.0,13690.0,212364.0,40480.0,471356.0,2686439.0
DE,2019-03-17,435793.0,485365.0,38745.0,245584.0,186048.0,28277.0,1827.0,84908.0,170173.0,14964.0,771888.0,34787.0,13468.0,412810.0,53638.0,435500.0,2680919.0
DE,2019-03-18,431258.0,882939.0,38765.0,447915.0,472687.0,26829.0,2040.0,142974.0,172863.0,16624.0,853253.0,42885.0,15952.0,407805.0,70495.0,417781.0,2467084.0
DE,2019-03-19,447872.0,1396135.0,36101.0,731144.0,899779.0,27498.0,2044.0,135243.0,174113.0,15345.0,905319.0,47313.0,16589.0,541565.0,63457.0,163226.0,673024.0
DE,2019-03-20,468224.0,1475051.0,39713.0,690326.0,714895.0,27601.0,2027.0,96424.0,172350.0,19208.0,899881.0,45058.0,15129.0,642981.0,67114.0,297726.0,687255.0
DE,2019-03-21,467736.0,1529368.0,40670.0,670304.0,700845.0,27626.0,1993.0,91384.0,168039.0,23787.0,899580.0,43549.0,14709.0,660176.0,66584.0,350373.0,534524.0
DE,2019-03-22,467615.0,1599604.0,43944.0,669611.0,682304.0,28155.0,1962.0,98677.0,168271.0,15534.0,900547.0,43204.0,14809.0,657720.0,68125.0,114006.0,339675.0
DE,2019-03-23,466740.0,1494600.0,40339.0,446760.0,323543.0,28594.0,1816.0,78249.0,167344.0,9515.0,899310.0,42888.0,14854.0,620602.0,74835.0,176126.0,605294.0
DE,2019-03-24,466267.0,1292417.0,39743.0,383427.0,252839.0,28893.0,1867.0,70515.0,164488.0,8415.0,896355.0,39607.0,15243.0,549932.0,76190.0,221374.0,499168.0
DE,2019-03-25,463689.0,1184531.0,45684.0,410326.0,380209.0,29068.0,1960.0,112753.0,166517.0,8711.0,892446.0,42184.0,16170.0,436314.0,76025.0,484280.0,1877184.0
DE,2019-03-26,466567.0,1474669.0,43751.0,486572.0,539440.0,28388.0,2015.0,104104.0,165028.0,12244.0,867231.0,45613.0,16829.0,343980.0,74861.0,372417.0,1466893.0
DE,2019-03-27,464967.0,1560330.0,25043.0,649518.0,598684.0,28453.0,2019.0,77929.0,159751.0,12267.0,895914.0,46643.0,16592.0,367916.0,63634.0,243260.0,731404.0
DE,2019-03-28,454865.0,1566935.0,25501.0,716526.0,597553.0,28298.0,1921.0,115281.0,153962.0,15545.0,901105.0,46694.0,16145.0,409933.0,64789.0,60982.0,401153.0
DE,2019-03-29,455611.0,1517889.0,23567.0,641736.0,378793.0,28392.0,1717.0,95287.0,152734.0,11332.0,898421.0,44527.0,14923.0,699439.0,67126.0,220447.0,361595.0
DE,2019-03-30,464339.0,1255449.0,27091.0,360487.0,255521.0,28805.0,1777.0,100681.0,148846.0,11466.0,897063.0,43249.0,14036.0,817471.0,68218.0,131724.0,488426.0
DE,2019-03-31,443997.0,1017684.0,26956.0,284710.0,202032.0,27223.0,1763.0,45971.0,143284.0,8204.0,828802.0,36577.0,13031.0,675607.0,57304.0,215999.0,786464.0
DE,2019-04-01,461079.0,1409992.0,27939.0,498281.0,298175.0,27800.0,1944.0,118752.0,149931.0,12732.0,897077.0,45298.0,16144.0,856883.0,58324.0,124336.0,1088357.0
DE,2019-04-02,461368.0,1462721.0,31990.0,450647.0,389977.0,29002.0,1880.0,130189.0,156619.0,9794.0,878817.0,40660.0,14765.0,704912.0,58777.0,360138.0,1452768.0
DE,2019-04-03,461613.0,1551958.0,34344.0,684192.0,736859.0,29878.0,1808.0,138771.0,162423.0,12532.0,895699.0,42748.0,15038.0,477357.0,58040.0,136104.0,652998.0
DE,2019-04-04,463746.0,1462481.0,28240.0,805053.0,840592.0,31732.0,1974.0,154283.0,169492.0,20492.0,899001.0,40082.0,15509.0,426332.0,57409.0,101971.0,556358.0
DE,2019-04-05,463855.0,1456677.0,34517.0,764755.0,822934.0,30181.0,2022.0,137434.0,175092.0,21592.0,903189.0,40402.0,14820.0,317897.0,59271.0,177686.0,340513.0
DE,2019-04-06,463928.0,1342189.0,41850.0,405956.0,543491.0,29928.0,1996.0,81322.0,167567.0,16530.0,899478.0,31050.0,13273.0,692721.0,48038.0,138443.0,577990.0
DE,2019-04-07,453390.0,1306152.0,46707.0,352868.0,421960.0,29984.0,1969.0,54525.0,160904.0,10783.0,895273.0,32280.0,13070.0,747990.0,47669.0,70342.0,633389.0
DE,2019-04-08,422148.0,1440406.0,37591.0,568764.0,860309.0,30152.0,1998.0,130204.0,165891.0,10979.0,880707.0,33692.0,13059.0,582303.0,48624.0,269076.0,581173.0
DE,2019-04-09,419213.0,1438248.0,36444.0,627142.0,756628.0,30241.0,1991.0,98585.0,163463.0,10347.0,890758.0,39057.0,14583.0,583644.0,78066.0,239440.0,915926.0
DE,2019-04-10,423897.0,1496776.0,37073.0,666089.0,644353.0,29793.0,2236.0,81930.0,168054.0,7152.0,895534.0,41198.0,15480.0,617042.0,77999.0,190990.0,1025892.0
DE,2019-04-11,426336.0,1474227.0,41254.0,677549.0,772123.0,29321.0,2204.0,111577.0,167616.0,7590.0,900673.0,45060.0,16785.0,600828.0,78210.0,75664.0,870157.0
DE,2019-04-12,433477.0,1471121.0,39654.0,729967.0,746856.0,28869.0,2191.0,114857.0,164817.0,9343.0,902589.0,45645.0,17138.0,448095.0,81830.0,129040.0,672527.0
DE,2019-04-13,463982.0,1446580.0,41950.0,532589.0,474246.0,30150.0,1899.0,74565.0,159643.0,15415.0,842414.0,45917.0,16780.0,491095.0,81697.0,317172.0,755193.0
DE,2019-04-14,464477.0,1416843.0,39516.0,413829.0,356001.0,29169.0,1906.0,71729.0,148155.0,8804.0,773123.0,44536.0,16339.0,461273.0,81535.0,348661.0,947073.0
DE,2019-04-15,453998.0,1434191.0,44703.0,467752.0,431426.0,29315.0,1985.0,109986.0,143884.0,6083.0,765968.0,44373.0,15438.0,901464.0,81052.0,385760.0,1116529.0
DE,2019-04-16,456982.0,1309848.0,44557.0,569737.0,389194.0,30556.0,2286.0,127019.0,146158.0,9461.0,766985.0,42786.0,15246.0,884934.0,79122.0,436254.0,1298593.0
DE,2019-04-17,461448.0,1340129.0,38241.0,625478.0,436166.0,29577.0,2293.0,99536.0,154224.0,9179.0,762678.0,42388.0,14580.0,804149.0,80715.0,431176.0,1169622.0
DE,2019-04-18,459013.0,1101649.0,40677.0,433075.0,308684.0,29402.0,2204.0,140198.0,155461.0,7003.0,745839.0,41574.0,13898.0,939007.0,81438.0,416558.0,1472953.0
DE,2019-04-19,455988.0,885895.0,39221.0,287712.0,156598.0,29810.0,1933.0,98259.0,156487.0,5354.0,746444.0,38248.0,12638.0,952063.0,77269.0,255321.0,1091914.0
DE,2019-04-20,457452.0,882124.0,36549.0,322443.0,166316.0,29694.0,2195.0,86128.0,157193.0,9376.0,737635.0,36902.0,12847.0,952780.0,70551.0,92060.0,636217.0
DE,2019-04-21,456914.0,756647.0,38359.0,248282.0,169045.0,30311.0,2177.0,97182.0,159558.0,4232.0,529604.0,32266.0,12520.0,958974.0,69655.0,58270.0,502742.0
DE,2019-04-22,448122.0,469157.0,35239.0,197234.0,160508.0,32632.0,2117.0,31351.0,154177.0,16240.0,409664.0,30828.0,11517.0,946745.0,61495.0,377101.0,1685193.0
DE,2019-04-23,449113.0,521802.0,39970.0,317107.0,190784.0,33517.0,2046.0,159321.0,162680.0,17177.0,538048.0,34333.0,12342.0,747538.0,68964.0,462321.0,2546163.0
DE,2019-04-24,447369.0,822977.0,30429.0,332282.0,189884.0,32266.0,1865.0,88772.0,171000.0,12572.0,616129.0,31140.0,12318.0,831810.0,42567.0,485432.0,1576515.0
DE,2019-04-25,445837.0,926009.0,29973.0,437638.0,304118.0,32582.0,1822.0,137872.0,177371.0,20689.0,632231.0,32465.0,11909.0,847482.0,42317.0,239827.0,1155839.0
DE,2019-04-26,451669.0,1037033.0,29817.0,495517.0,420827.0,34109.0,2263.0,127009.0,190820.0,20741.0,639522.0,34694.0,11966.0,432301.0,55193.0,74390.0,1035829.0
DE,2019-04-27,457630.0,969728.0,37300.0,307751.0,249495.0,34223.0,2229.0,78514.0,191879.0,14829.0,608475.0,35760.0,12819.0,504134.0,78150.0,175754.0,919599.0
DE,2019-04-28,458154.0,1136442.0,39202.0,324536.0,291184.0,32646.0,2390.0,53735.0,185838.0,16608.0,635421.0,36926.0,13320.0,534026.0,78185.0,34267.0,447022.0
DE,2019-04-29,453216.0,1292258.0,38793.0,513450.0,548439.0,32927.0,2323.0,124700.0,181599.0,21433.0,642300.0,38647.0,13626.0,407675.0,77835.0,140678.0,905821.0
DE,2019-04-30,458614.0,1240419.0,37478.0,517994.0,567108.0,33635.0,2223.0,118170.0,184669.0,14634.0,638564.0,35200.0,13510.0,791996.0,77523.0,89704.0,615218.0
DE,2019-05-01,459212.0,833301.0,36113.0,297838.0,237050.0,33737.0,2104.0,35162.0,173656.0,12327.0,611941.0,30256.0,13339.0,747876.0,77278.0,249989.0,864658.0
DE,2019-05-02,458580.0,943599.0,34637.0,417921.0,390589.0,32765.0,1940.0,110248.0,161507.0,17579.0,622592.0,36557.0,13904.0,662154.0,78477.0,402662.0,1409794.0
DE,2019-05-03,451856.0,1037607.0,36776.0,543757.0,444996.0,34195.0,2125.0,127346.0,180330.0,19759.0,633431.0,41613.0,13933.0,503555.0,79389.0,402478.0,1255412.0
DE,2019-05-04,453097.0,937152.0,34770.0,357603.0,436125.0,32681.0,2221.0,61512.0,179681.0,8749.0,625500.0,40456.0,13901.0,465822.0,79435.0,347904.0,927315.0
DE,2019-05-05,460920.0,868033.0,39282.0,313368.0,356212.0,32583.0,2333.0,59090.0,172202.0,10733.0,635751.0,36453.0,13646.0,612798.0,79452.0,349529.0,653822.0
DE,2019-05-06,455490.0,1237352.0,35214.0,469466.0,643978.0,33076.0,2056.0,128226.0,168396.0,15741.0,638735.0,40189.0,13929.0,562219.0,76659.0,396950.0,972380.0
DE,2019-05-07,457887.0,1390132.0,35121.0,562485.0,850122.0,33507.0,1889.0,133051.0,176419.0,16358.0,639051.0,39545.0,13949.0,699935.0,76065.0,150349.0,373048.0
DE,2019-05-08,456151.0,1363381.0,34348.0,516215.0,643331.0,31970.0,2129.0,87403.0,176872.0,19640.0,638852.0,40220.0,13870.0,455627.0,75536.0,240253.0,1103479.0
DE,2019-05-09,441129.0,1296570.0,35063.0,529783.0,627351.0,33676.0,2134.0,98810.0,174601.0,15998.0,636842.0,39085.0,14160.0,572291.0,49524.0,205260.0,841739.0
DE,2019-05-10,455246.0,1410699.0,31301.0,558616.0,664710.0,33490.0,2011.0,132566.0,180341.0,17116.0,636899.0,43985.0,14614.0,577841.0,77223.0,125534.0,781742.0
DE,2019-05-11,455971.0,1232241.0,34426.0,396690.0,340016.0,32352.0,2103.0,36681.0,183233.0,8420.0,633885.0,39825.0,14658.0,438598.0,80818.0,116905.0,897631.0
DE,2019-05-12,453946.0,751061.0,36502.0,268831.0,165141.0,31008.0,2042.0,50606.0,193227.0,8015.0,607179.0,38352.0,14143.0,720141.0,79667.0,270691.0,1318203.0
DE,2019-05-13,454588.0,1106797.0,35275.0,398070.0,478131.0,30965.0,1813.0,74529.0,187356.0,11737.0,631971.0,41301.0,14276.0,953603.0,80574.0,110084.0,1029943.0
DE,2019-05-14,453614.0,1198712.0,37868.0,428799.0,522162.0,30561.0,1856.0,57733.0,184860.0,10736.0,634386.0,36968.0,13935.0,823892.0,80336.0,39930.0,953713.0
DE,2019-05-15,453386.0,1330370.0,15644.0,460925.0,538857.0,31668.0,1860.0,80551.0,173489.0,12313.0,635119.0,41936.0,13939.0,717135.0,52152.0,48479.0,891599.0
DE,2019-05-16,453931.0,1355203.0,18974.0,518724.0,590944.0,31687.0,1571.0,83623.0,165063.0,12626.0,633841.0,42300.0,13978.0,385598.0,80736.0,269172.0,845423.0
DE,2019-05-17,457639.0,1297580.0,26112.0,494318.0,585674.0,29896.0,1471.0,111197.0,171533.0,17465.0,601532.0,36217.0,13295.0,682499.0,82238.0,294450.0,434671.0
DE,2019-05-18,453866.0,1216877.0,32229.0,377772.0,453015.0,29964.0,1627.0,81699.0,172468.0,6705.0,515008.0,29953.0,10548.0,931020.0,76383.0,158927.0,462450.0
DE,2019-05-19,449745.0,1151871.0,34008.0,296004.0,386616.0,29932.0,1340.0,48600.0,170117.0,5994.0,513557.0,26477.0,10503.0,830392.0,76075.0,115598.0,414709.0
DE,2019-05-20,450277.0,1351193.0,30074.0,534730.0,628292.0,32772.0,1344.0,148351.0,191898.0,17659.0,515541.0,28911.0,10477.0,404526.0,50794.0,90084.0,678874.0
DE,2019-05-21,451986.0,1312615.0,27725.0,468126.0,531753.0,32044.0,1345.0,80010.0,180442.0,10599.0,514094.0,29389.0,10506.0,337204.0,80725.0,258419.0,1270645.0
