Country,Timestamp,Forecasted Load,Actual Load
DK,2017-01-01,75398.0,75017.0
DK,2017-01-02,96314.0,95716.0
DK,2017-01-03,97351.0,96703.0
DK,2017-01-04,97200.0,96908.0
DK,2017-01-05,107233.0,107790.0
DK,2017-01-06,107274.0,106804.0
DK,2017-01-07,90901.0,90745.0
DK,2017-01-08,89559.0,89269.0
DK,2017-01-09,100216.0,99792.0
DK,2017-01-10,102032.0,100746.0
DK,2017-01-11,97912.0,98172.0
DK,2017-01-12,99108.0,98479.0
DK,2017-01-13,100508.0,100629.0
DK,2017-01-14,88003.0,87606.0
DK,2017-01-15,87937.0,87785.0
DK,2017-01-16,105519.0,105443.0
DK,2017-01-17,107544.0,107183.0
DK,2017-01-18,102498.0,101845.0
DK,2017-01-19,100495.0,99849.0
DK,2017-01-20,94824.0,94500.0
DK,2017-01-21,86909.0,86986.0
DK,2017-01-22,86883.0,86696.0
DK,2017-01-23,100935.0,100704.0
DK,2017-01-24,101657.0,101172.0
DK,2017-01-25,102923.0,102682.0
DK,2017-01-26,106416.0,105669.0
DK,2017-01-27,99237.0,98921.0
DK,2017-01-28,87772.0,86917.0
DK,2017-01-29,86104.0,85695.0
DK,2017-01-30,101104.0,100980.0
DK,2017-01-31,102390.0,102004.0
DK,2017-02-01,102114.0,101599.0
DK,2017-02-02,101826.0,101848.0
DK,2017-02-03,99234.0,99207.0
DK,2017-02-04,87834.0,87614.0
DK,2017-02-05,85803.0,85620.0
DK,2017-02-06,100143.0,99744.0
DK,2017-02-07,102870.0,103599.0
DK,2017-02-08,104601.0,105258.0
DK,2017-02-09,107837.0,108028.0
DK,2017-02-10,103429.0,103002.0
DK,2017-02-11,88377.0,87545.0
DK,2017-02-12,87862.0,86859.0
DK,2017-02-13,104884.0,104862.0
DK,2017-02-14,103749.0,103308.0
DK,2017-02-15,102701.0,101651.0
DK,2017-02-16,101012.0,98959.0
DK,2017-02-17,97070.0,96064.0
DK,2017-02-18,84246.0,82820.0
DK,2017-02-19,81051.0,79802.0
DK,2017-02-20,94100.0,93558.0
DK,2017-02-21,93224.0,92177.0
DK,2017-02-22,94512.0,93820.0
DK,2017-02-23,98905.0,99158.0
DK,2017-02-24,94800.0,94763.0
DK,2017-02-25,85573.0,85724.0
DK,2017-02-26,83666.0,83298.0
DK,2017-02-27,95174.0,94302.0
DK,2017-02-28,94946.0,95257.0
DK,2017-03-01,99293.0,99466.0
DK,2017-03-02,100654.0,100624.0
DK,2017-03-03,96777.0,96732.0
DK,2017-03-04,85067.0,85871.0
DK,2017-03-05,87410.0,86946.0
DK,2017-03-06,99458.0,99208.0
DK,2017-03-07,104448.0,104415.0
DK,2017-03-08,103531.0,103374.0
DK,2017-03-09,100069.0,99774.0
DK,2017-03-10,93023.0,92767.0
DK,2017-03-11,83397.0,82626.0
DK,2017-03-12,81162.0,82174.0
DK,2017-03-13,98903.0,97932.0
DK,2017-03-14,95421.0,95448.0
DK,2017-03-15,93372.0,94072.0
DK,2017-03-16,95059.0,94062.0
DK,2017-03-17,90746.0,91263.0
DK,2017-03-18,84153.0,84338.0
DK,2017-03-19,87305.0,87538.0
DK,2017-03-20,96871.0,96760.0
DK,2017-03-21,93753.0,93663.0
DK,2017-03-22,93785.0,94097.0
DK,2017-03-23,97563.0,97519.0
DK,2017-03-24,92974.0,92853.0
DK,2017-03-25,79580.0,79535.0
DK,2017-03-26,77598.0,77544.0
DK,2017-03-27,91826.0,91130.0
DK,2017-03-28,94532.0,94378.0
DK,2017-03-29,96118.0,96050.0
DK,2017-03-30,95816.0,95474.0
DK,2017-03-31,89207.0,89120.0
DK,2017-04-01,76278.0,76863.0
DK,2017-04-02,77124.0,77097.0
DK,2017-04-03,90249.0,90061.0
DK,2017-04-04,93220.0,92543.0
DK,2017-04-05,89135.0,89780.0
DK,2017-04-06,91036.0,90912.0
DK,2017-04-07,85297.0,85486.0
DK,2017-04-08,76200.0,76374.0
DK,2017-04-09,74521.0,74600.0
DK,2017-04-10,84066.0,84045.0
DK,2017-04-11,87190.0,87202.0
DK,2017-04-12,87111.0,87156.0
DK,2017-04-13,75198.0,75757.0
DK,2017-04-14,74843.0,75326.0
DK,2017-04-15,79026.0,79375.0
DK,2017-04-16,78322.0,78375.0
DK,2017-04-17,78810.0,78536.0
DK,2017-04-18,90910.0,91635.0
DK,2017-04-19,96434.0,95335.0
DK,2017-04-20,91269.0,90612.0
DK,2017-04-21,85627.0,86156.0
DK,2017-04-22,78361.0,78128.0
DK,2017-04-23,75267.0,75390.0
DK,2017-04-24,85397.0,85142.0
DK,2017-04-25,90516.0,90852.0
DK,2017-04-26,95811.0,95534.0
DK,2017-04-27,93656.0,89360.0
DK,2017-04-28,90938.0,91249.0
DK,2017-04-29,79870.0,79903.0
DK,2017-04-30,74449.0,74433.0
DK,2017-05-01,80450.0,79752.0
DK,2017-05-02,86732.0,86117.0
DK,2017-05-03,87249.0,87099.0
DK,2017-05-04,84792.0,84878.0
DK,2017-05-05,85297.0,85541.0
DK,2017-05-06,74911.0,75324.0
DK,2017-05-07,73442.0,73022.0
DK,2017-05-08,82826.0,90353.0
DK,2017-05-09,91626.0,91286.0
DK,2017-05-10,94107.0,94116.0
DK,2017-05-11,92470.0,91904.0
DK,2017-05-12,73013.0,73071.0
DK,2017-05-13,72225.0,72431.0
DK,2017-05-14,72497.0,72383.0
DK,2017-05-15,86343.0,86029.0
DK,2017-05-16,88656.0,88977.0
DK,2017-05-17,89352.0,89435.0
DK,2017-05-18,86369.0,86889.0
DK,2017-05-19,84210.0,84187.0
DK,2017-05-20,70899.0,71053.0
DK,2017-05-21,69976.0,70944.0
DK,2017-05-22,86547.0,86564.0
DK,2017-05-23,88798.0,88375.0
DK,2017-05-24,85135.0,84966.0
