Country,Timestamp,Forecasted Load,Actual Load
FR,2019-01-01,1374350.0,1390825.0
FR,2019-01-02,1616600.0,1570466.0
FR,2019-01-03,1693950.0,1720906.0
FR,2019-01-04,1778300.0,1785295.0
FR,2019-01-05,1682300.0,1675532.0
FR,2019-01-06,1609850.0,1617351.0
FR,2019-01-07,1806900.0,1750563.0
FR,2019-01-08,1764450.0,1723711.0
FR,2019-01-09,1743650.0,1764406.0
FR,2019-01-10,1823000.0,1851078.0
FR,2019-01-11,1852350.0,1826277.0
FR,2019-01-12,1663700.0,1626042.0
FR,2019-01-13,1507450.0,1471532.0
FR,2019-01-14,1634450.0,1614319.0
FR,2019-01-15,1701650.0,1675739.0
FR,2019-01-16,1709400.0,1724051.0
FR,2019-01-17,1729650.0,1691589.0
FR,2019-01-18,1767300.0,1785055.0
FR,2019-01-19,1670850.0,1671089.0
FR,2019-01-20,1602000.0,1602148.0
FR,2019-01-21,1822150.0,1834129.0
FR,2019-01-22,1893150.0,1887225.0
FR,2019-01-23,1885150.0,1875144.0
FR,2019-01-24,1889800.0,1912760.0
FR,2019-01-25,1872850.0,1844672.0
FR,2019-01-26,1622850.0,1601459.0
FR,2019-01-27,1522650.0,1532756.0
FR,2019-01-28,1759050.0,1754522.0
FR,2019-01-29,1831450.0,1823295.0
FR,2019-01-30,1838950.0,1834593.0
FR,2019-01-31,1857350.0,1862608.0
FR,2019-02-01,1780800.0,1760465.0
FR,2019-02-02,1629100.0,1640967.0
FR,2019-02-03,1609500.0,1630462.0
FR,2019-02-04,1839700.0,1858548.0
FR,2019-02-05,1833200.0,1796052.0
FR,2019-02-06,1723747.0,1716352.0
FR,2019-02-07,1686150.0,1665248.0
FR,2019-02-08,1632800.0,1645864.0
FR,2019-02-09,1460200.0,1469499.0
FR,2019-02-10,1399800.0,1415433.0
FR,2019-02-11,1638350.0,1655728.0
FR,2019-02-12,1722500.0,1711374.0
FR,2019-02-13,1710900.0,1707312.0
FR,2019-02-14,1685150.0,1657817.0
FR,2019-02-15,1617300.0,1585014.0
FR,2019-02-16,1450400.0,1428598.0
FR,2019-02-17,1359050.0,1329983.0
FR,2019-02-18,1534900.0,1491123.0
FR,2019-02-19,1568050.0,1549561.0
FR,2019-02-20,1565000.0,1567033.0
FR,2019-02-21,1548050.0,1542414.0
FR,2019-02-22,1496150.0,1483165.0
FR,2019-02-23,1345300.0,1307403.0
FR,2019-02-24,1303050.0,1280572.0
FR,2019-02-25,1479900.0,1441532.0
FR,2019-02-26,1451750.0,1423308.0
FR,2019-02-27,1407650.0,1400545.0
FR,2019-02-28,1420050.0,1394329.0
FR,2019-03-01,1404050.0,1406251.0
FR,2019-03-02,1285550.0,1293426.0
FR,2019-03-03,1204650.0,1226202.0
FR,2019-03-04,1412050.0,1427798.0
FR,2019-03-05,1483200.0,1467441.0
FR,2019-03-06,1437500.0,1461941.0
FR,2019-03-07,1452700.0,1442309.0
FR,2019-03-08,1466400.0,1459431.0
FR,2019-03-09,1298400.0,1304487.0
FR,2019-03-10,1221200.0,1209341.0
FR,2019-03-11,1460200.0,1445733.0
FR,2019-03-12,1507150.0,1513314.0
FR,2019-03-13,1513100.0,1515755.0
FR,2019-03-14,1505950.0,1536551.0
FR,2019-03-15,1446050.0,1453540.0
FR,2019-03-16,1250000.0,1260173.0
FR,2019-03-17,1255700.0,1242144.0
FR,2019-03-18,1488050.0,1482374.0
FR,2019-03-19,1510250.0,1499732.0
FR,2019-03-20,1477350.0,1476121.0
FR,2019-03-21,1444800.0,1425982.0
FR,2019-03-22,1378750.0,1376714.0
FR,2019-03-23,1235800.0,1226874.0
FR,2019-03-24,1169650.0,1162236.0
FR,2019-03-25,1387350.0,1355529.0
FR,2019-03-26,1409800.0,1405754.0
FR,2019-03-27,1416250.0,1402907.0
FR,2019-03-28,1379500.0,1375136.0
FR,2019-03-29,1315000.0,1328450.0
FR,2019-03-30,1178100.0,1172799.0
FR,2019-03-31,1054900.0,1059333.0
FR,2019-04-01,1237300.0,1249100.0
FR,2019-04-02,1299450.0,1296334.0
FR,2019-04-03,1408350.0,1422247.0
FR,2019-04-04,1461650.0,1467724.0
FR,2019-04-05,1414150.0,1434797.0
FR,2019-04-06,1263000.0,1293082.0
FR,2019-04-07,1212800.0,1220335.0
FR,2019-04-08,1371350.0,1364084.0
FR,2019-04-09,1360950.0,1364900.0
FR,2019-04-10,1364850.0,1366144.0
FR,2019-04-11,1353750.0,1366509.0
FR,2019-04-12,1372250.0,1369545.0
FR,2019-04-13,1269500.0,1273153.0
FR,2019-04-14,1256200.0,1254459.0
FR,2019-04-15,1254050.0,1252363.0
FR,2019-04-16,1351800.0,1352341.0
FR,2019-04-17,1287350.0,1295778.0
FR,2019-04-18,1221750.0,1232183.0
FR,2019-04-19,1172850.0,1173749.0
FR,2019-04-20,1035950.0,1042961.0
FR,2019-04-21,953450.0,981566.0
FR,2019-04-22,984800.0,996887.0
FR,2019-04-23,1169950.0,1150533.0
FR,2019-04-24,1183050.0,1181909.0
FR,2019-04-25,1204050.0,1220042.0
FR,2019-04-26,1241550.0,1224304.0
FR,2019-04-27,1137500.0,1110270.0
FR,2019-04-28,1097750.0,1107647.0
FR,2019-04-29,1264900.0,1253904.0
FR,2019-04-30,1245750.0,1230948.0
FR,2019-05-01,1031500.0,1031180.0
FR,2019-05-02,1224950.0,1196171.0
FR,2019-05-03,1227850.0,1228802.0
FR,2019-05-04,1164600.0,1163580.0
FR,2019-05-05,1158800.0,1169368.0
FR,2019-05-06,1331450.0,1320665.0
FR,2019-05-07,1307800.0,1288350.0
FR,2019-05-08,1084000.0,1133058.0
FR,2019-05-09,1205750.0,1244137.0
FR,2019-05-10,1218250.0,1237452.0
FR,2019-05-11,1091800.0,1090653.0
FR,2019-05-12,1039100.0,1037733.0
FR,2019-05-13,1211100.0,1185881.0
FR,2019-05-14,1193250.0,1179330.0
FR,2019-05-15,1186250.0,1178694.0
FR,2019-05-16,1186700.0,1177935.0
FR,2019-05-17,1180350.0,1188051.0
FR,2019-05-18,1060700.0,1072110.0
FR,2019-05-19,1011750.0,1022587.0
FR,2019-05-20,1177500.0,1176308.0
FR,2019-05-21,1185600.0,1170943.0
FR,2019-05-22,1159300.0,1157209.0
FR,2019-05-23,1145250.0,1143827.0
FR,2019-05-24,1124800.0,1120493.0
FR,2019-05-25,995300.0,996282.0
FR,2019-05-26,937300.0,941123.0
FR,2019-05-27,1108200.0,1102348.0
FR,2019-05-28,1144750.0,1131368.0
FR,2019-05-29,1138800.0,1147523.0
FR,2019-05-30,967550.0,988800.0
FR,2019-05-31,1045100.0,1039998.0
FR,2019-06-01,989100.0,974574.0
FR,2019-06-02,940450.0,915857.0
FR,2019-06-03,1091900.0,1084586.0
FR,2019-06-04,1107550.0,1109365.0
FR,2019-06-05,1120650.0,1119256.0
FR,2019-06-06,1118550.0,1112395.0
FR,2019-06-07,1092700.0,1101861.0
FR,2019-06-08,970900.0,985349.0
FR,2019-06-09,905200.0,931003.0
FR,2019-06-10,976400.0,981494.0
FR,2019-06-11,1155600.0,1133909.0
FR,2019-06-12,1146300.0,1138875.0
FR,2019-06-13,1118400.0,1132495.0
FR,2019-06-14,1098000.0,1128021.0
FR,2019-06-15,985500.0,989434.0
FR,2019-06-16,926230.0,932569.0
FR,2019-06-17,1110200.0,1103916.0
FR,2019-06-18,1141150.0,1133739.0
FR,2019-06-19,1138900.0,1123385.0
FR,2019-06-20,1121300.0,1119426.0
FR,2019-06-21,1107500.0,1109535.0
FR,2019-06-22,986450.0,985085.0
FR,2019-06-23,937700.0,935535.0
FR,2019-06-24,1122250.0,1140719.0
FR,2019-06-25,1195100.0,1186839.0
FR,2019-06-26,1190850.0,1207855.0
FR,2019-06-27,1233800.0,1222830.0
FR,2019-06-28,1212650.0,1204230.0
FR,2019-06-29,1078900.0,1089352.0
FR,2019-06-30,1015250.0,1016570.0
FR,2019-07-01,1181150.0,1160747.0
FR,2019-07-02,1190000.0,1173664.0
FR,2019-07-03,1174450.0,1174122.0
FR,2019-07-04,1179200.0,1183309.0
FR,2019-07-05,1174350.0,1195697.0
FR,2019-07-06,1068350.0,1063143.0
FR,2019-07-07,994800.0,986519.0
FR,2019-07-08,1156750.0,1140104.0
FR,2019-07-09,1163700.0,1131079.0
FR,2019-07-10,1143300.0,1148520.0
FR,2019-07-11,1145150.0,1163583.0
FR,2019-07-12,1154300.0,1148708.0
FR,2019-07-13,1014800.0,1022340.0
FR,2019-07-14,951250.0,945649.0
FR,2019-07-15,1127150.0,1102127.0
FR,2019-07-16,1131950.0,1147219.0
FR,2019-07-17,1161950.0,1155290.0
FR,2019-07-18,1162250.0,1148615.0
FR,2019-07-19,1139200.0,1149110.0
FR,2019-07-20,1016900.0,1020214.0
FR,2019-07-21,951000.0,975726.0
FR,2019-07-22,1156200.0,1165689.0
FR,2019-07-23,1215000.0,1217544.0
FR,2019-07-24,1240550.0,1232556.0
FR,2019-07-25,1031200.0,1017587.0
FR,2019-07-26,1194000.0,1162073.0
FR,2019-07-27,996600.0,984777.0
FR,2019-07-28,919950.0,895497.0
FR,2019-07-29,1045950.0,1052640.0
FR,2019-07-30,1080600.0,1069192.0
FR,2019-07-31,1067500.0,1066693.0
FR,2019-08-01,1056150.0,1074463.0
FR,2019-08-02,1053350.0,1059316.0
FR,2019-08-03,946250.0,968180.0
FR,2019-08-04,913550.0,921988.0
FR,2019-08-05,1050000.0,1027685.0
FR,2019-08-06,1029600.0,1040929.0
FR,2019-08-07,1032850.0,1027233.0
FR,2019-08-08,1032500.0,1048383.0
FR,2019-08-09,1046350.0,1044146.0
FR,2019-08-10,956800.0,924393.0
FR,2019-08-11,864400.0,884232.0
FR,2019-08-12,972800.0,963377.0
FR,2019-08-13,984250.0,974008.0
FR,2019-08-14,965950.0,985276.0
FR,2019-08-15,899950.0,895647.0
FR,2019-08-16,946500.0,956122.0
